************************************************************************************************************************
 
                 Energy Levels and statistical weights for NaVI
 
                            g        E(cm^-1)    10^15 Hz     eV       Lam(A)       ID      ARAD       GAM2        GAM4
************************************************************************************************************************
 
17-Oct-2000                                      !Format date
28-Jun-2001                                      !Date
452                                              !Number of energy levels
1388750.0000                                     !Ionization energy
6.0                                              !Screened nuclear charge
10994                                            !Number of transitions
 
2s2_2p2_3Pe[0]             1.0        -0.0000    41.63368  172.183    7.201E+01       1   0.000E+00   0.000E+00   0.000E+00
2s2_2p2_3Pe[1]             3.0       698.0000    41.61275  172.097    7.204E+01       2   0.000E+00   0.000E+00   0.000E+00
2s2_2p2_3Pe[2]             5.0      1859.0000    41.57795  171.953    7.210E+01       3   0.000E+00   0.000E+00   0.000E+00
2s2_2p2_1De[2]             5.0     35498.0000    40.56947  167.782    7.390E+01       4   1.550E+00   0.000E+00   0.000E+00
2s2_2p2_1Se[0]             1.0     74414.0000    39.40280  162.957    7.608E+01       5   1.624E+01   0.000E+00   0.000E+00
2s_2p3_5So[2]              5.0    103362.0000    38.53496  159.368    7.780E+01       6   2.120E+04   0.000E+00   0.000E+00
2s_2p3_3Do[3]              7.0    204132.0000    35.51395  146.874    8.442E+01       7   1.395E+09   0.000E+00   0.000E+00
2s_2p3_3Do[2]              5.0    204223.0000    35.51123  146.863    8.442E+01       8   1.415E+09   0.000E+00   0.000E+00
2s_2p3_3Do[1]              3.0    204261.0000    35.51009  146.858    8.442E+01       9   1.429E+09   0.000E+00   0.000E+00
2s_2p3_3Po[2]              5.0    241341.0000    34.39846  142.261    8.715E+01      10   3.812E+09   0.000E+00   0.000E+00
2s_2p3_3Po[1]              3.0    241341.0000    34.39846  142.261    8.715E+01      11   3.841E+09   0.000E+00   0.000E+00
2s_2p3_3Po[0]              1.0    241341.0000    34.39846  142.261    8.715E+01      12   3.853E+09   0.000E+00   0.000E+00
2s_2p3_1Do[2]              5.0    312315.0000    32.27071  133.461    9.290E+01      13   1.152E+10   0.000E+00   0.000E+00
2s_2p3_3So[1]              3.0    320589.0000    32.02266  132.435    9.362E+01      14   2.523E+10   0.000E+00   0.000E+00
2s_2p3_1Po[1]              3.0    350319.0000    31.13138  128.749    9.630E+01      15   1.944E+10   0.000E+00   0.000E+00
2p4_3Pe[2]                 5.0    477277.0000    27.32527  113.008    1.097E+02      16   1.317E+10   0.000E+00   0.000E+00
2p4_3Pe[1]                 3.0    478597.0000    27.28570  112.845    1.099E+02      17   1.337E+10   0.000E+00   0.000E+00
2p4_3Pe[0]                 1.0    479157.0000    27.26891  112.775    1.099E+02      18   1.346E+10   0.000E+00   0.000E+00
2p4_1De[2]                 5.0    506114.0000    26.46076  109.433    1.133E+02      19   6.278E+09   0.000E+00   0.000E+00
2p4_1Se[0]                 1.0    579173.0000    24.27051  100.375    1.235E+02      20   1.491E+10   0.000E+00   0.000E+00
2s2_2p_3s_3Po[0]           1.0    806100.0000    17.46741   72.239    1.716E+02      21   3.158E+10   0.000E+00   0.000E+00
2s2_2p_3s_3Po[1]           3.0    807320.0000    17.43083   72.088    1.720E+02      22   3.170E+10   0.000E+00   0.000E+00
2s2_2p_3s_3Po[2]           5.0    808800.0000    17.38646   71.905    1.724E+02      23   3.180E+10   0.000E+00   0.000E+00
2s2_2p_3s_1Po[1]           3.0    817740.0000    17.11845   70.796    1.751E+02      24   4.948E+10   0.000E+00   0.000E+00
2s2_2p_3p_1Pe              3.0    853282.9350    16.05290   66.389    1.868E+02     -25   9.695E+08   0.000E+00   0.000E+00
2s2_2p_3p_3De             15.0    859697.4310    15.86060   65.594    1.890E+02     -26   1.098E+09   0.000E+00   0.000E+00
2s2_2p_3p_3Se              3.0    866875.5090    15.64540   64.704    1.916E+02     -27   3.244E+09   0.000E+00   0.000E+00
2s2_2p_3p_3Pe[0]           1.0    872200.0000    15.48578   64.044    1.936E+02      28   4.700E+09   0.000E+00   0.000E+00
2s2_2p_3p_3Pe[1]           3.0    872580.0000    15.47439   63.997    1.937E+02      29   4.712E+09   0.000E+00   0.000E+00
2s2_2p_3p_3Pe[2]           5.0    873290.0000    15.45310   63.909    1.940E+02      30   4.723E+09   0.000E+00   0.000E+00
2s2_2p_3p_1De              5.0    887441.2730    15.02886   62.154    1.995E+02     -31   1.691E+09   0.000E+00   0.000E+00
2s2_2p_3p_1Se              1.0    906050.1060    14.47098   59.847    2.072E+02     -32   3.703E+09   0.000E+00   0.000E+00
2s2_2p_3d_3Fo[2]           5.0    919480.0000    14.06836   58.182    2.131E+02      33   3.833E+08   0.000E+00   0.000E+00
2s2_2p_3d_1Do[2]           5.0    920850.0000    14.02729   58.012    2.137E+02      34   1.003E+11   0.000E+00   0.000E+00
2s_2p2(4Pe)3s_5Pe[1]       3.0    922910.0000    13.96553   57.757    2.147E+02      35   2.506E+10   0.000E+00   0.000E+00
2s_2p2(4Pe)3s_5Pe[2]       5.0    923620.0000    13.94425   57.669    2.150E+02      36   2.513E+10   0.000E+00   0.000E+00
2s_2p2(4Pe)3s_5Pe[3]       7.0    924560.0000    13.91607   57.552    2.154E+02      37   2.521E+10   0.000E+00   0.000E+00
2s2_2p_3d_3Do[1]           3.0    929774.0000    13.75975   56.906    2.179E+02      38   2.548E+11   0.000E+00   0.000E+00
2s2_2p_3d_3Do[2]           5.0    930000.0000    13.75298   56.878    2.180E+02      39   2.544E+11   0.000E+00   0.000E+00
2s2_2p_3d_3Do[3]           7.0    930510.0000    13.73769   56.815    2.182E+02      40   2.541E+11   0.000E+00   0.000E+00
2s2_2p_3d_3Po[2]           5.0    933920.0000    13.63546   56.392    2.199E+02      41   1.434E+11   0.000E+00   0.000E+00
2s2_2p_3d_3Po[1]           3.0    934460.0000    13.61927   56.325    2.201E+02      42   1.440E+11   0.000E+00   0.000E+00
2s2_2p_3d_3Po[0]           1.0    934740.0000    13.61088   56.290    2.203E+02      43   1.442E+11   0.000E+00   0.000E+00
2s2_2p_3d_1Fo[3]           7.0    945450.0000    13.28980   54.962    2.256E+02      44   2.845E+11   0.000E+00   0.000E+00
2s2_2p_3d_1Po[1]           3.0    946530.0000    13.25742   54.828    2.261E+02      45   1.759E+11   0.000E+00   0.000E+00
