
******************************************************************************

       Energy levels and statistical weights for Fe III

>> Data is from the Opacity Project
>>   All TOPbase data used
>>   Degeneracy number in term replaced by letter (ie 3F2e => b3Fe)
>>   Maximum energy included = Ionization energy =>   234391.
>>   Put into John`s format by create.f
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   247220.
>>   Put into John`s format by create.f
>>   Packed according to J states by pack.f
>> Data from the Opacity Project rewritten with NIST energies
>>   179 energies from NIST included
>>   533 energies from the Opacity Project scaled by  0.9642

  Config          Statistical   Energy    Ionization
                    Weight      (cm-1)    Energy(eV)
******************************************************************************

24-May-1996                             !Date                                   
712                                     !Number of energy levels                
247220.                                 !Ionization energy                      
3.0                                     !Screened nuclear charge                
17804                                   !Number of transitions                  

3d5(a2F)4p1Fo         7.     139826.140     13.315      92
3d5(a2G)4p3Fo        21.     140188.817     13.270      93
3d5(4F)4p3Do         15.     140818.047     13.192      94
3d5(2H)4p1Io         13.     140912.590     13.180      95
3d5(4F)4p3Fo         21.     141671.363     13.086      96
3d5(a2G)4p3Ho        33.     142401.347     12.995      97
3d5(2D1)4s3De        15.     142814.821     12.944      98
3d5(a2G)4p3Go        27.     143401.823     12.871      99
3d5(a2G)4p1Ho        11.     143959.870     12.802     100
3d5(b2F)4p3Fo        21.     144053.297     12.790     101
3d5(2H)4p1Ho         11.     144216.280     12.770     102
3d5(a2G)4p1Fo         7.     144411.650     12.746     103
3d5(b2F)4p1Do         5.     144991.430     12.674     104
3d5(b2F)4p3Go        27.     146525.887     12.484     105
3d5(2D1)4s1De         5.     146537.526     12.483     106
3d5(6S)4d7De         35.     146685.124     12.464     107
3d5(b2F)4p3Do        15.     146975.390     12.428     108
3d5(2H3)4p1Go         9.     148156.924     12.282     109
3d5(b2F)4p1Go         9.     148386.400     12.253     110
3d5(2S)4p3Po          9.     148405.017     12.251     111
3d5(6S)5s7Se          7.     148658.040     12.220     112
3d5(b2F)4p1Fo         7.     150027.940     12.050     113
3d5(6S)4d5De         25.     150909.324     11.940     114
3d5(2S)4p1Po          3.     151010.340     11.928     115
3d5(6S)5s5Se          5.     151130.710     11.913     116
3d5(b2D)4p3Fo        21.     157449.373     11.130     117
3d5(b2D)4p3Do        15.     157841.230     11.081     118
3d5(b2D)4p1Fo         7.     158866.040     10.954     119
3d5(b2D)4p3Po         9.     159410.940     10.886     120
3d5(2D3)4p1Po         3.     161013.026     10.688     121
3d5(b2D)4p1Do         5.     161457.840     10.633     122
3d5(b2G)4p3Ho        33.     165321.763     10.154     123
3d5(6S)5p7Po         21.     165645.940     10.113     124
3d5(b2G)4p3Fo        21.     165947.107     10.076     125
3d5(b2G)4p3Go        27.     166570.380      9.999     126
3d5(6S)5p5Po         15.     167782.380      9.849     127
3d5(b2G)4p1Ho        11.     168153.140      9.803     128
3d5(b2G)4p1Go         9.     168650.640      9.741     129
3d5(b2G)4p1Fo         7.     169683.640      9.613     130
3d5(4G5)4d3De        15.     176259.776      8.798     131
3d5(4G5)4d5De        25.     177019.197      8.703     132
3d5(4G5)4d3Ge        27.     177576.931      8.634     133
3d5(4P3)4d5Pe        15.     177790.560      8.608     134
3d5(4G)4d5He         55.     178576.706      8.510     135
3d5(4G)4d5Fe         35.     179019.422      8.455     136
3d5(4G)4d5Ge         45.     179123.374      8.443     137
3d5(4G)4d5Ie         65.     179266.724      8.425     138
3d5(4P3)4d3De        15.     179307.466      8.420     139
3d5(4G5)4d3He        33.     179324.188      8.418     140
3d5(2P3)4p3Po         9.     179638.261      8.379     141
3d5(4P3)4d5De        25.     179649.410      8.377     142
3d5(4G)5s5Ge         45.     181186.168      8.187     143
3d5(4P3)4d3Fe        21.     181469.583      8.152     144
3d5(4G)4d3Fe         21.     181779.760      8.113     145
3d5(4P)4d5Fe         35.     181813.906      8.109     146
3d5(4P3)4d3Pe         9.     181970.213      8.090     147
3d5(4G)4d3Ie         39.     182204.197      8.061     148
3d5(4D5)4d5Pe        15.     182269.499      8.052     149
3d5(4D5)4d5Fe        35.     182293.159      8.050     150
3d5(4D5)4d5Se         5.     182339.912      8.044     151
3d5(2P3)4p1So         1.     182736.002      7.995     152
3d5(4G)5s3Ge         27.     182821.413      7.984     153
3d5(4D5)4d3Se         3.     183107.295      7.949     154
3d5(4P3)5s3Pe         9.     183154.503      7.943     155
3d5(6S)4f7Fo         49.     183703.768      7.875     156
3d5(2P3)4p3Do        15.     183940.769      7.845     157
3d5(6S)4f5Fo         35.     184151.780      7.819     158
3d5(4P)5s5Pe         15.     184378.480      7.791     159
3d5(2P3)4p1Do         5.     184543.435      7.771     160
3d5(4D5)4d3Fe        21.     184611.347      7.762     161
3d5(4D)4d5Ge         45.     185773.532      7.618     162
3d5(4D5)4d3Pe         9.     186084.229      7.580     163
