************************************************************************************************************************
 
                 Energy Levels and statistical weights for NV

 [Reference] N\,{\sc v} oscillator strengths for $n < 6$ are from \citep{LB11_Li_like}.
 [Reference] Other values are hydrogenic (and from ?).

 
               g        E(cm^-1)    10^15 Hz     eV       Lam(A)       ID      ARAD       GAM2        GAM4
************************************************************************************************************************
 
17-Oct-2000                                      !Format date
08-Oct-2012                                      !Date
59                                               !Number of energy levels
789532.9000                                      !Ionization energy
5.0                                              !Screened nuclear charge
1296                                             !Number of transitions
 
2s_2Se        2.0         0.0000    23.66960   97.890    1.267E+02       1   0.000E+00   0.000E+00   0.000E+00
2p_2Po        6.0     80635.0667    21.25222   87.892    1.411E+02       2   3.520E+08   0.000E+00   0.000E+00
3s_2Se        2.0    456129.7000     9.99518   41.337    2.999E+02       3   8.980E+09   0.000E+00   0.000E+00
3p_2Po        6.0    477817.5667     9.34499   38.648    3.208E+02       4   1.194E+10   0.000E+00   0.000E+00
3d_2De       10.0    484417.5000     9.14713   37.830    3.277E+02       5   4.243E+10   0.000E+00   0.000E+00
4s_2Se        2.0    606347.7000     5.49175   22.712    5.459E+02       6   5.676E+09   0.000E+00   0.000E+00
4p_2Po        6.0    615162.1000     5.22751   21.619    5.735E+02       7   7.309E+09   0.000E+00   0.000E+00
4d_2De       10.0    617921.5000     5.14478   21.277    5.827E+02       8   1.842E+10   0.000E+00   0.000E+00
4f_2Fo       14.0    618174.8286     5.13719   21.246    5.836E+02       9   8.633E+09   0.000E+00   0.000E+00
5s_2Se        2.0    673884.8000     3.46704   14.339    8.647E+02      10   3.392E+09   0.000E+00   0.000E+00
5p_2Po        6.0    678311.1333     3.33434   13.790    8.991E+02      11   4.296E+09   0.000E+00   0.000E+00
5d_2De       10.0    679716.1400     3.29222   13.616    9.106E+02      12   9.579E+09   0.000E+00   0.000E+00
5z_2Z        32.0    679800.3000     3.28970   13.605    9.113E+02      13   3.453E+09   0.000E+00   0.000E+00
6s_2Se        2.0    709939.0000     2.38617    9.868    1.256E+03      14   2.212E+09   0.000E+00   0.000E+00
6p_2Po        6.0    712469.8000     2.31029    9.555    1.298E+03      15   2.792E+09   0.000E+00   0.000E+00
6d_2De       10.0    713280.3000     2.28600    9.454    1.311E+03      16   5.684E+09   0.000E+00   0.000E+00
6z_2Z        54.0    713331.0000     2.28448    9.448    1.312E+03      17   1.616E+09   0.000E+00   0.000E+00
7s_2Se        2.0    731425.4000     1.74202    7.204    1.721E+03      18   1.470E+09   0.000E+00   0.000E+00
7p_2Po        6.0    733003.9000     1.69470    7.009    1.769E+03      19   1.195E+10   0.000E+00   0.000E+00
7d_2De       10.0    733436.4000     1.68173    6.955    1.783E+03      20   3.613E+09   0.000E+00   0.000E+00
7z_2Z        80.0    733550.4000     1.67831    6.941    1.786E+03      21   8.412E+08   0.000E+00   0.000E+00
8s_2Se        2.0    745255.6000     1.32740    5.490    2.258E+03      22   1.023E+09   0.000E+00   0.000E+00
8p_2Po        6.0    746308.6000     1.29583    5.359    2.314E+03      23   1.090E+09   0.000E+00   0.000E+00
8d_2De       10.0    746649.2000     1.28562    5.317    2.332E+03      24   2.444E+09   0.000E+00   0.000E+00
8z_2Z       110.0    746672.4000     1.28493    5.314    2.333E+03      25   4.767E+08   0.000E+00   0.000E+00
9s_2Se        2.0    754677.0000     1.04495    4.322    2.869E+03      26   7.366E+08   0.000E+00   0.000E+00
9p_2Po        6.0    755412.1000     1.02292    4.230    2.931E+03      27   9.249E+08   0.000E+00   0.000E+00
9d_2De       10.0    755651.1000     1.01575    4.201    2.951E+03      28   1.720E+09   0.000E+00   0.000E+00
9z_2Z       144.0    755668.8000     1.01522    4.199    2.953E+03      29   2.873E+08   0.000E+00   0.000E+00
10s_2Se       2.0    761382.7000     0.84392    3.490    3.552E+03      30   5.478E+08   0.000E+00   0.000E+00
10p_2Po       6.0    761917.6000     0.82789    3.424    3.621E+03      31   6.869E+08   0.000E+00   0.000E+00
10d_2De      10.0    762091.6000     0.82267    3.402    3.644E+03      32   1.260E+09   0.000E+00   0.000E+00
10z_2Z      182.0    762103.7000     0.82231    3.401    3.646E+03      33   1.821E+08   0.000E+00   0.000E+00
11s_2Se       2.0    766315.2519     0.69605    2.879    4.307E+03      34   4.177E+08   0.000E+00   0.000E+00
11p_2Po       6.0    766722.8947     0.68383    2.828    4.384E+03      35   5.445E+08   0.000E+00   0.000E+00
11d_2De      10.0    766853.7805     0.67990    2.812    4.409E+03      36   9.565E+08   0.000E+00   0.000E+00
11z_2Z      224.0    766860.3364     0.67971    2.811    4.411E+03      37   1.202E+08   0.000E+00   0.000E+00
12s_2Se       2.0    770062.4551     0.58371    2.414    5.136E+03      38   3.243E+08   0.000E+00   0.000E+00
12p_2Po       6.0    770375.8556     0.57431    2.375    5.220E+03      39   4.240E+08   0.000E+00   0.000E+00
12d_2De      10.0    770476.6308     0.57129    2.363    5.248E+03      40   7.365E+08   0.000E+00   0.000E+00
12z_2Z      270.0    770481.6804     0.57114    2.362    5.249E+03      41   8.217E+07   0.000E+00   0.000E+00
13___       338.0    773300.2058     0.48664    2.013    6.160E+03      42   7.975E+07   0.000E+00   0.000E+00
14___       392.0    775536.3422     0.41961    1.735    7.145E+03      43   5.707E+07   0.000E+00   0.000E+00
15___       450.0    777340.3430     0.36552    1.512    8.202E+03      44   4.175E+07   0.000E+00   0.000E+00
16___       512.0    778816.7854     0.32126    1.329    9.332E+03      45   3.114E+07   0.000E+00   0.000E+00
17___       578.0    780040.4248     0.28458    1.177    1.053E+04      46   2.362E+07   0.000E+00   0.000E+00
18___       648.0    781065.8465     0.25384    1.050    1.181E+04      47   1.820E+07   0.000E+00   0.000E+00
19___       722.0    781933.6609     0.22782    0.942    1.316E+04      48   1.421E+07   0.000E+00   0.000E+00
20___       800.0    782674.5867     0.20561    0.850    1.458E+04      49   1.123E+07   0.000E+00   0.000E+00
21___       882.0    783312.2077     0.18649    0.771    1.608E+04      50   8.974E+06   0.000E+00   0.000E+00
22___       968.0    783864.8725     0.16992    0.703    1.764E+04      51   7.245E+06   0.000E+00   0.000E+00
23___      1058.0    784347.0298     0.15547    0.643    1.928E+04      52   5.903E+06   0.000E+00   0.000E+00
24___      1152.0    784770.1824     0.14278    0.591    2.100E+04      53   4.850E+06   0.000E+00   0.000E+00
25___      1250.0    785143.5795     0.13159    0.544    2.278E+04      54   4.016E+06   0.000E+00   0.000E+00
26___      1352.0    785474.7264     0.12166    0.503    2.464E+04      55   3.350E+06   0.000E+00   0.000E+00
27___      1458.0    785769.7651     0.11282    0.467    2.657E+04      56   2.812E+06   0.000E+00   0.000E+00
28___      1568.0    786033.7606     0.10490    0.434    2.858E+04      57   2.376E+06   0.000E+00   0.000E+00
29___      1682.0    786270.9198     0.09779    0.404    3.066E+04      58   2.019E+06   0.000E+00   0.000E+00
30___      1800.0    786484.7608     0.09138    0.378    3.281E+04      59   1.725E+06   0.000E+00   0.000E+00


********************************************************************************

                        Oscillator strengths for NV        
             Wavelengths in air for lambda > 2000 Ang, else vacuum

********************************************************************************

  Transition            f           A          Lam(A)      i-j    Trans. #

2s_2Se -2p_2Po     2.4349E-01  3.5200E+08    1240.155       1-   2        1
2s_2Se -3s_2Se     3.0120E-13  4.1800E-02     219.236       1-   3        2
2s_2Se -3p_2Po     2.3443E-01  1.1900E+10     209.285       1-   4        3
2s_2Se -3d_2De     4.7916E-05  1.5000E+06     206.433       1-   5        4
2s_2Se -4s_2Se     1.3823E-13  3.3899E-02     164.922       1-   6        5
2s_2Se -4p_2Po     6.7031E-02  5.6399E+09     162.559       1-   7        6
2s_2Se -4d_2De     6.2037E-06  3.1600E+05     161.833       1-   8        7
2s_2Se -4f_2Fo     1.8180E-09  6.6201E+01     161.767       1-   9        8
2s_2Se -5s_2Se     7.2299E-14  2.1900E-02     148.393       1-  10        9
2s_2Se -5p_2Po     2.8445E-02  2.9100E+09     147.425       1-  11       10
2s_2Se -5d_2De     1.5374E-06  9.4760E+04     147.120       1-  12       11
2s_2Se -5z_2Z      1.1378E-09  2.1920E+01     147.102       1-  13       12
2s_2Se -6p_2Po     1.5670E-02  1.7686E+09     140.357       1-  15       13
2s_2Se -6d_2De     5.2186E-07  3.5420E+04     140.197       1-  16       14
2s_2Se -7p_2Po     9.3890E-02  1.1216E+10     136.425       1-  19       15
2s_2Se -7d_2De     2.1474E-07  1.5410E+04     136.344       1-  20       16
2s_2Se -8p_2Po     6.0980E-03  7.5517E+08     133.993       1-  23       17
2s_2Se -8d_2De     1.0072E-07  7.4907E+03     133.932       1-  24       18
2s_2Se -9p_2Po     4.1820E-03  5.3061E+08     132.378       1-  27       19
2s_2Se -9d_2De     5.2064E-08  3.9660E+03     132.336       1-  28       20
2s_2Se -10p_2Po    3.0030E-03  3.8761E+08     131.248       1-  31       21
2s_2Se -10d_2De    2.8975E-08  2.2450E+03     131.218       1-  32       22
2s_2Se -11p_2Po    2.3010E-03  3.0076E+08     130.425       1-  35       23
2s_2Se -11d_2De    1.7106E-08  1.3420E+03     130.403       1-  36       24
2s_2Se -12p_2Po    1.7550E-03  2.3158E+08     129.807       1-  39       25
2s_2Se -12d_2De    1.0592E-08  8.3882E+02     129.790       1-  40       26
2s_2Se -13___      1.7530E-03  4.1375E+06     129.316       1-  42       27
2s_2Se -14___      1.3940E-03  2.8533E+06     128.943       1-  43       28
2s_2Se -15___      1.1270E-03  2.0189E+06     128.644       1-  44       29
2s_2Se -16___      9.2440E-04  1.4609E+06     128.400       1-  45       30
2s_2Se -17___      7.6780E-04  1.0783E+06     128.198       1-  46       31
2s_2Se -18___      6.4470E-04  8.0971E+05     128.030       1-  47       32
2s_2Se -19___      5.4670E-04  6.1762E+05     127.888       1-  48       33
2s_2Se -20___      4.6770E-04  4.7776E+05     127.767       1-  49       34
2s_2Se -21___      4.0320E-04  3.7419E+05     127.663       1-  50       35
