
******************************************************************************

       Energy levels and statistical weights for Si III

>> Data is from the Opacity Project
>>   Maximum energy included = Ionization energy =>   270396.
>>   Put into John`s format by create.f
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   270139.
>>   Put into John`s format by create.f
>>   Packed according to J states by pack.f
>> Data from the Opacity Project rewritten with NIST energies
>>   73 energies from NIST included
>>   17 energies from the Opacity Project scaled by  1.0022

  ConfigStatistical   Energy    Ionization
          Weight      (cm-1)    Energy(eV)
******************************************************************************

24-May-1996                             !Date                                   
90                                      !Number of energy levels                
270139.                                 !Ionization energy                      
3.0                                     !Screened nuclear charge                
664                                     !Number of transitions                  

3s21Se      1.          0.000     33.492       1
3s3p3Po     9.      52897.660     26.933       2
3s3p1Po     3.      82884.410     23.216       3
3p21De      5.     122214.520     18.340       4
3p23Pe      9.     129883.647     17.389       5
3s3d3De    15.     142945.943     15.769       6
3s4s3Se     3.     153377.050     14.476       7
3p21Se      1.     153444.230     14.468       8
3s4s1Se     1.     159069.610     13.770       9
3s3d1De     5.     165765.000     12.940      10
3s4p3Po     9.     175276.457     11.761      11
3s4p1Po     3.     176487.190     11.611      12
3p3d3Fo    21.     199037.913      8.815      13
3s4d3De    15.     201598.497      8.498      14
3s4d1De     5.     204330.790      8.159      15
3s4f1Fo     7.     204828.060      8.097      16
3p3d1Do     5.     205029.090      8.072      17
3s5s3Se     3.     206176.080      7.930      18
3s5s1Se     1.     207874.090      7.720      19
3s4f3Fo    21.     209563.477      7.510      20
3s5p1Po     3.     214532.170      6.894      21
3s5p3Po     9.     214993.127      6.837      22
3p3d3Po     9.     216276.397      6.678      23
3p3d3Do    15.     217438.393      6.534      24
3s5f1Fo     7.     225526.330      5.531      25
3p4s3Po     9.     226582.567      5.400      26
3s5d3De    15.     227084.707      5.338      27
3s5d1De     5.     227665.090      5.266      28
3p4s1Po     3.     228699.750      5.138      29
3s6s3Se     3.     229623.190      5.023      30
3s5f3Fo    21.     230268.993      4.943      31
3s5g3Ge    27.     230301.743      4.939      32
3s5g1Ge     9.     230302.010      4.939      33
3s6s1Se     1.     230364.460      4.931      34
3s6p1Po     3.     234387.640      4.432      35
3s6p3Po     9.     234428.550      4.427      36
3p3d1Fo     7.     235413.930      4.305      37
3p3d1Po     3.     235951.090      4.239      38
3s6d3De    15.     240287.063      3.701      39
3s6d1De     5.     240549.770      3.668      40
3s7s3Se     3.     242145.100      3.471      41
3s6f3Fo    21.     242411.283      3.438      42
3s6g3Ge    27.     242474.110      3.430      43
3s6g1Ge     9.     242474.270      3.430      44
3s7s1Se     1.     242537.950      3.422      45
3p4p1Pe     3.     242885.300      3.379      46
3s6f1Fo     7.     243868.500      3.257      47
3s7p1Po     3.     244871.470      3.133      48
3p4p3De    15.     244896.520      3.130      49
3s7p3Po     9.     244935.130      3.125      50
3p4p1De     5.     247935.390      2.753      51
3p4p3Pe     9.     247997.797      2.745      52
3p4p3Se     3.     248772.860      2.649      53
3s7d3De    15.     249106.180      2.608      54
3s8s3Se     3.     249766.190      2.526      55
3s7f3Fo    21.     249774.720      2.525      56
3s7g1Ge     9.     249817.940      2.519      57
3s7g3Ge    27.     249818.033      2.519      58
3s8s1Se     1.     249857.260      2.515      59
3s7f1Fo     7.     250366.220      2.451      60
3s7d1De     5.     250636.550      2.418      61
3s8p3Po     9.     251265.560      2.340      62
3s8p1Po     3.     251427.203      2.320      63
3s8d3De    15.     254004.493      2.000      64
3s9s3Se     3.     254337.769      1.959      65
3s9s1Se     1.     254372.691      1.955      66
3s8f3Fo    21.     254557.310      1.932      67
3s8g1Ge     9.     254584.600      1.928      68
3s8g3Ge    27.     254585.275      1.928      69
3s8d1De     5.     254766.750      1.906      70
3s8f1Fo     7.     254855.420      1.895      71
3s9p3Po     9.     255489.223      1.816      72
3s9p1Po     3.     255573.038      1.806      73
3s10s1Se    1.     257300.220      1.592      74
3s9d3De    15.     257415.600      1.577      75
