************************************************************************************************************************************
 
                 Energy Levels and statistical weights for SV
 
 [Reference] Transition probabilities have been updated using the critical compilatiob by NIST.
 [Reference] Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2014). NIST Atomic Spectra Database (ver. 5.2),
 [Reference] [Online]. Available: http://physics.nist.gov/asd  

                     g          E(cm^-1)     10^15 Hz      eV        Lam(A)       ID      ARAD         C4          C6
************************************************************************************************************************************
 
17-Jun-2014                                      !Format date
21-Jun-2014                                      !Date
216                                              !Number of energy levels
585514.1000                                      !Ionization energy
5.0                                              !Screened nuclear charge
3605                                             !Number of transitions
 
3s2_1Se[0]          1.0          0.000000    17.55327    72.595    1.708E+02       1   0.000E+00   0.000E+00   0.000E+00
3s_3p_3Po[0]        1.0      83024.000000    15.06427    62.301    1.990E+02       2   0.000E+00   0.000E+00   0.000E+00
3s_3p_3Po[1]        3.0      83393.500000    15.05320    62.255    1.992E+02       3   1.639E+05   0.000E+00   0.000E+00
3s_3p_3Po[2]        5.0      84155.200000    15.03036    62.161    1.995E+02       4   7.416E-02   0.000E+00   0.000E+00
3s_3p_1Po[1]        3.0     127150.700000    13.74139    56.830    2.182E+02       5   4.889E+09   0.000E+00   0.000E+00
3p2_1De[2]          5.0     193739.100000    11.74512    48.574    2.552E+02       6   2.083E+08   0.000E+00   0.000E+00
3p2_3Pe[0]          1.0     199967.200000    11.55841    47.802    2.594E+02       7   4.107E+09   0.000E+00   0.000E+00
3p2_3Pe[1]          3.0     200370.600000    11.54631    47.752    2.596E+02       8   4.136E+09   0.000E+00   0.000E+00
3p2_3Pe[2]          5.0     201146.000000    11.52307    47.656    2.602E+02       9   4.160E+09   0.000E+00   0.000E+00
3s_3d_3De[1]        3.0     234941.500000    10.50990    43.465    2.852E+02      10   6.381E+09   0.000E+00   0.000E+00
3s_3d_3De[2]        5.0     234947.100000    10.50973    43.465    2.853E+02      11   6.333E+09   0.000E+00   0.000E+00
3s_3d_3De[3]        7.0     234956.000000    10.50947    43.464    2.853E+02      12   6.273E+09   0.000E+00   0.000E+00
3p2_1Se[0]          1.0     235350.000000    10.49766    43.415    2.856E+02      13   4.008E+09   0.000E+00   0.000E+00
3s_3d_1De[2]        5.0     270700.400000     9.43788    39.032    3.176E+02      14   1.114E+10   0.000E+00   0.000E+00
3s_4s_3Se[1]        3.0     311595.100000     8.21189    33.962    3.651E+02      15   1.106E+10   0.000E+00   0.000E+00
3s_4s_1Se[0]        1.0     320108.000000     7.95667    32.906    3.768E+02      16   6.348E+09   0.000E+00   0.000E+00
3p_3d_3Fo[2]        5.0     323132.600000     7.86600    32.531    3.811E+02      17   7.136E+08   0.000E+00   0.000E+00
3p_3d_3Fo[3]        7.0     323547.300000     7.85357    32.480    3.817E+02      18   7.037E+08   0.000E+00   0.000E+00
3p_3d_3Fo[4]        9.0     324080.100000     7.83759    32.414    3.825E+02      19   7.131E+08   0.000E+00   0.000E+00
3p_3d_1Do[2]        5.0     328454.300000     7.70646    31.871    3.890E+02      20   4.826E+09   0.000E+00   0.000E+00
3p_3d_3Po[2]        5.0     345338.200000     7.20029    29.778    4.164E+02      21   7.174E+09   0.000E+00   0.000E+00
3p_3d_3Po[1]        3.0     345712.800000     7.18906    29.732    4.170E+02      22   7.254E+09   0.000E+00   0.000E+00
3p_3d_3Po[0]        1.0     345953.000000     7.18186    29.702    4.174E+02      23   7.235E+09   0.000E+00   0.000E+00
3p_3d_3Do[1]        3.0     347841.100000     7.12526    29.468    4.207E+02      24   1.088E+10   0.000E+00   0.000E+00
3p_3d_3Do[2]        5.0     348010.200000     7.12019    29.447    4.210E+02      25   1.087E+10   0.000E+00   0.000E+00
3p_3d_3Do[3]        7.0     348131.500000     7.11655    29.432    4.213E+02      26   1.092E+10   0.000E+00   0.000E+00
3s_4p_3Po[0]        1.0     349122.200000     7.08685    29.309    4.230E+02      27   1.888E+09   0.000E+00   0.000E+00
3s_4p_3Po[1]        3.0     349161.100000     7.08568    29.304    4.231E+02      28   2.633E+09   0.000E+00   0.000E+00
3s_4p_3Po[2]        5.0     349478.300000     7.07618    29.265    4.237E+02      29   1.898E+09   0.000E+00   0.000E+00
3s_4p_1Po[1]        3.0     349534.400000     7.07449    29.258    4.238E+02      30   4.944E+09   0.000E+00   0.000E+00
3p_3d_1Fo[3]        7.0     366862.000000     6.55503    27.109    4.573E+02      31   1.107E+10   0.000E+00   0.000E+00
3p_3d_1Po           3.0     380997.125000     6.13126    25.357    4.890E+02     -32   9.464E+09   0.000E+00   0.000E+00
3s_4d_3De[1]        3.0     396025.500000     5.68073    23.494    5.277E+02      33   2.214E+09   0.000E+00   0.000E+00
3s_4d_3De[2]        5.0     396039.500000     5.68031    23.492    5.278E+02      34   2.216E+09   0.000E+00   0.000E+00
3s_4d_3De[3]        7.0     396060.600000     5.67967    23.489    5.278E+02      35   2.221E+09   0.000E+00   0.000E+00
3s_4d_1De[2]        5.0     397605.200000     5.63337    23.298    5.322E+02      36   1.047E+09   0.000E+00   0.000E+00
3s_4f_3Fo[2]        5.0     410909.600000     5.23451    21.648    5.727E+02      37   1.261E+10   0.000E+00   0.000E+00
3s_4f_3Fo[3]        7.0     410912.100000     5.23444    21.648    5.727E+02      38   1.262E+10   0.000E+00   0.000E+00
3s_4f_3Fo[4]        9.0     410918.100000     5.23426    21.647    5.728E+02      39   1.262E+10   0.000E+00   0.000E+00
3s_4f_1Fo[3]        7.0     417984.900000     5.02240    20.771    5.969E+02      40   1.196E+10   0.000E+00   0.000E+00
3p_4s_3Po[0]        1.0     420742.200000     4.93974    20.429    6.069E+02      41   8.476E+09   0.000E+00   0.000E+00
3p_4s_3Po[1]        3.0     421056.800000     4.93031    20.390    6.081E+02      42   8.388E+09   0.000E+00   0.000E+00
3p_4s_3Po[2]        5.0     421943.400000     4.90373    20.280    6.114E+02      43   8.556E+09   0.000E+00   0.000E+00
3p_4s_1Po[1]        3.0     424526.000000     4.82630    19.960    6.212E+02      44   1.227E+10   0.000E+00   0.000E+00
3s_5s_3Se[1]        3.0     428439.000000     4.70899    19.475    6.366E+02      45   6.773E+09   0.000E+00   0.000E+00
3s_5s_1Se[0]        1.0     430801.700000     4.63816    19.182    6.464E+02      46   4.398E+09   0.000E+00   0.000E+00
3s_5p_3Po[0]        1.0     445303.700000     4.20340    17.384    7.132E+02      47   1.464E+09   0.000E+00   0.000E+00
3s_5p_3Po[1]        3.0     445350.500000     4.20200    17.378    7.135E+02      48   1.467E+09   0.000E+00   0.000E+00
3s_5p_3Po[2]        5.0     445498.100000     4.19757    17.360    7.142E+02      49   1.477E+09   0.000E+00   0.000E+00
3s_5p_1Po[1]        3.0     447925.900000     4.12479    17.059    7.268E+02      50   2.908E+09   0.000E+00   0.000E+00
3p_4p_1Pe[1]        3.0     450091.500000     4.05987    16.790    7.384E+02      51   6.120E+09   0.000E+00   0.000E+00
3p_4p_3De[1]        3.0     452083.800000     4.00014    16.543    7.495E+02      52   6.534E+09   0.000E+00   0.000E+00
3p_4p_3De[2]        5.0     452446.800000     3.98926    16.498    7.515E+02      53   6.543E+09   0.000E+00   0.000E+00
3p_4p_3De[3]        7.0     453194.700000     3.96684    16.406    7.557E+02      54   6.606E+09   0.000E+00   0.000E+00
3p_4p_3Pe[0]        1.0     457665.500000     3.83280    15.851    7.822E+02      55   5.437E+09   0.000E+00   0.000E+00
3p_4p_3Pe[1]        3.0     457913.500000     3.82537    15.820    7.837E+02      56   5.455E+09   0.000E+00   0.000E+00
3p_4p_3Pe[2]        5.0     458440.900000     3.80956    15.755    7.869E+02      57   5.511E+09   0.000E+00   0.000E+00
3p_4p_3Se[1]        3.0     459893.700000     3.76600    15.575    7.960E+02      58   4.282E+09   0.000E+00   0.000E+00
3p_4p_1De[2]        5.0     460223.400000     3.75612    15.534    7.981E+02      59   3.141E+09   0.000E+00   0.000E+00
3s_5d_3De[1]        3.0     468048.200000     3.52154    14.564    8.513E+02      60   1.049E+09   0.000E+00   0.000E+00
3s_5d_3De[2]        5.0     468076.900000     3.52068    14.560    8.515E+02      61   1.046E+09   0.000E+00   0.000E+00
3s_5d_3De[3]        7.0     468132.100000     3.51902    14.554    8.519E+02      62   1.041E+09   0.000E+00   0.000E+00
3s_5d_1De[2]        5.0     470229.400000     3.45615    14.293    8.674E+02      63   3.936E+09   0.000E+00   0.000E+00
3p_4p_1Se[0]        1.0     472526.100000     3.38730    14.009    8.850E+02      64   4.849E+09   0.000E+00   0.000E+00
3s_5f_3Fo[2]        5.0     473926.000000     3.34533    13.835    8.962E+02      65   6.835E+09   0.000E+00   0.000E+00
3s_5f_3Fo[3]        7.0     473926.500000     3.34531    13.835    8.962E+02      66   6.831E+09   0.000E+00   0.000E+00
3s_5f_3Fo[4]        9.0     473929.500000     3.34522    13.835    8.962E+02      67   6.834E+09   0.000E+00   0.000E+00
3d2_3Fe            21.0     474205.098000     3.33696    13.801    8.984E+02     -68   8.433E+09   0.000E+00   0.000E+00
3s_5g_1Ge[4]        9.0     474476.800000     3.32881    13.767    9.006E+02      69   1.894E+09   0.000E+00   0.000E+00
3s_5g_3Ge[3]        7.0     474507.300000     3.32790    13.763    9.008E+02      70   2.756E+09   0.000E+00   0.000E+00
3s_5g_3Ge[4]        9.0     474515.600000     3.32765    13.762    9.009E+02      71   2.751E+09   0.000E+00   0.000E+00
3s_5g_3Ge[5]       11.0     474521.700000     3.32747    13.761    9.010E+02      72   2.758E+09   0.000E+00   0.000E+00
3s_5f_1Fo[3]        7.0     475802.500000     3.28907    13.603    9.115E+02      73   6.675E+09   0.000E+00   0.000E+00
3d2_1Ge             9.0     476885.878000     3.25659    13.468    9.206E+02     -74   3.030E+09   0.000E+00   0.000E+00
3s_6s_3Se[1]        3.0     483653.600000     3.05370    12.629    9.817E+02      75   3.582E+09   0.000E+00   0.000E+00
3s_6s_1Se[0]        1.0     485386.800000     3.00174    12.414    9.987E+02      76   3.149E+09   0.000E+00   0.000E+00
3d2_1De             5.0     485649.775000     2.99386    12.382    1.001E+03     -77   9.488E+09   0.000E+00   0.000E+00
3s_6p_3Po[0]        1.0     490000.800000     2.86342    11.842    1.047E+03      78   1.031E+09   0.000E+00   0.000E+00
3s_6p_3Po[1]        3.0     490022.600000     2.86276    11.839    1.047E+03      79   1.031E+09   0.000E+00   0.000E+00
3s_6p_3Po[2]        5.0     490084.800000     2.86090    11.832    1.048E+03      80   1.031E+09   0.000E+00   0.000E+00
3d2_3Pe             9.0     490330.868000     2.85352    11.801    1.051E+03     -81   1.221E+10   0.000E+00   0.000E+00
3s_6p_1Po[1]        3.0     492706.000000     2.78232    11.507    1.077E+03      82   1.601E+09   0.000E+00   0.000E+00
3p_4d_1Do           5.0     500260.277000     2.55585    10.570    1.173E+03     -83   3.464E+09   0.000E+00   0.000E+00
3p_4d_3Do          15.0     501173.246000     2.52848    10.457    1.186E+03     -84   4.219E+09   0.000E+00   0.000E+00
3p_4d_3Fo          21.0     502336.755000     2.49359    10.313    1.202E+03     -85   2.496E+09   0.000E+00   0.000E+00
3p_4d_1Fo           7.0     503530.328000     2.45781    10.165    1.220E+03     -86   2.777E+09   0.000E+00   0.000E+00
3s_6d_3De[1]        3.0     504296.500000     2.43484    10.070    1.231E+03      87   1.235E+09   0.000E+00   0.000E+00
3s_6d_3De[2]        5.0     504305.700000     2.43457    10.069    1.231E+03      88   1.232E+09   0.000E+00   0.000E+00
3s_6d_3De[3]        7.0     504310.500000     2.43442    10.068    1.231E+03      89   1.227E+09   0.000E+00   0.000E+00
3s_6d_1De[2]        5.0     504761.400000     2.42091    10.012    1.238E+03      90   8.499E+08   0.000E+00   0.000E+00
3s_6g_3Ge          27.0     506953.710000     2.35518     9.740    1.273E+03     -91   3.412E+09   0.000E+00   0.000E+00
3p_4d_3Po           9.0     507193.226000     2.34800     9.711    1.277E+03     -92   3.055E+09   0.000E+00   0.000E+00
3s_6g_1Ge[4]        9.0     508218.000000     2.31728     9.583    1.294E+03      93   2.436E+09   0.000E+00   0.000E+00
3s_6f_3Fo[2]        5.0     508418.010000     2.31128     9.559    1.297E+03      94   4.040E+09   0.000E+00   0.000E+00
3s_6f_3Fo[3]        7.0     508418.020000     2.31128     9.559    1.297E+03      95   4.038E+09   0.000E+00   0.000E+00
3s_6f_3Fo[4]        9.0     508418.030000     2.31128     9.559    1.297E+03      96   4.035E+09   0.000E+00   0.000E+00
3s_6f_1Fo[3]        7.0     510152.000000     2.25930     9.344    1.327E+03      97   4.060E+09   0.000E+00   0.000E+00
3p_4d_1Po           3.0     510823.053000     2.23918     9.261    1.339E+03     -98   3.180E+09   0.000E+00   0.000E+00
3p_4f_1Fe           7.0     513323.444000     2.16422     8.951    1.385E+03     -99   1.522E+10   0.000E+00   0.000E+00
3s_7s_3Se[1]        3.0     513933.600000     2.14593     8.875    1.397E+03     100   2.631E+09   0.000E+00   0.000E+00
3s_7s_1Se[0]        1.0     514595.200000     2.12610     8.793    1.410E+03     101   1.999E+09   0.000E+00   0.000E+00
3p_4f_3Fe          21.0     516924.208000     2.05627     8.504    1.458E+03    -102   1.639E+10   0.000E+00   0.000E+00
3p_4f_3Ge          27.0     517332.087000     2.04405     8.453    1.467E+03    -103   1.200E+10   0.000E+00   0.000E+00
3s_7p_1Po[1]        3.0     519332.000000     1.98409     8.206    1.511E+03     104   1.040E+09   0.000E+00   0.000E+00
3p_4f_3De          15.0     520457.827000     1.95034     8.066    1.537E+03    -105   1.311E+10   0.000E+00   0.000E+00
3s_7p_3Po[2]        5.0     520582.000000     1.94662     8.051    1.540E+03     106   7.662E+08   0.000E+00   0.000E+00
3d2_1Se             1.0     521524.126000     1.91837     7.934    1.563E+03    -107   1.172E+10   0.000E+00   0.000E+00
3s_7g_1Ge           9.0     526015.811000     1.78371     7.377    1.681E+03    -108   7.171E+09   0.000E+00   0.000E+00
3p_4f_1De           5.0     526174.152000     1.77897     7.357    1.685E+03    -109   6.526E+09   0.000E+00   0.000E+00
3s_7d_3De[1]        3.0     526480.300000     1.76979     7.319    1.694E+03     110   9.801E+08   0.000E+00   0.000E+00
3s_7d_3De[2]        5.0     526494.100000     1.76938     7.318    1.694E+03     111   9.843E+08   0.000E+00   0.000E+00
3s_7d_3De[3]        7.0     526501.700000     1.76915     7.317    1.695E+03     112   9.995E+08   0.000E+00   0.000E+00
3s_7d_1De[2]        5.0     526655.300000     1.76454     7.298    1.699E+03     113   4.782E+09   0.000E+00   0.000E+00
3s_7f_3Fo[2]        5.0     528920.000000     1.69665     7.017    1.767E+03     114   2.628E+09   0.000E+00   0.000E+00
3s_7f_3Fo[3]        7.0     528920.010000     1.69665     7.017    1.767E+03     115   2.627E+09   0.000E+00   0.000E+00
3s_7f_3Fo[4]        9.0     528920.020000     1.69665     7.017    1.767E+03     116   2.626E+09   0.000E+00   0.000E+00
3s_7f_1Fo[3]        7.0     529527.000000     1.67845     6.942    1.786E+03     117   2.698E+09   0.000E+00   0.000E+00
3s_7g_3Ge          27.0     530046.502000     1.66288     6.877    1.803E+03    -118   2.167E+09   0.000E+00   0.000E+00
3s_8s_3Se[1]        3.0     532503.000000     1.58923     6.573    1.886E+03     119   1.719E+09   0.000E+00   0.000E+00
3p_4f_1Ge           9.0     532915.688000     1.57686     6.521    1.901E+03    -120   7.544E+09   0.000E+00   0.000E+00
3s_8s_1Se           1.0     532967.801000     1.57530     6.515    1.903E+03    -121   1.369E+09   0.000E+00   0.000E+00
3s_8p_1Po[1]        3.0     534691.000000     1.52364     6.301    1.968E+03     122   3.152E+09   0.000E+00   0.000E+00
3s_8p_3Po[2]        5.0     535965.000000     1.48544     6.143    2.018E+03     123   1.941E+09   0.000E+00   0.000E+00
3p_5s_3Po           9.0     537388.332000     1.44277     5.967    2.078E+03    -124   5.384E+09   0.000E+00   0.000E+00
3p_5s_1Po           3.0     539250.347000     1.38695     5.736    2.162E+03    -125   5.860E+09   0.000E+00   0.000E+00
3s_8d_1De[2]        5.0     540451.000000     1.35096     5.587    2.219E+03     126   4.593E+08   0.000E+00   0.000E+00
3s_8d_3De[3]        7.0     540471.000000     1.35036     5.585    2.220E+03     127   8.093E+08   0.000E+00   0.000E+00
3s_8f_3Fo[2]        5.0     542212.000000     1.29816     5.369    2.309E+03     128   1.781E+09   0.000E+00   0.000E+00
3s_8f_3Fo[3]        7.0     542212.010000     1.29816     5.369    2.309E+03     129   1.781E+09   0.000E+00   0.000E+00
3s_8f_3Fo[4]        9.0     542212.020000     1.29816     5.369    2.309E+03     130   1.781E+09   0.000E+00   0.000E+00
3s_8f_1Fo[3]        7.0     542615.000000     1.28608     5.319    2.331E+03     131   1.860E+09   0.000E+00   0.000E+00
3s_8g_3Ge          27.0     542697.780000     1.28360     5.309    2.336E+03    -132   9.730E+08   0.000E+00   0.000E+00
3s_8g_1Ge           9.0     543076.597000     1.27224     5.262    2.356E+03    -133   1.338E+09   0.000E+00   0.000E+00
3s_9s_3Se[1]        3.0     544683.000000     1.22409     5.062    2.449E+03     134   1.292E+09   0.000E+00   0.000E+00
3s_9s_1Se           1.0     544904.538000     1.21744     5.035    2.462E+03    -135   9.711E+08   0.000E+00   0.000E+00
3s_9p_3Po           9.0     547057.180000     1.15291     4.768    2.600E+03    -136   3.675E+08   0.000E+00   0.000E+00
3s_9p_1Po           3.0     547349.811000     1.14414     4.732    2.620E+03    -137   7.203E+08   0.000E+00   0.000E+00
3s_9d_3De[3]        7.0     550031.000000     1.06376     4.399    2.818E+03     138   3.006E+09   0.000E+00   0.000E+00
3s_9d_1De[2]        5.0     550334.000000     1.05467     4.362    2.843E+03     139   4.285E+08   0.000E+00   0.000E+00
3p_5p_1Pe           3.0     550479.559000     1.05031     4.344    2.854E+03    -140   4.599E+09   0.000E+00   0.000E+00
3s_9f_3Fo[2]        5.0     551320.000000     1.02511     4.240    2.924E+03     141   1.248E+09   0.000E+00   0.000E+00
3s_9f_3Fo[3]        7.0     551320.010000     1.02511     4.240    2.924E+03     142   1.250E+09   0.000E+00   0.000E+00
3s_9f_3Fo[4]        9.0     551320.020000     1.02511     4.240    2.924E+03     143   1.265E+09   0.000E+00   0.000E+00
3s_9f_1Fo[3]        7.0     551575.000000     1.01747     4.208    2.946E+03     144   1.324E+09   0.000E+00   0.000E+00
3s_9g_3Ge          27.0     551599.975000     1.01672     4.205    2.949E+03    -145   6.103E+08   0.000E+00   0.000E+00
3s_9g_1Ge           9.0     551713.219000     1.01332     4.191    2.959E+03    -146   6.453E+08   0.000E+00   0.000E+00
3p_5p_3De          15.0     551793.392000     1.01092     4.181    2.966E+03    -147   3.620E+09   0.000E+00   0.000E+00
