
********************************************************************************

                 Energy Levels and statistical weights for SiIV

********************************************************************************

12-NOV-1996                                      !Date
66                                               !Number of energy levels
364093.0000                                      !Ionization energy
4.0                                              !Screened nuclear charge
1090                                             !Number of transitions
6                                  !Entry number of link to super level
  
3s_2Se[1/2]         2.0          0.00000000    10.9152   2.747E+02     1     0
3p_2Po[1/2]         2.0      71287.54000000     8.7781   3.415E+02     2     0
3p_2Po[3/2]         4.0      71748.64000000     8.7643   3.421E+02     2     0
3d_2De[3/2]         4.0     160374.41000000     6.1073   4.909E+02     3     0
3d_2De[5/2]         6.0     160375.60000000     6.1073   4.909E+02     3     0
4s_2Se[1/2]         2.0     193978.89000000     5.0999   5.878E+02     4     0
4p_2Po[1/2]         2.0     218266.86000000     4.3718   6.857E+02     5     0
4p_2Po[3/2]         4.0     218428.67000000     4.3669   6.865E+02     5     0
4d_2De[3/2]         4.0     250008.02000000     3.4202   8.765E+02     6     0
4d_2De[5/2]         6.0     250008.14000000     3.4202   8.765E+02     6     0
4f_2Fo[5/2]         6.0     254127.08000000     3.2967   9.094E+02     7     0
4f_2Fo[7/2]         8.0     254129.03000000     3.2966   9.094E+02     7     0
5s_2Se[1/2]         2.0     265417.95000000     2.9582   1.013E+03     8     0
5p_2Po[1/2]         2.0     276503.67000000     2.6259   1.142E+03     9     0
5p_2Po[3/2]         4.0     276579.03000000     2.6236   1.143E+03     9     0
5d_2De[3/2]         4.0     291497.50000000     2.1764   1.377E+03    10     0
5d_2De[5/2]         6.0     291497.60000000     2.1764   1.377E+03    10     0
5f_2Fo[5/2]         6.0     293718.99000000     2.1098   1.421E+03    11     0
5f_2Fo[7/2]         8.0     293718.99000000     2.1098   1.421E+03    11     0
5z_2Z              18.0     293837.92000000     2.1062   1.423E+03    12     0
6s_2Se[1/2]         2.0     299676.95000000     1.9311   1.552E+03    13     0
6p_2Po[1/2]         2.0     305641.10000000     1.7523   1.711E+03    14     0
6p_2Po[3/2]         4.0     305682.27000000     1.7511   1.712E+03    14     0
6d_2De[3/2]         4.0     313914.92000000     1.5043   1.993E+03    15     0
6d_2De[5/2]         6.0     313914.92000000     1.5043   1.993E+03    15     0
6f_2Fo[5/2]         6.0     315230.27000000     1.4649   2.047E+03    16     0
6f_2Fo[7/2]         8.0     315230.27000000     1.4649   2.047E+03    16     0
6z_2Z              40.0     315311.92000000     1.4624   2.050E+03    17     0
7s_2Se              2.0     318742.79000000     1.3596   2.205E+03    18     0
7p_2Po              6.0     322325.38000000     1.2522   2.394E+03    19     0
7d_2De             10.0     327361.97000000     1.1012   2.722E+03    20     0
7f_2Fo             14.0     328200.04000000     1.0760   2.786E+03    21     0
7z_2Z              66.0     328261.10771019     1.0742   2.791E+03    22     0
8s_2Se              2.0     330439.66000000     1.0089   2.971E+03    23     0
8p_2Po              6.0     332751.89500000     0.9396   3.191E+03    24     0
8d_2De             10.0     336051.55000000     0.8407   3.566E+03    25     0
8f_2Fo             14.0     336616.55000000     0.8237   3.639E+03    26     0
8z_2Z              96.0     336659.20746562     0.8224   3.645E+03    27     0
9s_2Se              2.0     338374.12000000     0.7710   3.888E+03    28     0
9p_2Po              6.0     339966.50400000     0.7233   4.145E+03    29     0
9d_2De             10.0     342229.52500000     0.6555   4.574E+03    30     0
9z_2Z             130.0     342416.91700987     0.6498   4.613E+03    31     0
9f_2Fo             14.0     342619.80600000     0.6438   4.657E+03    32     0
10s_2Se             2.0     343728.12200000     0.6105   4.910E+03    33     0
10p_2Po             6.0     344862.65800000     0.5765   5.200E+03    34     0
10d_2De            10.0     346492.35600000     0.5277   5.682E+03    35     0
10z_2Z            168.0     346535.37277799     0.5264   5.696E+03    36     0
10f_2Fo            14.0     346776.74600000     0.5191   5.775E+03    37     0
11s_2Se             2.0     347293.00693715     0.5037   5.952E+03    38     0
11p_2Po             6.0     348122.11603446     0.4788   6.261E+03    39     0
11d_2De            10.0     349352.98501318     0.4419   6.784E+03    40     0
11f_2Fo            14.0     349566.72175220     0.4355   6.884E+03    41     0
11z_2Z            210.0     349582.56427933     0.4350   6.892E+03    42     0
12s_2Se             2.0     350153.47746982     0.4179   7.174E+03    43     0
12p_2Po             6.0     350782.21020983     0.3990   7.513E+03    44     0
12d_2De            10.0     351723.54307789     0.3708   8.084E+03    45     0
12f_2Fo            14.0     351888.00137067     0.3659   8.193E+03    46     0
12z_2Z            256.0     351900.20331805     0.3655   8.202E+03    47     0
13w_2W            338.0     353703.87146627     0.3115   9.625E+03    48     0
14w_2W            392.0     355135.02692755     0.2686   1.116E+04    49     0
15w_2W            450.0     356289.61012355     0.2339   1.281E+04    50     0
16w_2W            512.0     357234.55186640     0.2056   1.458E+04    51     0
17w_2W            578.0     358017.69646297     0.1821   1.646E+04    52     0
18w_2W            648.0     358673.97925247     0.1625   1.845E+04    53     0
19w_2W            722.0     359229.39135124     0.1458   2.056E+04    54     0
20w_2W            800.0     359703.59319450     0.1316   2.278E+04    55     0
