
******************************************************************************

       Energy levels and statistical weights for Fe VI

>> Data is from Keith Butler
>>   Maximum energy included = Ionization energy =>   799000.
>>   Put into John`s format by create.f
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   799000.
>>   Put into John`s format by create.f
>> Data from Keith Butler rewritten with NIST energies
>>   79 energies from NIST included

  Config               Statistical   Energy    Ionization
                         Weight      (cm-1)    Energy(eV)
******************************************************************************

24-May-1996                             !Date
80                                      !Number of energy levels
799000.                                 !Ionization energy
6.0                                     !Screened nuclear charge
867                                     !Number of transitions
6                                  !Entry number of link to super level
  
3d34Fe[3/2]                    4.0          0.00000000    23.9534   1.252E+02     1      0
3d34Fe[5/2]                    6.0        511.30000000    23.9381   1.252E+02     1      0
3d34Fe[7/2]                    8.0       1188.30000000    23.9178   1.253E+02     1      0
3d34Fe[9/2]                   10.0       2000.60000000    23.8934   1.255E+02     1      0
3d34Pe[1/2]                    2.0      18738.30000000    23.3917   1.282E+02     2      0
3d34Pe[3/2]                    4.0      18942.00000000    23.3856   1.282E+02     2      0
3d34Pe[5/2]                    6.0      19610.80000000    23.3655   1.283E+02     2      0
3d32Ge[7/2]                    8.0      20616.40000000    23.3354   1.285E+02     2      0
3d32Ge[9/2]                   10.0      21315.00000000    23.3144   1.286E+02     2      0
3d32Pe[3/2]                    4.0      26214.90000000    23.1675   1.294E+02     3      0
3d32Pe[1/2]                    2.0      26495.50000000    23.1591   1.294E+02     3      0
3d3b2De[5/2]                   6.0      28484.30000000    23.0995   1.298E+02     3      0
3d3b2De[3/2]                   4.0      28627.90000000    23.0952   1.298E+02     3      0
3d32He[9/2]                   10.0      28724.30000000    23.0923   1.298E+02     3      0
3d32He[11/2]                  12.0      29202.90000000    23.0779   1.299E+02     3      0
3d32Fe[7/2]                    8.0      46217.30000000    22.5679   1.328E+02     4      0
3d32Fe[5/2]                    6.0      46603.70000000    22.5563   1.329E+02     4      0
3d3a2De[5/2]                   6.0      71707.60000000    21.8037   1.375E+02     5      0
3d3a2De[3/2]                   4.0      72048.90000000    21.7934   1.376E+02     5      0
3d2(3F)4s4Fe[3/2]              4.0     261841.40000000    16.1036   1.862E+02     6      0
3d2(3F)4s4Fe[5/2]              6.0     262368.40000000    16.0878   1.863E+02     6      0
3d2(3F)4s4Fe[7/2]              8.0     263135.90000000    16.0648   1.866E+02     6      0
3d2(3F)4s4Fe[9/2]             10.0     264118.30000000    16.0353   1.870E+02     6      0
3d2(3F)4s2Fe[5/2]              6.0     269140.20000000    15.8848   1.887E+02     6      0
3d2(3F)4s2Fe[7/2]              8.0     270672.60000000    15.8389   1.893E+02     6      0
3d2(1D)4s2De[5/2]              6.0     280901.50000000    15.5322   1.930E+02     6      0
3d2(1D)4s2De[3/2]              4.0     281217.80000000    15.5227   1.931E+02     6      0
3d2(3P)4s4Pe[1/2]              2.0     281477.00000000    15.5149   1.932E+02     6      0
3d2(3P)4s4Pe[3/2]              4.0     282035.00000000    15.4982   1.934E+02     6      0
3d2(3P)4s4Pe[5/2]              6.0     282951.90000000    15.4707   1.938E+02     6      0
3d2(3P)4s2Pe[1/2]              2.0     287919.20000000    15.3218   1.957E+02     6      0
3d2(3P)4s2Pe[3/2]              4.0     288638.30000000    15.3003   1.959E+02     6      0
3d2(1G)4s2Ge[9/2]             10.0     292313.00000000    15.1901   1.974E+02     6      0
3d2(1G)4s2Ge[7/2]              8.0     292330.10000000    15.1896   1.974E+02     6      0
3d2(1S)4s2Se[1/2]              2.0     329026.00000000    14.0895   2.128E+02     6      0
3d2(3F)4p4Go[5/2]              6.0     338256.40000000    13.8127   2.170E+02     7      0
3d2(3F)4p4Go[7/2]              8.0     339477.00000000    13.7762   2.176E+02     7      0
3d2(3F)4p4Fo[3/2]              4.0     339539.80000000    13.7743   2.176E+02     7      0
3d2(3F)4p4Fo[5/2]              6.0     340344.00000000    13.7502   2.180E+02     7      0
3d2(3F)4p4Go[9/2]             10.0     340935.00000000    13.7324   2.183E+02     7      0
3d2(3F)4p4Fo[7/2]              8.0     341365.30000000    13.7195   2.185E+02     7      0
3d2(3F)4p4Fo[9/2]             10.0     342434.40000000    13.6875   2.190E+02     7      0
3d2(3F)4p2Fo[5/2]              6.0     342571.50000000    13.6834   2.191E+02     7      0
3d2(3F)4p4Go[11/2]            12.0     342730.60000000    13.6786   2.192E+02     7      0
3d2(3F)4p4Do[3/2]              4.0     343210.90000000    13.6642   2.194E+02     7      0
3d2(3F)4p2Fo[7/2]              8.0     343608.20000000    13.6523   2.196E+02     7      0
3d2(3F)4p4Do[1/2]              2.0     343619.30000000    13.6520   2.196E+02     7      0
3d2(3F)4p4Do[5/2]              6.0     344273.30000000    13.6324   2.199E+02     7      0
3d2(3F)4p2Do[3/2]              4.0     344652.60000000    13.6210   2.201E+02     7      0
3d2(3F)4p4Do[7/2]              8.0     345422.60000000    13.5979   2.205E+02     7      0
3d2(3F)4p2Do[5/2]              6.0     345907.10000000    13.5834   2.207E+02     7      0
3d2(3F)4p2Go[7/2]              8.0     348962.10000000    13.4918   2.222E+02     7      0
3d2(3F)4p2Go[9/2]             10.0     350017.80000000    13.4601   2.227E+02     7      0
3d2(3P)4p2So[1/2]              2.0     351805.80000000    13.4065   2.236E+02     8      0
3d2(3P)4p4So[3/2]              4.0     355657.10000000    13.2911   2.256E+02     8      0
3d2(1D)4p2Po[3/2]              4.0     357755.20000000    13.2282   2.266E+02     8      0
3d2(1D)4p2Fo[5/2]              6.0     358334.60000000    13.2108   2.269E+02     8      0
3d2(1D)4p2Po[1/2]              2.0     359099.30000000    13.1879   2.273E+02     8      0
