
******************************************************************************

       Energy levels and statistical weights for S IV

>> Data is from the Opacity Project
>>   Maximum energy included = Ionization energy =>   380336.
>>   Put into John`s format by create.f
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   380870.
>>   Put into John`s format by create.f
>>   Packed according to J states by pack.f
>> Data from the Opacity Project rewritten with NIST energies
>>   55 energies from NIST included
>>   43 energies from the Opacity Project scaled by  1.0010

  Config      Statistical   Energy    Ionization
                Weight      (cm-1)    Energy(eV)
******************************************************************************

24-May-1996                             !Date                                   
98                                      !Number of energy levels                
380870.                                 !Ionization energy                      
4.0                                     !Screened nuclear charge                
918                                     !Number of transitions                  

3s23p2Po          6.          0.000     47.220       1
3s3p24Pe         12.      71119.918     38.402       2
3s3p22De         10.      93651.085     35.609       3
3s3p22Se          2.     123033.785     31.966       4
3s3p22Pe          6.     133456.885     30.674       5
3s23d2De         10.     151664.285     28.417       6
3s24s2Se          2.     180972.485     24.783       7
3p32Do           10.     184625.885     24.330       8
3p34So            4.     195979.685     22.922       9
3s3p(3P)3d4Fo    28.     203336.010     22.010      10
3p32Po            6.     210895.885     21.073      11
3s24p2Po          6.     213144.285     20.794      12
3s3p(3P)3d4Po    12.     221984.052     19.699      13
3s3p(3P)3d4Do    20.     224008.010     19.448      14
3s3p(3P)3d2Do    10.     233150.435     18.314      15
3s3p(3P)3d2Fo    14.     241557.985     17.272      16
3s24d2De         10.     254922.385     15.615      17
3s3p(1P)3d2Fo    14.     257201.085     15.332      18
3s3p(3P)4s4Po    12.     263061.985     14.606      19
3s3p(3P)3d2Po     6.     264493.235     14.428      20
3s25s2Se          2.     270545.185     13.678      21
3s3p(3P)4s2Po     6.     270655.985     13.664      22
3s24f2Fo         14.     277218.741     12.851      23
3s3p(1P)3d2Po     6.     278183.835     12.731      24
3s3p(1P)3d2Do    10.     280686.585     12.421      25
3s25p2Po          6.     284733.385     11.919      26
3s3p(3P)4p2Pe     6.     292255.835     10.986      27
3s3p(3P)4p4De    20.     293222.510     10.866      28
3s3p(3P)4p4Pe    12.     297190.985     10.374      29
3s3p(3P)4p4Se     4.     298893.585     10.163      30
3s3p(3P)4p2De    10.     300867.385      9.919      31
3s25d2De         10.     302933.235      9.663      32
3p2(1D)3d2Fe     14.     306129.435      9.266      33
3s3p(3P)4p2Se     2.     308285.285      8.999      34
3s3p(1P)4s2Po     6.     308492.035      8.973      35
3s25g2Ge         18.     309445.035      8.855      36
3s25f2Fo         14.     310879.585      8.677      37
3s26s2Se          2.     311024.885      8.659      38
3p2(3P)3d4Fe     28.     315611.785      8.091      39
3s26p2Po          6.     318148.535      7.776      40
3p2(1D)3d2Pe      6.     320255.814      7.515      41
3p2(1D)3d2Ge     18.     321452.040      7.367      42
3p2(3P)3d4De     20.     322683.217      7.214      43
3s26d2De         10.     326051.561      6.796      44
3s26g2Ge         18.     330907.682      6.194      45
3s26h2Ho         22.     331199.890      6.158      46
3s26f2Fo         14.     332165.885      6.038      47
3s27s2Se          2.     332489.885      5.998      48
3p2(1D)3d2De     10.     335881.803      5.578      49
3s3p(3P)4d4Do    20.     335885.610      5.577      50
3s27p2Po          6.     336272.585      5.529      51
3s3p(3P)4d2Do    10.     336693.735      5.477      52
3s3p(3P)4d4Fo    28.     337260.885      5.407      53
3s3p(1P)4p2De    10.     338451.985      5.259      54
