!
! Photoioization cross-sections. Fits are from the Verner atomic
! data site. These are to be used for handling X-rays. We need to
! be carefull that we don't include these cross-sections twice
! (once in regular photoionizations, and once via X-ray ionization).
!
! Ref:
!     Verner, D., Yakovlev, D.G., A\&A, 1995???
!     Analytic fits for partial photoinization cross-sections.
!
! Data format is
! 	 IZ,INE,PQN,ANG,Fitting parameters
! where fitting parameters are:
!	     E_THRESH,E_0,SIG,Y_A,P,Y_W,E_EJ
!
! E_THRESH is in eV, and the cross-section is in Megabarns.
! E_EJ is the number of electrons ejected (1 or 2)
!
! IZ  = Atomic number of species
! INE = Number of electrons in species being photoioized.
! PQN = Principal quantum number
! AGN = Agular monentum quantum number
!
! Format date: 29-Mar-2011
!
   8   4   1   0     649.100D0  1.3770E+02  5.7350E+01  5.4860E+01  1.5400E+00  0.0000E+00    2
   8   3   2   0     138.100D0  9.1410E+00  6.8960E+01  3.8960E+01  4.9430E+00  0.0000E+00    1
   8   3   1   0     683.700D0  1.3540E+02  6.0290E+01  5.6820E+01  1.5330E+00  0.0000E+00    1
   8   2   1   0     739.300D0  8.7090E+01  1.3290E+02  2.5350E+01  2.3360E+00  0.0000E+00    1
   8   1   1   0     871.400D0  2.7540E+01  8.5540E+02  3.2880E+01  2.9630E+00  0.0000E+00    1
   9   9   2   1      17.420D0  1.6580E+01  2.7750E+05  1.2420E+00  1.2490E+01  3.8570E-01    1
   9   9   2   0      37.860D0  2.5680E+01  1.0970E+02  4.2970E+00  7.3030E+00  0.0000E+00    1
   9   9   1   0     694.000D0  2.3900E+02  2.2950E+01  1.2570E+03  9.6380E-01  0.0000E+00    2
   9   8   2   1      34.970D0  2.6580E+01  2.6490E+02  5.0000E+01  4.0000E+00  3.0000E-01    1
   9   8   2   0      54.590D0  2.8820E+01  2.4390E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
   9   8   1   0     712.200D0  1.6600E+02  4.7980E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
   9   7   2   1      62.710D0  2.7440E+01  2.4580E+02  7.3290E+01  3.5960E+00  1.3900E-01    1
   9   7   2   0      76.100D0  2.3070E+01  7.1400E+01  7.2820E+00  6.5430E+00  0.0000E+00    1
   9   7   1   0     739.200D0  2.0550E+02  3.1440E+01  1.2300E+02  1.2630E+00  0.0000E+00    2
   9   6   2   1      87.140D0  2.2920E+01  3.0050E+02  5.0000E+01  4.0000E+00  3.0000E-01    1
   9   6   2   0      99.570D0  2.6290E+01  3.5630E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
   9   6   1   0     770.900D0  1.6030E+02  5.3020E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
   9   5   2   1     114.200D0  2.5280E+01  1.4190E+02  7.0890E+01  3.6280E+00  3.4180E-01    1
   9   5   2   0     126.200D0  1.8890E+01  7.1490E+01  1.1940E+01  6.0300E+00  0.0000E+00    1
   9   5   1   0     809.100D0  1.9250E+02  3.6800E+01  7.9330E+01  1.3770E+00  0.0000E+00    2
   9   4   2   0     157.200D0  1.1460E+01  8.4530E+01  2.4570E+01  5.7710E+00  0.0000E+00    1
   9   4   1   0     850.200D0  1.7370E+02  4.6680E+01  5.8760E+01  1.5110E+00  0.0000E+00    2
   9   3   2   0     185.200D0  6.4230E+00  8.4970E+01  6.0750E+01  5.2140E+00  0.0000E+00    1
   9   3   1   0     890.500D0  1.7110E+02  4.8900E+01  6.1370E+01  1.5010E+00  0.0000E+00    1
   9   2   1   0     953.900D0  1.1310E+02  1.0390E+02  2.6570E+01  2.2550E+00  0.0000E+00    1
   9   1   1   0    1103.000D0  3.4850E+01  6.7590E+02  3.2880E+01  2.9630E+00  0.0000E+00    1
  10  10   2   1      21.560D0  2.0000E+01  1.6910E+04  2.4420E+00  1.0430E+01  3.3450E-01    1
  10  10   2   0      48.470D0  3.2040E+01  5.6150E+01  5.8080E+00  6.6780E+00  0.0000E+00    1
  10  10   1   0     870.100D0  3.1440E+02  1.6640E+01  2.0420E+05  8.4500E-01  0.0000E+00    2
  10   9   2   1      40.960D0  3.4280E+01  2.7660E+02  4.1790E+01  4.0290E+00  3.0520E-01    1
  10   9   2   0      63.740D0  3.1870E+01  4.0250E+01  8.4950E+00  6.0380E+00  0.0000E+00    1
  10   9   1   0     883.100D0  2.4520E+02  2.7830E+01  6.0750E+01  1.4200E+00  0.0000E+00    2
  10   8   2   1      63.460D0  3.4850E+01  2.4510E+02  6.9370E+01  3.6450E+00  2.0420E-01    1
  10   8   2   0      87.210D0  3.1920E+01  3.7970E+01  1.0540E+01  5.6520E+00  0.0000E+00    1
  10   8   1   0     913.100D0  2.3870E+02  2.9430E+01  6.5250E+01  1.4240E+00  0.0000E+00    2
  10   7   2   1      97.120D0  3.4940E+01  2.2140E+02  7.2030E+01  3.5630E+00  2.5730E-01    1
  10   7   2   0     113.200D0  3.0920E+01  4.1900E+01  1.1390E+01  5.5540E+00  0.0000E+00    1
  10   7   1   0     948.000D0  2.3600E+02  3.0270E+01  6.7340E+01  1.4220E+00  0.0000E+00    2
  10   6   2   1     126.200D0  3.3160E+01  1.9620E+02  7.3970E+01  3.5630E+00  2.8950E-01    1
  10   6   2   0     141.500D0  2.6150E+01  5.4210E+01  1.1170E+01  5.9070E+00  0.0000E+00    1
  10   6   1   0     987.300D0  2.3430E+02  3.0970E+01  6.9070E+01  1.4160E+00  0.0000E+00    2
  10   5   2   1     157.900D0  2.7400E+01  1.7170E+02  6.4230E+01  3.8190E+00  1.6800E-01    1
  10   5   2   0     171.900D0  2.4960E+01  5.5750E+01  1.4270E+01  5.5620E+00  0.0000E+00    1
  10   5   1   0    1031.000D0  2.3080E+02  3.2320E+01  7.1670E+01  1.4110E+00  0.0000E+00    2
  10   4   2   0     207.300D0  2.8220E+01  4.9780E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  10   4   1   0    1078.000D0  1.8860E+02  5.0110E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  10   3   2   0     239.100D0  2.8590E+01  2.8970E+01  3.8360E+01  3.9920E+00  0.0000E+00    1
  10   3   1   0    1125.000D0  2.1930E+02  3.7190E+01  8.1810E+01  1.3960E+00  0.0000E+00    1
  10   2   1   0    1196.000D0  1.5860E+02  6.6950E+01  3.3520E+01  2.0020E+00  0.0000E+00    1
  10   1   1   0    1362.000D0  4.3040E+01  5.4750E+02  3.2880E+01  2.9630E+00  0.0000E+00    1
  11  11   3   0       5.139D0  5.9680E+00  1.4600E+00  2.5570E+07  3.7890E+00  0.0000E+00    1
  11  11   2   1      38.140D0  3.6550E+01  2.4860E+02  3.2220E+02  3.5700E+00  1.4650E-01    1
  11  11   2   0      70.840D0  4.5370E+01  1.1420E+01  2.3950E+02  3.3800E+00  0.0000E+00    2
  11  11   1   0    1079.000D0  4.2160E+02  1.1190E+01  5.6420E+07  7.7360E-01  0.0000E+00    2
  11  10   2   1      47.290D0  3.9110E+01  3.5510E+02  2.2570E+01  4.6430E+00  2.9000E-01    1
  11  10   2   0      73.470D0  3.9390E+01  2.6290E+01  1.1030E+01  5.6180E+00  0.0000E+00    1
  11  10   1   0    1074.000D0  3.2660E+02  1.8890E+01  2.5270E+02  1.1200E+00  0.0000E+00    2
  11   9   2   1      71.620D0  3.9570E+01  2.7480E+02  5.0000E+01  4.0000E+00  3.0000E-01    1
  11   9   2   0      99.450D0  4.1300E+01  1.9330E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  11   9   1   0    1110.000D0  2.4260E+02  3.4660E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  11   8   2   1      98.920D0  4.3140E+01  2.2320E+02  8.3520E+01  3.5110E+00  1.6440E-01    1
  11   8   2   0     126.900D0  3.8070E+01  3.1440E+01  1.2500E+01  5.4050E+00  0.0000E+00    1
  11   8   1   0    1143.000D0  2.8410E+02  2.5510E+01  6.9770E+01  1.4140E+00  0.0000E+00    2
  11   7   2   1     138.400D0  3.5230E+01  3.0280E+02  5.0000E+01  4.0000E+00  3.0000E-01    1
  11   7   2   0     156.700D0  3.8680E+01  2.6070E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  11   7   1   0    1185.000D0  2.3600E+02  3.7530E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  11   6   2   1     172.200D0  4.2120E+01  1.6500E+02  9.6490E+01  3.3670E+00  2.1820E-01    1
  11   6   2   0     189.900D0  3.3030E+01  4.2180E+01  1.3770E+01  5.4580E+00  0.0000E+00    1
  11   6   1   0    1230.000D0  2.8060E+02  2.6540E+01  7.2370E+01  1.4050E+00  0.0000E+00    2
  11   5   2   1     208.500D0  3.5520E+01  1.3740E+02  7.0620E+01  3.6750E+00  1.6130E-01    1
  11   5   2   0     224.400D0  2.9470E+01  4.8020E+01  1.6210E+01  5.3950E+00  0.0000E+00    1
  11   5   1   0    1281.000D0  2.7770E+02  2.7450E+01  7.5120E+01  1.3970E+00  0.0000E+00    2
  11   4   2   0     264.200D0  2.0970E+01  6.1270E+01  2.6440E+01  5.2460E+00  0.0000E+00    1
  11   4   1   0    1335.000D0  2.4640E+02  3.6130E+01  4.9680E+01  1.5790E+00  0.0000E+00    2
