
******************************************************************************

       Energy levels and statistical weights for S V

>> Data is from the Opacity Project
>>  3p 5g removed because no phot x-section
>>  3p 5g removed because no phot x-section
>>   Maximum energy included = Ionization energy =>   585792.
>>   Put into John`s format by create.f
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   585514.
>>   Put into John`s format by create.f
>>   Packed according to J states by pack.f
>> Data from the Opacity Project rewritten with NIST energies
>>   69 energies from NIST included
>>   48 energies from the Opacity Project scaled by  1.0013

  ConfigStatistical   Energy    Ionization
          Weight      (cm-1)    Energy(eV)
******************************************************************************

24-May-1996                             !Date                                   
117                                     !Number of energy levels                
585514.                                 !Ionization energy                      
5.0                                     !Screened nuclear charge                
1092                                    !Number of transitions                  

3s21Se      1.          0.000     72.591       1
3s3p3Po     9.      83524.233     62.236       2
3s3p1Po     3.     127150.700     56.827       3
3p21De      5.     193739.100     48.572       4
3p23Pe      9.     200494.600     47.734       5
3s3d3De    15.     234948.200     43.463       6
3p21Se      1.     235350.000     43.413       7
3s3d1De     5.     270700.400     39.030       8
3s4s3Se     3.     311595.100     33.960       9
3s4s1Se     1.     320108.000     32.905      10
3p3d3Fo    21.     323586.667     32.473      11
3p3d1Do     5.     328454.300     31.870      12
3p3d3Po     9.     345668.000     29.736      13
3p3d3Do    15.     347994.267     29.447      14
3s4p3Po     9.     349253.867     29.291      15
3s4p1Po     3.     349534.400     29.256      16
3p3d1Fo     7.     366862.000     27.108      17
3p3d1Po     3.     381209.427     25.329      18
3s4d3De    15.     396041.867     23.491      19
3s4d1De     5.     397605.200     23.297      20
3s4f3Fo    21.     410913.267     21.647      21
3s4f1Fo     7.     417984.900     20.770      22
3p4s3Po     9.     421247.467     20.366      23
3p4s1Po     3.     424526.000     19.959      24
3s5s3Se     3.     428975.203     19.408      25
3s5s1Se     1.     430801.700     19.181      26
3s5p3Po     9.     445384.100     17.373      27
3s5p1Po     3.     447925.900     17.058      28
3p4p1Pe     3.     450091.500     16.790      29
3p4p3De    15.     452575.100     16.482      30
3p4p3Pe     9.     458006.633     15.808      31
3p4p3Se     3.     459893.700     15.574      32
3p4p1De     5.     460223.400     15.533      33
3s5d3De    15.     468085.733     14.559      34
3s5d1De     5.     470229.400     14.293      35
3p4p1Se     1.     472526.100     14.008      36
3s5f3Fo    21.     473927.333     13.834      37
3d23Fe     21.     474092.498     13.814      38
3s5g1Ge     9.     474476.800     13.766      39
3s5g3Ge    27.     474514.867     13.762      40
3s5f1Fo     7.     475802.500     13.602      41
3d21Ge      9.     476763.763     13.483      42
3s6s3Se     3.     483653.600     12.629      43
3s6s1Se     1.     485386.800     12.414      44
3d21De      5.     485497.728     12.400      45
3s6p3Po     9.     490036.067     11.837      46
3d23Pe      9.     490162.255     11.822      47
3s6p1Po     3.     492706.000     11.506      48
3p4d1Do     5.     500056.711     10.595      49
3p4d3Do    15.     500966.703     10.482      50
3p4d3Fo    21.     502126.646     10.338      51
3p4d1Fo     7.     503315.943     10.191      52
3s6d3De    15.     504304.233     10.068      53
3s6d1De     5.     504761.400     10.012      54
3p4d3Po     9.     506966.314      9.738      55
3s6g1Ge     9.     508218.000      9.583      56
3s6g3Ge    27.     508310.000      9.572      57
3s6f3Fo    21.     508418.000      9.558      58
3s6f1Fo     7.     510152.000      9.343      59
3p4d1Po     3.     510582.620      9.290      60
3p4f1Fe     7.     513074.800      8.981      61
3s7s3Se     3.     513933.600      8.874      62
3s7s1Se     1.     514595.200      8.792      63
3p4f3Fe    21.     516663.066      8.536      64
3p4f3Ge    27.     517068.991      8.486      65
3s7p1Po     3.     519332.000      8.205      66
3p4f3De    15.     520184.627      8.099      67
3s7p3Po     9.     520582.000      8.050      68
3d21Se      1.     521246.867      7.968      69
3s7g1Ge     9.     525722.999      7.413      70
3p4f1De     5.     525881.162      7.393      71
3s7d3De    15.     526492.033      7.317      72
3s7d1De     5.     526655.300      7.297      73
3s7f3Fo    21.     528920.000      7.016      74
3s7f1Fo     7.     529527.000      6.941      75
3s7g3Ge    27.     529739.315      6.915      76
3s8s3Se     3.     532503.000      6.572      77
3p4f1Ge     9.     532599.194      6.560      78
3s8s1Se     1.     532650.236      6.554      79
3s8p1Po     3.     534691.000      6.301      80
3s8p3Po     9.     535965.000      6.143      81
3p5s3Po     9.     537055.609      6.008      82
3p5s1Po     3.     538910.971      5.778      83
3s8d1De     5.     540451.000      5.587      84
3s8d3De    15.     540471.000      5.584      85
3s8f3Fo    21.     542212.000      5.369      86
3s8g3Ge    27.     542346.658      5.352      87
3s8f1Fo     7.     542615.000      5.319      88
3s8g1Ge     9.     542723.777      5.305      89
3s9s1Se     1.     544545.621      5.079      90
3s9s3Se     3.     544683.000      5.062      91
3s9p3Po     9.     546690.913      4.813      92
3s9p1Po     3.     546982.707      4.777      93
3s9d3De    15.     550031.000      4.399      94
3p5p1Pe     3.     550101.409      4.390      95
3s9d1De     5.     550334.000      4.362      96
3s9g3Ge    27.     551218.307      4.252      97
3s9f3Fo    21.     551320.000      4.239      98
3s9g1Ge     9.     551331.233      4.238      99
3p5p3De    15.     551410.425      4.228     100
3s9f1Fo     7.     551575.000      4.208     101
3p5p1De     5.     552216.033      4.128     102
3s10s3Se    3.     552505.744      4.092     103
3p5p3Pe     9.     552580.884      4.083     104
3s10s1Se    1.     552754.601      4.061     105
3p5p3Se     3.     554321.783      3.867     106
3s10p3Po    9.     554356.834      3.863     107
3s10p1Po    3.     554476.004      3.848     108
3s10d1De    5.     556496.212      3.598     109
3s10d3De   15.     556783.514      3.562     110
3s10f1Fo    7.     557587.369      3.462     111
3s10g3Ge   27.     557604.346      3.460     112
3s10f3Fo   21.     557842.000      3.431     113
3p5d3Do    15.     571728.925      1.709     114
3p5d1Do     5.     572297.177      1.639     115
3p5f1Fe     7.     578544.374      0.864     116
3p5f3Fe    21.     579521.279      0.743     117


*************************************************************************************

  Oscillator strengths for S V   

  Listed according to increasing lower level, i

*************************************************************************************

   Transition          f(abs)         A           Lam(A)     i-j          #

3s21Se-3s3p1Po       1.4400D+00   5.1764D+09     786.468     1-   3       1
3s21Se-3s4p1Po       9.8400D-02   2.6730D+09     286.095     1-  16       2
3s21Se-3p3d1Po       2.1900D-03   7.0762D+07     262.323     1-  18       3
3s21Se-3p4s1Po       7.8900D-03   3.1616D+08     235.557     1-  24       4
3s21Se-3s5p1Po       3.0900D-02   1.3785D+09     223.251     1-  28       5
3s21Se-3s6p1Po       2.0100D-02   1.0849D+09     202.961     1-  48       6
3s21Se-3p4d1Po       3.9900D-04   2.3128D+07     195.855     1-  60       7
3s21Se-3s7p1Po       1.1200D-02   6.7164D+08     192.555     1-  66       8
3s21Se-3s8p1Po       6.8300D-03   4.3416D+08     187.024     1-  80       9
3s21Se-3p5s1Po       3.2500D-04   2.0987D+07     185.559     1-  83      10
3s21Se-3s9p1Po       4.4700D-03   2.9736D+08     182.821     1-  93      11
3s21Se-3s10p1Po      3.4400D-03   2.3515D+08     180.350     1- 108      12
3s3p3Po-3p23Pe       4.8444D-01   4.4212D+09     854.917     2-   5      13
3s3p3Po-3s3d3De      7.2111D-01   6.6175D+09     660.397     2-   6      14
3s3p3Po-3s4s3Se      1.0411D-01   1.0837D+10     438.460     2-   9      15
3s3p3Po-3s4d3De      3.1667D-02   1.2378D+09     319.982     2-  19      16
3s3p3Po-3s5s3Se      1.8111D-02   4.3250D+09     289.477     2-  25      17
3s3p3Po-3p4p3De      3.9556D-02   2.1562D+09     270.965     2-  30      18
3s3p3Po-3p4p3Pe      1.2889D-02   1.2057D+09     267.035     2-  31      19
3s3p3Po-3p4p3Se      3.2333D-03   9.1653D+08     265.696     2-  32      20
3s3p3Po-3s5d3De      7.4667D-03   4.4194D+08     260.036     2-  34      21
3s3p3Po-3s6s3Se      5.9222D-03   1.8974D+09     249.919     2-  43      22
3s3p3Po-3d23Pe       2.0333D-05   2.2427D+06     245.919     2-  47      23
3s3p3Po-3s6d3De      1.0667D-02   7.5588D+08     237.654     2-  53      24
3s3p3Po-3s7s3Se      3.2778D-03   1.2151D+09     232.337     2-  62      25
3s3p3Po-3p4f3De      6.7778D-04   5.1722D+07     229.011     2-  67      26
3s3p3Po-3s7d3De      7.0444D-03   5.5321D+08     225.750     2-  72      27
