**************************************************************************************************************************
**************************************************************************************************************************
Collision strengths (Omega[i,k]) for HeI. The collisional excitation rate
is defined by

           C(i,k)=8.6_3D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

We also use the same definition for the ionization collision strength.
For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
**************************************************************************************************************************
**************************************************************************************************************************

190     			!Number of transitions
9                               !Number of T values OMEGA tabulated at
1.0				!Scaling factor for OMEGA (non-FILE values).
0.01				!Value for OMEGA if f=0

  Transition\T           0.2        0.5        1.0        2.0        5.0       10.0       20.0       50.0      100.0

1s2_1Se-      I      9.18E-03   2.28E-02   4.50E-02   8.79E-02   2.07E-01   3.83E-01   6.94E-01   1.50E+00   2.57E+00
1s2_1Se-1s_2s_3Se      4.97E-02   6.77E-02   7.27E-02   7.22E-02   7.32E-02   7.32E-02   7.32E-02   7.32E-02   7.32E-02
1s2_1Se-1s_2s_1Se      2.37E-02   3.29E-02   3.83E-02   4.32E-02   5.23E-02   5.23E-02   5.23E-02   5.23E-02   5.23E-02
1s2_1Se-1s_2p_3Po      1.02E-02   1.70E-02   2.42E-02   3.40E-02   5.18E-02   5.18E-02   5.18E-02   5.18E-02   5.18E-02
1s2_1Se-1s_2p_1Po      5.30E-03   1.05E-02   1.63E-02   2.63E-02   5.58E-02   5.58E-02   5.58E-02   5.58E-02   5.58E-02
1s2_1Se-1s_3s_3Se      1.88E-02   1.80E-02   1.83E-02   2.00E-02   2.28E-02   2.28E-02   2.28E-02   2.28E-02   2.28E-02
1s2_1Se-1s_3s_1Se      9.44E-03   9.15E-03   9.63E-03   1.20E-02   1.59E-02   1.59E-02   1.59E-02   1.59E-02   1.59E-02
1s2_1Se-1s_3p_3Po      6.23E-03   6.95E-03   8.39E-03   1.24E-02   1.91E-02   1.91E-02   1.91E-02   1.91E-02   1.91E-02
1s2_1Se-1s_3d_3De      1.67E-03   2.34E-03   2.61E-03   2.98E-03   3.40E-03   3.40E-03   3.40E-03   3.40E-03   3.40E-03
1s2_1Se-1s_3d_1De      5.06E-03   5.18E-03   5.42E-03   6.63E-03   8.54E-03   8.54E-03   8.54E-03   8.54E-03   8.54E-03
1s2_1Se-1s_3p_1Po      1.10E-03   2.26E-03   4.24E-03   1.03E-02   2.52E-02   2.52E-02   2.52E-02   2.52E-02   2.52E-02
1s2_1Se-1s_4s_3Se      6.18E-03   8.19E-03   1.00E-02   1.15E-02   1.19E-02   1.19E-02   1.19E-02   1.19E-02   1.19E-02
1s2_1Se-1s_4s_1Se      3.77E-03   4.89E-03   6.68E-03   8.88E-03   1.05E-02   1.05E-02   1.05E-02   1.05E-02   1.05E-02
1s2_1Se-1s_4p_3Po      2.85E-03   4.78E-03   7.04E-03   1.00E-02   1.26E-02   1.26E-02   1.26E-02   1.26E-02   1.26E-02
1s2_1Se-1s_4d_3De      6.49E-04   1.34E-03   2.21E-03   3.02E-03   3.41E-03   3.41E-03   3.41E-03   3.41E-03   3.41E-03
1s2_1Se-1s_4d_1De      2.91E-03   4.36E-03   6.12E-03   8.02E-03   9.11E-03   9.11E-03   9.11E-03   9.11E-03   9.11E-03
1s2_1Se-1s_4f_3Fo      5.87E-04   8.74E-04   1.13E-03   1.32E-03   1.20E-03   1.20E-03   1.20E-03   1.20E-03   1.20E-03
1s2_1Se-1s_4f_1Fo      1.49E-03   1.80E-03   1.96E-03   1.98E-03   1.69E-03   1.69E-03   1.69E-03   1.69E-03   1.69E-03
1s2_1Se-1s_4p_1Po      9.73E-04   2.34E-03   4.79E-03   9.88E-03   1.88E-02   1.88E-02   1.88E-02   1.88E-02   1.88E-02

1s_2s_3Se-      I        0.2763     0.6665     1.2664     2.3424     5.1353     9.1731    15.6682    27.8580    38.7644
1s_2s_3Se-1s_2s_1Se        1.5993     2.2459     2.3981     2.2175     1.6695     1.6695     1.6695     1.6695     1.6695
1s_2s_3Se-1s_2p_3Po        5.2927    13.0219    25.2739    45.8953    85.1910    85.1910    85.1910    85.1910    85.1910
1s_2s_3Se-1s_2p_1Po        0.4782     0.7625     0.9646     1.0967     1.0733     1.0733     1.0733     1.0733     1.0733
1s_2s_3Se-1s_3s_3Se        2.9067     2.6349     2.4926     2.6504     3.4390     3.4390     3.4390     3.4390     3.4390
1s_2s_3Se-1s_3s_1Se        0.4990     0.4609     0.4050     0.3423     0.2745     0.2745     0.2745     0.2745     0.2745
1s_2s_3Se-1s_3p_3Po        1.8545     1.8061     1.8547     2.0564     2.5204     2.5204     2.5204     2.5204     2.5204
1s_2s_3Se-1s_3d_3De        0.7436     1.3723     2.1387     3.7560     6.7896     6.7896     6.7896     6.7896     6.7896
1s_2s_3Se-1s_3d_1De        0.2745     0.2952     0.3195     0.3458     0.3252     0.3252     0.3252     0.3252     0.3252
1s_2s_3Se-1s_3p_1Po        0.0820     0.1408     0.1693     0.1874     0.1885     0.1885     0.1885     0.1885     0.1885
1s_2s_3Se-1s_4s_3Se        1.0094     1.0354     1.1373     1.2465     1.3041     1.3041     1.3041     1.3041     1.3041
1s_2s_3Se-1s_4s_1Se        0.2191     0.2393     0.2497     0.2479     0.2144     0.2144     0.2144     0.2144     0.2144
1s_2s_3Se-1s_4p_3Po        0.6837     1.0253     1.3102     1.5254     1.5606     1.5606     1.5606     1.5606     1.5606
1s_2s_3Se-1s_4d_3De        0.3331     0.6754     1.2721     2.1861     3.2118     3.2118     3.2118     3.2118     3.2118
1s_2s_3Se-1s_4d_1De        0.1289     0.1939     0.2469     0.2788     0.2369     0.2369     0.2369     0.2369     0.2369
1s_2s_3Se-1s_4f_3Fo        0.3396     0.6232     0.8868     1.1134     1.1771     1.1771     1.1771     1.1771     1.1771
1s_2s_3Se-1s_4f_1Fo      7.12E-02   8.56E-02   9.57E-02   9.76E-02   7.58E-02   7.58E-02   7.58E-02   7.58E-02   7.58E-02
1s_2s_3Se-1s_4p_1Po        0.0496     0.1072     0.1590     0.1905     0.1756     0.1756     0.1756     0.1756     0.1756

1s_2s_1Se-      I        0.1249     0.2995     0.5652     1.0385     2.2690     4.0235     6.7403    11.5962    15.8082
1s_2s_1Se-1s_2p_3Po        1.2151     1.5254     1.7027     1.7596     1.5409     1.5409     1.5409     1.5409     1.5409
1s_2s_1Se-1s_2p_1Po        2.9201     8.6264    16.9635    30.5448    54.7052    54.7052    54.7052    54.7052    54.7052
1s_2s_1Se-1s_3s_3Se        0.8937     0.7465     0.5905     0.4436     0.2847     0.2847     0.2847     0.2847     0.2847
1s_2s_1Se-1s_3s_1Se        0.6208     0.6190     0.6423     0.8447     1.3842     1.3842     1.3842     1.3842     1.3842
1s_2s_1Se-1s_3p_3Po        0.6126     0.6019     0.5581     0.4870     0.3568     0.3568     0.3568     0.3568     0.3568
1s_2s_1Se-1s_3d_3De        0.1679     0.2775     0.3582     0.4472     0.4913     0.4913     0.4913     0.4913     0.4913
1s_2s_1Se-1s_3d_1De        0.6419     0.8740     1.2520     2.2216     4.3073     4.3073     4.3073     4.3073     4.3073
1s_2s_1Se-1s_3p_1Po        0.1879     0.2934     0.3601     0.4814     0.7538     0.7538     0.7538     0.7538     0.7538
1s_2s_1Se-1s_4s_3Se        1.1683     0.6771     0.4886     0.3623     0.2141     0.2141     0.2141     0.2141     0.2141
1s_2s_1Se-1s_4s_1Se        0.1803     0.2257     0.3012     0.4363     0.6201     0.6201     0.6201     0.6201     0.6201
1s_2s_1Se-1s_4p_3Po        0.2253     0.3104     0.3558     0.3569     0.2755     0.2755     0.2755     0.2755     0.2755
1s_2s_1Se-1s_4d_3De        0.0740     0.1227     0.1960     0.2705     0.2659     0.2659     0.2659     0.2659     0.2659
1s_2s_1Se-1s_4d_1De        0.2533     0.4355     0.7130     1.1311     1.5959     1.5959     1.5959     1.5959     1.5959
1s_2s_1Se-1s_4f_3Fo        0.0785     0.1243     0.1578     0.1633     0.1221     0.1221     0.1221     0.1221     0.1221
1s_2s_1Se-1s_4f_1Fo        0.1708     0.3137     0.4873     0.6663     0.7541     0.7541     0.7541     0.7541     0.7541
1s_2s_1Se-1s_4p_1Po        0.0886     0.1985     0.3314     0.5018     0.7055     0.7055     0.7055     0.7055     0.7055

1s_2p_3Po-      I        0.8566     2.0472     3.8492     7.0521    15.3832    27.1468    44.9922    76.1484   102.8023
1s_2p_3Po-1s_2p_1Po        0.8080     1.4669     2.2523     3.1098     3.7118     3.7118     3.7118     3.7118     3.7118
1s_2p_3Po-1s_3s_3Se        7.1466     6.1738     5.9829     6.7062     8.9866     8.9866     8.9866     8.9866     8.9866
1s_2p_3Po-1s_3s_1Se        0.8121     1.0636     1.0567     0.8984     0.6349     0.6349     0.6349     0.6349     0.6349
1s_2p_3Po-1s_3p_3Po       10.5516    12.2301    13.7114    16.7950    19.3395    19.3395    19.3395    19.3395    19.3395
1s_2p_3Po-1s_3d_3De        5.6718     9.8312    15.3917    29.0795    58.6975    58.6975    58.6975    58.6975    58.6975
1s_2p_3Po-1s_3d_1De        1.5115     1.5825     1.6418     1.7146     1.6470     1.6470     1.6470     1.6470     1.6470
1s_2p_3Po-1s_3p_1Po        0.5255     0.7901     0.9196     0.9597     0.9030     0.9030     0.9030     0.9030     0.9030
1s_2p_3Po-1s_4s_3Se        1.9154     2.2668     2.6090     2.8849     2.9452     2.9452     2.9452     2.9452     2.9452
1s_2p_3Po-1s_4s_1Se        0.4416     0.5431     0.6020     0.6042     0.4566     0.4566     0.4566     0.4566     0.4566
1s_2p_3Po-1s_4p_3Po        5.0341     7.1021     9.2823    11.4280    12.6682    12.6682    12.6682    12.6682    12.6682
1s_2p_3Po-1s_4d_3De        2.4481     4.7177     8.6586    15.1370    23.7177    23.7177    23.7177    23.7177    23.7177
1s_2p_3Po-1s_4d_1De        0.6469     0.8808     1.1055     1.2759     1.1654     1.1654     1.1654     1.1654     1.1654
1s_2p_3Po-1s_4f_3Fo        2.7981     4.6142     6.4363     8.2273     9.4679     9.4679     9.4679     9.4679     9.4679
1s_2p_3Po-1s_4f_1Fo        0.3974     0.4916     0.5692     0.6010     0.4945     0.4945     0.4945     0.4945     0.4945
1s_2p_3Po-1s_4p_1Po        0.2276     0.4446     0.6506     0.7787     0.6817     0.6817     0.6817     0.6817     0.6817

1s_2p_1Po-      I        0.3321     0.7914     1.4837     2.7123     5.9087    10.3813    17.0535    28.4952    38.1849
1s_2p_1Po-1s_3s_3Se        1.4606     1.3766     1.1689     0.9398     0.6697     0.6697     0.6697     0.6697     0.6697
1s_2p_1Po-1s_3s_1Se        0.7431     0.7990     0.8818     1.2036     1.9155     1.9155     1.9155     1.9155     1.9155
1s_2p_1Po-1s_3p_3Po        1.7769     1.8606     1.7730     1.5757     1.1774     1.1774     1.1774     1.1774     1.1774
1s_2p_1Po-1s_3d_3De        0.8499     1.2404     1.5318     1.8144     1.8389     1.8389     1.8389     1.8389     1.8389
1s_2p_1Po-1s_3d_1De        3.9412     5.1980     7.2223    13.1172    26.6094    26.6094    26.6094    26.6094    26.6094
1s_2p_1Po-1s_3p_1Po        0.9657     1.5694     2.2198     3.8139     7.2780     7.2780     7.2780     7.2780     7.2780
1s_2p_1Po-1s_4s_3Se        0.5482     0.6179     0.6396     0.5976     0.4239     0.4239     0.4239     0.4239     0.4239
1s_2p_1Po-1s_4s_1Se        0.3380     0.4409     0.6041     0.8125     1.0378     1.0378     1.0378     1.0378     1.0378
1s_2p_1Po-1s_4p_3Po        0.7767     0.9649     1.0758     1.1124     0.9744     0.9744     0.9744     0.9744     0.9744
1s_2p_1Po-1s_4d_3De        0.3703     0.6329     0.9481     1.2332     1.2003     1.2003     1.2003     1.2003     1.2003
1s_2p_1Po-1s_4d_1De        1.4824     2.4681     4.0713     6.7435    10.3512    10.3512    10.3512    10.3512    10.3512
1s_2p_1Po-1s_4f_3Fo        0.3373     0.5071     0.6144     0.6187     0.4534     0.4534     0.4534     0.4534     0.4534
1s_2p_1Po-1s_4f_1Fo        1.2843     1.8833     2.6594     3.5412     4.2087     4.2087     4.2087     4.2087     4.2087
1s_2p_1Po-1s_4p_1Po        0.4526     0.9734     1.7017     2.5129     2.7964     2.7964     2.7964     2.7964     2.7964

1s_3s_3Se-      I        1.3473     3.1266     5.7340    10.3614    22.1229    36.8026    55.8583    84.8371   107.9917
1s_3s_3Se-1s_3s_1Se        4.0478     3.6590     2.9335     2.1277     1.3864     1.3864     1.3864     1.3864     1.3864
