**************************************************************************************************************************
**************************************************************************************************************************

Collision strengths (Omega[i,k]) for OIII. The collisional excitation rate
is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

We also use the same definition for the ionization collision strength.
For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.

 Collision rates for the lowest 3 states are from Keith Butler (2012)
 Values in Butler which are 0. set to 1.d-4

 [Reference] O\,{\sc iii} collision strengths (Keith Butler, private communication, 2012)

**************************************************************************************************************************
**************************************************************************************************************************

1224                            !Number of transitions
10                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.01                            !Value for OMEGA if f=0

Transition\T                                0.180     0.450     0.900     1.800     4.500     9.000    18.000    45.000    90.000   180.000

2s_2p3_5So-2s_2p3_3Po                      0.6100    0.6030    0.6010    0.6030    0.6120    0.6140    0.5800    0.4670    0.3690    0.2690
2s_2p3_5So-2s_2p3_1Do                      0.0001    0.0001    0.0001    0.0001    0.0020    0.0030    0.0030    0.0020    0.0010    0.0010
2s_2p3_5So-2s_2p3_3So                      0.0290    0.0700    0.1700    0.2440    0.2620    0.2260    0.1680    0.1070    0.0900    0.0750
2s_2p3_5So-2s_2p3_1Po                      0.0001    0.0001    0.0010    0.0010    0.0020    0.0030    0.0020    0.0010    0.0010    0.0001
2s_2p3_5So-2s2_2p_3s_3Po                   0.1490    0.1040    0.1090    0.1340    0.1390    0.1120    0.0770    0.0410    0.0250    0.0150
2s_2p3_5So-2s2_2p_3s_1Po                   0.0030    0.0110    0.0210    0.0250    0.0200    0.0130    0.0080    0.0040    0.0020    0.0010
2s_2p3_5So-2s2_2p_3p_1Pe                   0.0520    0.0950    0.1050    0.0860    0.0550    0.0350    0.0210    0.0100    0.0060    0.0040
2s_2p3_5So-2s2_2p_3p_3De                   0.0330    0.0340    0.0290    0.0240    0.0200    0.0170    0.0130    0.0090    0.0070    0.0050
2s_2p3_5So-2p4_3Pe                         0.5110    0.5440    0.5630    0.5850    0.5870    0.5550    0.5040    0.4220    0.3640    0.2930
2s_2p3_5So-2s2_2p_3p_3Se                   0.0200    0.0190    0.0190    0.0190    0.0180    0.0140    0.0090    0.0050    0.0020    0.0010
2s_2p3_5So-2s2_2p_3p_3Pe                   0.0010    0.0020    0.0020    0.0020    0.0020    0.0020    0.0010    0.0010    0.0001    0.0001
2s_2p3_5So-2s2_2p_3p_1De                   0.1100    0.1230    0.1420    0.1590    0.1440    0.1120    0.0810    0.0510    0.0370    0.0260
2s_2p3_5So-2p4_1De                         0.0050    0.0070    0.0100    0.0140    0.0130    0.0100    0.0060    0.0030    0.0020    0.0010
2s_2p3_5So-2s2_2p_3p_1Se                   0.0030    0.0030    0.0040    0.0030    0.0030    0.0020    0.0010    0.0010    0.0001    0.0001
2s_2p3_5So-2s2_2p_3d_3Fo                   0.0300    0.0280    0.0280    0.0240    0.0160    0.0100    0.0060    0.0030    0.0020    0.0010
2s_2p3_5So-2s2_2p_3d_1Do                   0.0290    0.0300    0.0300    0.0260    0.0180    0.0120    0.0070    0.0040    0.0020    0.0020
2s_2p3_5So-2s2_2p_3d_3Do                   0.2610    0.3450    0.3480    0.2930    0.1960    0.1330    0.0880    0.0520    0.0350    0.0220
2s_2p3_5So-2s2_2p_3d_3Po                   0.1330    0.1880    0.1780    0.1380    0.0860    0.0570    0.0350    0.0180    0.0120    0.0080
2s_2p3_5So-2s2_2p_3d_1Fo                   0.0280    0.0330    0.0260    0.0190    0.0110    0.0070    0.0040    0.0020    0.0010    0.0001
2s_2p3_5So-2s2_2p_3d_1Po                   0.0300    0.0200    0.0140    0.0100    0.0070    0.0040    0.0030    0.0010    0.0010    0.0001
2s_2p3_5So-2s_2p2(4Pe)3s_5Pe               1.3470    1.2430    1.2560    1.2900    1.1880    1.0140    0.8930    0.9600    1.2180    1.6560
2s_2p3_5So-2s_2p2(4Pe)3s_3Pe               0.0150    0.0160    0.0150    0.0140    0.0110    0.0080    0.0060    0.0040    0.0030    0.0020
2s_2p3_5So-2s2_2p_4s_3Po                   0.1650    0.1860    0.2030    0.1940    0.1520    0.1180    0.0920    0.0710    0.0580    0.0430
2s_2p3_5So-2s2_2p_4s_1Po                   0.0280    0.0330    0.0330    0.0280    0.0180    0.0120    0.0070    0.0040    0.0020    0.0010
2s_2p3_5So-2p4_1Se                         0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001
2s_2p3_5So-2s_2p2(4Pe)3p_3So               0.2230    0.3350    0.3660    0.3310    0.2480    0.1910    0.1440    0.0970    0.0700    0.0480
2s_2p3_5So-2s_2p2(4Pe)3p_5Do               0.0490    0.0410    0.0350    0.0280    0.0190    0.0130    0.0090    0.0060    0.0080    0.0340
2s_2p3_5So-2s2_2p_4p_1Pe                   0.2050    0.2030    0.1770    0.1380    0.0870    0.0600    0.0430    0.0350    0.0350    0.0380
2s_2p3_5So-2s2_2p_4p_3De                   0.0830    0.0820    0.0690    0.0510    0.0310    0.0200    0.0130    0.0090    0.0090    0.0080
2s_2p3_5So-2s2_2p_4p_3Se                   0.2070    0.1870    0.1500    0.1150    0.0750    0.0530    0.0370    0.0250    0.0190    0.0140
2s_2p3_5So-2s_2p2(4Pe)3p_5Po               0.0640    0.0740    0.0700    0.0640    0.0520    0.0420    0.0340    0.0240    0.0160    0.0100
2s_2p3_5So-2s2_2p_4p_3Pe                   0.0960    0.0840    0.0730    0.0650    0.0520    0.0430    0.0340    0.0250    0.0190    0.0140
2s_2p3_5So-2s2_2p_4p_1De                   0.0320    0.0280    0.0250    0.0220    0.0170    0.0140    0.0110    0.0080    0.0060    0.0050
2s_2p3_5So-2s_2p2(4Pe)3p_3Do               0.4770    0.5030    0.5060    0.4730    0.3830    0.3110    0.2480    0.1790    0.1340    0.0930
2s_2p3_5So-2s_2p2(4Pe)3p_5So               1.6900    1.7400    1.6600    1.5300    1.3500    1.2800    1.3000    1.4900    1.6700    1.8400
2s_2p3_5So-2s2_2p_4p_1Se                   0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001
2s_2p3_5So-2s_2p2(4Pe)3p_3Po               0.1210    0.1620    0.1760    0.1670    0.1370    0.1140    0.0940    0.0700    0.0540    0.0380
2s_2p3_5So-2s_2p2(4Pe)3d_5Fe               1.0600    0.8670    0.7280    0.6490    0.5990    0.5850    0.5880    0.6160    0.6050    0.5430
2s_2p3_5So-2s_2p2(4Pe)3d_5De               0.5120    0.4290    0.4010    0.3900    0.3720    0.3520    0.3370    0.3710    0.3990    0.3820
2s_2p3_5So-2s_2p2(2De)3s_3De               0.1240    0.0860    0.0690    0.0570    0.0410    0.0300    0.0220    0.0180    0.0190    0.0210
2s_2p3_5So-2s_2p2(4Pe)3d_5Pe               1.4070    1.3760    1.4070    1.5080    1.7740    2.1220    2.6720    3.9550    5.5100    7.5900
2s_2p3_5So-2s_2p2(4Pe)3d_3Pe               0.1880    0.1760    0.1740    0.1750    0.1740    0.1650    0.1450    0.1200    0.1020    0.0780
2s_2p3_5So-2s_2p2(4Pe)3d_3Fe               0.2270    0.2400    0.2490    0.2590    0.2680    0.2650    0.2420    0.1950    0.1550    0.1110
2s_2p3_5So-2s_2p2(4Pe)3d_3De               0.0890    0.0910    0.1000    0.1080    0.1110    0.1060    0.0940    0.0810    0.0750    0.0590
2s_2p3_5So-2s_2p2(2De)3s_1De               0.0010    0.0010    0.0010    0.0010    0.0010    0.0010    0.0001    0.0001    0.0001    0.0001
2s_2p3_3Do-2s_2p3_3Po                      3.2800    3.3290    3.3970    3.5130    3.7610    3.9320    3.8980    3.7200    3.7350    3.8620
2s_2p3_3Do-2s_2p3_1Do                      2.0080    2.2300    2.4380    2.4160    2.1470    1.9080    1.6190    1.2310    0.9860    0.7410
2s_2p3_3Do-2s_2p3_3So                      0.4950    0.5490    0.7020    0.9120    1.1330    1.0810    0.8770    0.5930    0.4360    0.3140
2s_2p3_3Do-2s_2p3_1Po                      0.3030    0.3130    0.3640    0.4360    0.4710    0.4350    0.3680    0.2750    0.2210    0.1670
2s_2p3_3Do-2s2_2p_3s_3Po                   0.6460    0.5800    0.6630    0.7880    0.7550    0.6180    0.4530    0.2780    0.2000    0.1550
2s_2p3_3Do-2s2_2p_3s_1Po                   0.1780    0.2660    0.3530    0.3670    0.2780    0.2010    0.1350    0.0730    0.0460    0.0290
2s_2p3_3Do-2s2_2p_3p_1Pe                   0.4380    0.3610    0.3030    0.2510    0.1970    0.1560    0.1130    0.0690    0.0520    0.0440
2s_2p3_3Do-2s2_2p_3p_3De                   0.2430    0.2210    0.2190    0.2440    0.2650    0.2510    0.2270    0.2190    0.2410    0.2850
2s_2p3_3Do-2p4_3Pe                         6.1460    6.2830    6.3920    6.5770    6.9950    7.5900    8.6460   11.1240   14.0110   17.6020
2s_2p3_3Do-2s2_2p_3p_3Se                   0.0920    0.1050    0.1190    0.1310    0.1310    0.1090    0.0780    0.0420    0.0260    0.0150
2s_2p3_3Do-2s2_2p_3p_3Pe                   0.9410    0.9430    0.9290    0.9080    0.8630    0.8110    0.7440    0.6340    0.5480    0.4400
2s_2p3_3Do-2s2_2p_3p_1De                   0.4010    0.4250    0.4580    0.5080    0.4940    0.4110    0.3090    0.2120    0.1760    0.1610
2s_2p3_3Do-2p4_1De                         0.1460    0.2200    0.2850    0.3120    0.2840    0.2330    0.1760    0.1150    0.0840    0.0600
2s_2p3_3Do-2s2_2p_3p_1Se                   0.0230    0.0250    0.0280    0.0280    0.0260    0.0200    0.0140    0.0080    0.0050    0.0030
2s_2p3_3Do-2s2_2p_3d_3Fo                   1.1820    0.8200    0.5700    0.3920    0.2520    0.1840    0.1270    0.0730    0.0480    0.0330
2s_2p3_3Do-2s2_2p_3d_1Do                   0.5290    0.4020    0.3140    0.2430    0.1790    0.1390    0.0990    0.0580    0.0380    0.0260
2s_2p3_3Do-2s2_2p_3d_3Do                   1.1700    1.3290    1.2770    1.1030    0.8510    0.6730    0.5140    0.3740    0.3180    0.2800
2s_2p3_3Do-2s2_2p_3d_3Po                   0.6020    0.6030    0.5560    0.4730    0.3540    0.2650    0.1830    0.1060    0.0720    0.0500
2s_2p3_3Do-2s2_2p_3d_1Fo                   0.1560    0.1640    0.1670    0.1660    0.1480    0.1220    0.0900    0.0540    0.0360    0.0240
2s_2p3_3Do-2s2_2p_3d_1Po                   0.1660    0.1270    0.1040    0.0890    0.0740    0.0590    0.0410    0.0230    0.0150    0.0100
2s_2p3_3Do-2s_2p2(4Pe)3s_5Pe               2.2190    2.2130    2.1110    2.0120    1.6800    1.2970    0.9480    0.6010    0.4010    0.2490
2s_2p3_3Do-2s_2p2(4Pe)3s_3Pe               0.0570    0.0690    0.0690    0.0650    0.0520    0.0400    0.0290    0.0190    0.0190    0.0620
2s_2p3_3Do-2s2_2p_4s_3Po                   0.7580    1.0030    1.1350    1.0830    0.8200    0.6290    0.5230    0.5520    0.6880    0.8320
2s_2p3_3Do-2s2_2p_4s_1Po                   0.2040    0.2150    0.2060    0.1700    0.1130    0.0780    0.0510    0.0300    0.0210    0.0150
2s_2p3_3Do-2p4_1Se                         0.0080    0.0080    0.0090    0.0100    0.0100    0.0090    0.0070    0.0080    0.0110    0.0110
2s_2p3_3Do-2s_2p2(4Pe)3p_3So               0.3950    0.4700    0.4950    0.4470    0.3240    0.2360    0.1760    0.1450    0.1470    0.1620
2s_2p3_3Do-2s_2p2(4Pe)3p_5Do               0.1040    0.0950    0.0860    0.0760    0.0610    0.0480    0.0360    0.0240    0.0170    0.0120
2s_2p3_3Do-2s2_2p_4p_1Pe                   0.2530    0.2260    0.2030    0.1710    0.1200    0.0860    0.0610    0.0400    0.0290    0.0210
2s_2p3_3Do-2s2_2p_4p_3De                   0.4510    0.4680    0.4380    0.4020    0.3240    0.2480    0.1840    0.1410    0.1220    0.1010
2s_2p3_3Do-2s2_2p_4p_3Se                   0.2030    0.1830    0.1500    0.1180    0.0790    0.0550    0.0380    0.0250    0.0180    0.0130
2s_2p3_3Do-2s_2p2(4Pe)3p_5Po               0.2020    0.1900    0.1530    0.1210    0.0830    0.0600    0.0410    0.0260    0.0180    0.0110
2s_2p3_3Do-2s2_2p_4p_3Pe                   0.7460    0.6090    0.5140    0.4340    0.3250    0.2490    0.1880    0.1480    0.1480    0.1720
2s_2p3_3Do-2s2_2p_4p_1De                   0.2660    0.2320    0.2110    0.1880    0.1460    0.1120    0.0830    0.0620    0.0580    0.0610
2s_2p3_3Do-2s_2p2(4Pe)3p_3Do               2.6980    3.1370    3.5300    3.5530    3.0470    2.6390    2.3840    2.2990    2.3740    2.5080
2s_2p3_3Do-2s_2p2(4Pe)3p_5So               0.2380    0.2650    0.2980    0.3050    0.2580    0.2080    0.1640    0.1170    0.0870    0.0590
2s_2p3_3Do-2s2_2p_4p_1Se                   0.0100    0.0110    0.0130    0.0130    0.0110    0.0080    0.0060    0.0040    0.0040    0.0030
2s_2p3_3Do-2s_2p2(4Pe)3p_3Po               0.8650    0.8670    0.8570    0.7620    0.5770    0.4580    0.3740    0.3140    0.2930    0.2810
2s_2p3_3Do-2s_2p2(4Pe)3d_5Fe               2.2410    2.0630    1.8430    1.6710    1.5480    1.4880    1.3890    1.1430    0.9130    0.6560
2s_2p3_3Do-2s_2p2(4Pe)3d_5De               0.9250    0.8450    0.8020    0.7860    0.7630    0.7250    0.6610    0.5410    0.4350    0.3130
2s_2p3_3Do-2s_2p2(2De)3s_3De               1.6830    1.6390    1.6070    1.5720    1.3740    1.1790    1.1070    1.3200    1.7250    2.3430
2s_2p3_3Do-2s_2p2(4Pe)3d_5Pe               0.6430    0.5430    0.4940    0.4770    0.4610    0.4330    0.3870    0.3090    0.2470    0.1790
2s_2p3_3Do-2s_2p2(4Pe)3d_3Pe               0.5170    0.5020    0.5060    0.5180    0.5260    0.5340    0.5660    0.6900    0.8550    1.0580
2s_2p3_3Do-2s_2p2(4Pe)3d_3Fe               1.8620    1.9120    2.0020    2.1360    2.4090    2.7680    3.3950    4.9320    6.8220    9.3350
2s_2p3_3Do-2s_2p2(4Pe)3d_3De               0.8030    0.7630    0.7690    0.7870    0.8210    0.8900    1.0290    1.4000    1.8680    2.4800
2s_2p3_3Do-2s_2p2(2De)3s_1De               0.3230    0.4170    0.4660    0.4630    0.3730    0.2920    0.2270    0.1630    0.1230    0.0850
2s_2p3_3Po-2s_2p3_1Do                      0.5720    0.7050    0.8220    0.8320    0.7140    0.6010    0.4790    0.3350    0.2560    0.1860
2s_2p3_3Po-2s_2p3_3So                      0.2370    0.2230    0.2500    0.3330    0.4640    0.4690    0.3980    0.2900    0.2270    0.1690
2s_2p3_3Po-2s_2p3_1Po                      0.7090    0.6990    0.7140    0.7440    0.7480    0.6990    0.6120    0.4780    0.3890    0.2930
2s_2p3_3Po-2s2_2p_3s_3Po                   0.6730    0.6520    0.6920    0.7440    0.7150    0.6260    0.5060    0.3650    0.2990    0.2530
2s_2p3_3Po-2s2_2p_3s_1Po                   0.0930    0.1500    0.2140    0.2330    0.1900    0.1460    0.1040    0.0620    0.0440    0.0310
2s_2p3_3Po-2s2_2p_3p_1Pe                   0.2530    0.2500    0.2220    0.1860    0.1490    0.1240    0.1020    0.0880    0.0920    0.1050
2s_2p3_3Po-2s2_2p_3p_3De                   0.1300    0.1220    0.1150    0.1170    0.1190    0.1070    0.0910    0.0760    0.0760    0.0960
2s_2p3_3Po-2p4_3Pe                         2.0000    2.0390    2.0750    2.1290    2.2440    2.3850    2.6170    3.1650    3.7840    4.5530
2s_2p3_3Po-2s2_2p_3p_3Se                   0.1690    0.2110    0.2410    0.2510    0.2470    0.2330    0.2220    0.2450    0.3060    0.3990
2s_2p3_3Po-2s2_2p_3p_3Pe                   0.3800    0.3880    0.3950    0.4000    0.3900    0.3680    0.3390    0.2960    0.2660    0.2270
2s_2p3_3Po-2s2_2p_3p_1De                   0.2830    0.3060    0.3230    0.3430    0.3320    0.2900    0.2440    0.2130    0.2160    0.2330
2s_2p3_3Po-2p4_1De                         0.1320    0.1610    0.1740    0.1740    0.1620    0.1370    0.1040    0.0680    0.0490    0.0340
2s_2p3_3Po-2s2_2p_3p_1Se                   0.0650    0.1030    0.1080    0.0890    0.0610    0.0440    0.0300    0.0180    0.0120    0.0080
2s_2p3_3Po-2s2_2p_3d_3Fo                   0.1140    0.1140    0.1190    0.1160    0.1010    0.0850    0.0650    0.0430    0.0330    0.0340
2s_2p3_3Po-2s2_2p_3d_1Do                   0.1170    0.1200    0.1400    0.1430    0.1210    0.0990    0.0770    0.0550    0.0460    0.0400
2s_2p3_3Po-2s2_2p_3d_3Do                   0.5250    0.6400    0.6670    0.6030    0.4750    0.3770    0.2870    0.2060    0.1730    0.1530
2s_2p3_3Po-2s2_2p_3d_3Po                   0.3710    0.4760    0.4890    0.4480    0.3750    0.3180    0.2670    0.2290    0.2240    0.2270
2s_2p3_3Po-2s2_2p_3d_1Fo                   0.0860    0.1110    0.1120    0.1060    0.0890    0.0730    0.0550    0.0340    0.0230    0.0160
2s_2p3_3Po-2s2_2p_3d_1Po                   0.1500    0.1540    0.1330    0.1120    0.0880    0.0710    0.0520    0.0320    0.0220    0.0150
2s_2p3_3Po-2s_2p2(4Pe)3s_5Pe               1.7540    1.5340    1.4120    1.3410    1.1600    0.9130    0.6650    0.4070    0.2650    0.1630
2s_2p3_3Po-2s_2p2(4Pe)3s_3Pe               0.0480    0.0540    0.0530    0.0510    0.0450    0.0360    0.0270    0.0180    0.0220    0.0850
2s_2p3_3Po-2s2_2p_4s_3Po                   0.4820    0.5740    0.6630    0.6810    0.5840    0.5170    0.5240    0.6890    0.9290    1.1440
2s_2p3_3Po-2s2_2p_4s_1Po                   0.1360    0.1360    0.1300    0.1110    0.0800    0.0580    0.0400    0.0250    0.0200    0.0150
2s_2p3_3Po-2p4_1Se                         0.1620    0.1660    0.1690    0.1710    0.1690    0.1640    0.1550    0.1360    0.1170    0.0920
2s_2p3_3Po-2s_2p2(4Pe)3p_3So               0.1760    0.3020    0.3640    0.3600    0.2740    0.1930    0.1300    0.0770    0.0530    0.0370
2s_2p3_3Po-2s_2p2(4Pe)3p_5Do               0.0750    0.0670    0.0590    0.0510    0.0400    0.0310    0.0230    0.0160    0.0120    0.0080
2s_2p3_3Po-2s2_2p_4p_1Pe                   0.2130    0.1620    0.1340    0.1090    0.0750    0.0540    0.0390    0.0250    0.0190    0.0140
2s_2p3_3Po-2s2_2p_4p_3De                   0.3980    0.3700    0.3300    0.2960    0.2380    0.1810    0.1310    0.0960    0.0840    0.0690
2s_2p3_3Po-2s2_2p_4p_3Se                   0.1720    0.1370    0.1130    0.0910    0.0630    0.0460    0.0330    0.0230    0.0170    0.0120
2s_2p3_3Po-2s_2p2(4Pe)3p_5Po               0.1140    0.1200    0.1270    0.1240    0.0990    0.0770    0.0590    0.0450    0.0370    0.0310
2s_2p3_3Po-2s2_2p_4p_3Pe                   0.4440    0.4120    0.3600    0.3000    0.2230    0.1780    0.1560    0.1780    0.2330    0.3190
2s_2p3_3Po-2s2_2p_4p_1De                   0.1540    0.1480    0.1360    0.1210    0.0950    0.0760    0.0640    0.0660    0.0810    0.1060
2s_2p3_3Po-2s_2p2(4Pe)3p_3Do               1.2080    1.2550    1.1620    0.9920    0.7130    0.5400    0.4300    0.3660    0.3620    0.3740
2s_2p3_3Po-2s_2p2(4Pe)3p_5So               0.3700    0.4020    0.3660    0.2990    0.1970    0.1380    0.0980    0.0640    0.0460    0.0300
2s_2p3_3Po-2s2_2p_4p_1Se                   0.0150    0.0200    0.0250    0.0260    0.0220    0.0180    0.0150    0.0120    0.0100    0.0080
2s_2p3_3Po-2s_2p2(4Pe)3p_3Po               1.7650    1.8980    1.9980    1.9370    1.6820    1.4940    1.3810    1.3680    1.4390    1.5370
2s_2p3_3Po-2s_2p2(4Pe)3d_5Fe               1.9880    1.5060    1.2180    1.0070    0.8250    0.7270    0.6270    0.4940    0.3910    0.2770
2s_2p3_3Po-2s_2p2(4Pe)3d_5De               1.1680    1.0700    1.0100    0.9690    0.9140    0.8690    0.7880    0.6330    0.5050    0.3640
2s_2p3_3Po-2s_2p2(2De)3s_3De               0.9010    0.8030    0.7650    0.7300    0.6320    0.5570    0.5420    0.6820    0.9140    1.2440
2s_2p3_3Po-2s_2p2(4Pe)3d_5Pe               0.4640    0.4120    0.3850    0.3600    0.3220    0.2920    0.2540    0.1950    0.1550    0.1140
2s_2p3_3Po-2s_2p2(4Pe)3d_3Pe               0.8410    0.8460    0.8670    0.9090    1.0140    1.1640    1.4230    2.0540    2.8130    3.8140
2s_2p3_3Po-2s_2p2(4Pe)3d_3Fe               0.3840    0.3970    0.3920    0.3800    0.3490    0.3200    0.2950    0.2940    0.3070    0.3020
2s_2p3_3Po-2s_2p2(4Pe)3d_3De               1.3560    1.3120    1.3350    1.3960    1.5630    1.8310    2.3000    3.4090    4.7640    6.5530
2s_2p3_3Po-2s_2p2(2De)3s_1De               0.1830    0.1790    0.1780    0.1660    0.1310    0.1010    0.0780    0.0610    0.0530    0.0420
2s_2p3_1Do-2s_2p3_3So                      0.5950    0.6920    0.7530    0.7970    0.8080    0.7780    0.7110    0.5760    0.4580    0.3350
2s_2p3_1Do-2s_2p3_1Po                      0.9630    1.0000    1.0600    1.2000    1.3600    1.3100    1.1700    1.0500    1.0500    1.1100
2s_2p3_1Do-2s2_2p_3s_3Po                   0.3140    0.6150    0.7410    0.7070    0.5170    0.3610    0.2360    0.1220    0.0720    0.0420
2s_2p3_1Do-2s2_2p_3s_1Po                   2.1400    1.5200    1.2300    1.0200    0.7030    0.4790    0.3210    0.2050    0.1680    0.1530
2s_2p3_1Do-2s2_2p_3p_1Pe                   0.3710    0.3090    0.2400    0.1740    0.1060    0.0700    0.0450    0.0240    0.0150    0.0200
2s_2p3_1Do-2s2_2p_3p_3De                   0.8890    0.7700    0.6310    0.4920    0.3560    0.2980    0.2720    0.2850    0.3300    0.3930
2s_2p3_1Do-2p4_3Pe                         0.4980    0.5300    0.4910    0.4270    0.3580    0.3210    0.2870    0.2430    0.2100    0.1680
2s_2p3_1Do-2s2_2p_3p_3Se                   0.0960    0.0970    0.0840    0.0660    0.0460    0.0330    0.0230    0.0130    0.0080    0.0040
2s_2p3_1Do-2s2_2p_3p_3Pe                   6.4800    6.4100    6.4100    6.4700    6.7600    7.2900    8.2500   10.4000   12.7000   15.2000
2s_2p3_1Do-2s2_2p_3p_1De                   0.2270    0.1840    0.1480    0.1230    0.0980    0.0800    0.0600    0.0380    0.0320    0.0730
2s_2p3_1Do-2p4_1De                         0.7150    0.7430    0.7810    0.8230    0.8840    0.9600    1.0900    1.3900    1.7600    2.4100
2s_2p3_1Do-2s2_2p_3p_1Se                   0.0140    0.0140    0.0140    0.0130    0.0120    0.0110    0.0090    0.0050    0.0040    0.0020
2s_2p3_1Do-2s2_2p_3d_3Fo                   0.4710    0.3710    0.3000    0.2450    0.2090    0.1970    0.1840    0.1700    0.1660    0.1610
2s_2p3_1Do-2s2_2p_3d_1Do                   0.1770    0.1480    0.1240    0.1030    0.0900    0.0860    0.0790    0.0680    0.0630    0.0640
2s_2p3_1Do-2s2_2p_3d_3Do                   0.1600    0.2000    0.1920    0.1640    0.1470    0.1410    0.1190    0.0780    0.0530    0.0340
2s_2p3_1Do-2s2_2p_3d_3Po                   0.0860    0.0820    0.0750    0.0670    0.0650    0.0630    0.0530    0.0340    0.0220    0.0140
2s_2p3_1Do-2s2_2p_3d_1Fo                   0.0580    0.0590    0.0590    0.0640    0.0840    0.0960    0.0970    0.0870    0.0780    0.0680
2s_2p3_1Do-2s2_2p_3d_1Po                   0.0490    0.0470    0.0420    0.0370    0.0400    0.0400    0.0340    0.0250    0.0210    0.0180
2s_2p3_1Do-2s_2p2(4Pe)3s_5Pe               0.0050    0.0050    0.0080    0.0110    0.0120    0.0090    0.0060    0.0030    0.0020    0.0010
2s_2p3_1Do-2s_2p2(4Pe)3s_3Pe               0.0270    0.0290    0.0300    0.0310    0.0300    0.0270    0.0220    0.0170    0.0160    0.0150
2s_2p3_1Do-2s2_2p_4s_3Po                   0.0670    0.0810    0.0930    0.0960    0.0830    0.0670    0.0530    0.0450    0.0370    0.0260
2s_2p3_1Do-2s2_2p_4s_1Po                   0.0210    0.0260    0.0250    0.0230    0.0200    0.0170    0.0130    0.0080    0.0060    0.0050
2s_2p3_1Do-2p4_1Se                         0.0120    0.0120    0.0130    0.0140    0.0140    0.0140    0.0130    0.0140    0.0150    0.0140
2s_2p3_1Do-2s_2p2(4Pe)3p_3So               0.0240    0.0310    0.0350    0.0380    0.0380    0.0310    0.0230    0.0140    0.0100    0.0070
2s_2p3_1Do-2s_2p2(4Pe)3p_5Do               0.0450    0.0340    0.0290    0.0290    0.0330    0.0320    0.0280    0.0250    0.0240    0.0230
2s_2p3_1Do-2s2_2p_4p_1Pe                   0.0060    0.0050    0.0050    0.0050    0.0040    0.0030    0.0020    0.0020    0.0020    0.0040
2s_2p3_1Do-2s2_2p_4p_3De                   0.0840    0.0710    0.0870    0.1120    0.1130    0.0930    0.0710    0.0530    0.0420    0.0290
2s_2p3_1Do-2s2_2p_4p_3Se                   0.0020    0.0030    0.0050    0.0060    0.0060    0.0040    0.0030    0.0020    0.0010    0.0010
2s_2p3_1Do-2s_2p2(4Pe)3p_5Po               0.0060    0.0070    0.0070    0.0060    0.0060    0.0050    0.0050    0.0040    0.0040    0.0020
2s_2p3_1Do-2s2_2p_4p_3Pe                   0.1230    0.1110    0.1140    0.1140    0.0960    0.0780    0.0620    0.0550    0.0520    0.0440
2s_2p3_1Do-2s2_2p_4p_1De                   0.0620    0.0620    0.0750    0.0830    0.0740    0.0610    0.0510    0.0480    0.0470    0.0410
2s_2p3_1Do-2s_2p2(4Pe)3p_3Do               0.1240    0.2030    0.2640    0.2820    0.2340    0.1750    0.1230    0.0780    0.0580    0.0400
2s_2p3_1Do-2s_2p2(4Pe)3p_5So               0.0010    0.0020    0.0030    0.0040    0.0030    0.0030    0.0020    0.0010    0.0001    0.0001
2s_2p3_1Do-2s2_2p_4p_1Se                   0.0080    0.0100    0.0110    0.0110    0.0090    0.0080    0.0060    0.0060    0.0060    0.0040
2s_2p3_1Do-2s_2p2(4Pe)3p_3Po               0.0930    0.1160    0.1370    0.1390    0.1080    0.0780    0.0540    0.0340    0.0250    0.0180
2s_2p3_1Do-2s_2p2(4Pe)3d_5Fe               0.0390    0.0400    0.0330    0.0240    0.0140    0.0090    0.0050    0.0030    0.0020    0.0010
2s_2p3_1Do-2s_2p2(4Pe)3d_5De               0.0320    0.0240    0.0180    0.0130    0.0090    0.0060    0.0040    0.0020    0.0010    0.0001
2s_2p3_1Do-2s_2p2(2De)3s_3De               0.5890    0.6280    0.6000    0.5510    0.4520    0.3600    0.2780    0.1980    0.1460    0.0990
2s_2p3_1Do-2s_2p2(4Pe)3d_5Pe               0.0120    0.0130    0.0100    0.0080    0.0050    0.0030    0.0020    0.0010    0.0010    0.0001
2s_2p3_1Do-2s_2p2(4Pe)3d_3Pe               0.2370    0.1380    0.0950    0.0710    0.0520    0.0390    0.0300    0.0260    0.0250    0.0200
2s_2p3_1Do-2s_2p2(4Pe)3d_3Fe               0.1340    0.1150    0.1080    0.1110    0.1050    0.0880    0.0710    0.0660    0.0660    0.0550
2s_2p3_1Do-2s_2p2(4Pe)3d_3De               0.0650    0.0570    0.0590    0.0620    0.0540    0.0430    0.0320    0.0300    0.0300    0.0260
2s_2p3_1Do-2s_2p2(2De)3s_1De               0.2650    0.3170    0.3780    0.3970    0.3430    0.2950    0.2930    0.4070    0.5660    0.7790
