****************************************************************************************************************************************************************************
****************************************************************************************************************************************************************************

Collision strengths (Omega[i,k]) for CIV. The collisional excitation rate
is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

We also use the same definition for the ionization collision strength.
For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
T is units of 10^4 K.

 [Reference] Collision strengths for C\,{\sc iv} for $n < 6$ are from \citep{LB11_Li_like}.

****************************************************************************************************************************************************************************
****************************************************************************************************************************************************************************

184                             !Number of transitions
13                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.1                             !Value for OMEGA if f=0
                                                  
2p_2Po[1/2]-3s_2Se[1/2]        1.010E+00  8.430E-01  7.010E-01  5.230E-01  3.200E-01  2.230E-01  1.690E-01  1.520E-01  1.720E-01  2.150E-01  2.980E-01  3.740E-01  4.580E-01
2p_2Po[1/2]-3p_2Po[1/2]        6.160E-01  5.570E-01  5.060E-01  4.610E-01  4.220E-01  4.100E-01  4.170E-01  4.470E-01  4.770E-01  5.050E-01  5.330E-01  5.450E-01  5.530E-01
2p_2Po[1/2]-3p_2Po[3/2]        5.400E-01  4.420E-01  3.640E-01  3.010E-01  2.360E-01  1.920E-01  1.560E-01  1.260E-01  1.150E-01  1.110E-01  1.120E-01  1.140E-01  1.160E-01
2p_2Po[1/2]-3d_2De[3/2]        9.150E-01  1.010E+00  1.060E+00  1.110E+00  1.220E+00  1.390E+00  1.700E+00  2.390E+00  3.170E+00  4.160E+00  5.720E+00  7.020E+00  8.400E+00
2p_2Po[1/2]-3d_2De[5/2]        3.060E-01  3.640E-01  3.660E-01  3.530E-01  3.180E-01  2.750E-01  2.300E-01  1.780E-01  1.500E-01  1.320E-01  1.210E-01  1.180E-01  1.170E-01
2p_2Po[1/2]-4s_2Se[1/2]        1.820E-01  1.470E-01  1.180E-01  9.250E-02  6.600E-02  5.170E-02  4.140E-02  3.360E-02  3.240E-02  3.500E-02  4.320E-02  5.190E-02  6.200E-02
2p_2Po[1/2]-4p_2Po[1/2]        1.270E-01  1.070E-01  1.020E-01  1.010E-01  9.800E-02  9.560E-02  9.390E-02  9.380E-02  9.560E-02  9.840E-02  1.020E-01  1.040E-01  1.060E-01
2p_2Po[1/2]-4p_2Po[3/2]        1.240E-01  1.020E-01  9.410E-02  8.750E-02  7.470E-02  6.340E-02  5.230E-02  3.980E-02  3.320E-02  2.910E-02  2.640E-02  2.560E-02  2.530E-02
2p_2Po[1/2]-4d_2De[3/2]        1.400E-01  1.510E-01  1.720E-01  1.990E-01  2.430E-01  2.870E-01  3.460E-01  4.540E-01  5.660E-01  7.060E-01  9.240E-01  1.110E+00  1.300E+00
2p_2Po[1/2]-4d_2De[5/2]        6.590E-02  7.490E-02  8.600E-02  9.200E-02  8.780E-02  7.930E-02  6.760E-02  5.030E-02  3.930E-02  3.160E-02  2.600E-02  2.390E-02  2.290E-02
