1.48333  ! half-life
3.264    ! Qtot [MeV]
24
127.164 	16.7
161.86 		0.0227
304.1 		0.0020
379.94 		0.0670
511.0       87.0      ! annihilation
541.9 		0.0037
673.44 		0.0491
696.0 		0.0009
755.3 		0.0054
906.98 	 	0.0613
1046.68 	0.134
1224.00 	0.0629
1279.99 	0.0096
1350.52 	0.0020
1377.63 	81.7
1603.28 	0.0039
1730.44 	0.0523
1757.55 	5.75
1897.42 	0.0278
1919.52 	12.26
2133.04 	0.0286
2730.91 	0.0199
2804.20 	0.098
3177.28 	0.0111
# ekin_postiron/end-point energy/intensity (%)
4
139.0 	323.    0.444
206.5 	485. 	0.80
313.7 	737. 	7.04
368.7 	865. 	35.3
