
********************************************************************************

             Super level assignmenet for NIII (LS coupling)

********************************************************************************

18-DEC-1996                                      !Date
48                                               !Number of energy levels
6                                                !Entry number of link to super level

2s2s2p2Po[1/2]       2.0          0.00000000    11.4696   2.613E+02     1     0
2s2s2p2Po[3/2]       4.0        174.50000000    11.4644   2.614E+02     1     0
2s2p2p4Pe[1/2]       2.0      57192.10000000     9.7550   3.073E+02     2     0
2s2p2p4Pe[3/2]       4.0      57252.00000000     9.7532   3.073E+02     2     0
2s2p2p4Pe[5/2]       6.0      57333.20000000     9.7508   3.074E+02     2     0
2s2p2p2De[5/2]       6.0     101023.80000000     8.4410   3.551E+02     3     0
2s2p2p2De[3/2]       4.0     101031.50000000     8.4408   3.551E+02     3     0
2s2p2p2Se[1/2]       2.0     131003.50000000     7.5422   3.974E+02     4     0
2s2p2p2Pe[1/2]       2.0     145876.10000000     7.0964   4.224E+02     5     0
2s2p2p2Pe[3/2]       4.0     145986.50000000     7.0931   4.226E+02     5     0
2p2p2p2Do[5/2]       6.0     203072.20000000     5.3817   5.570E+02     6     0
2p2p2p2Do[3/2]       4.0     203088.90000000     5.3812   5.571E+02     6     0
2s2s3s2Se[1/2]       2.0     221302.40000000     4.8351   6.200E+02     7     0
2p2p2p2Po[1/2]       2.0     230404.50000000     4.5623   6.571E+02     8     0
2p2p2p2Po[3/2]       4.0     230408.60000000     4.5621   6.571E+02     8     0
2s2s3p2Po[1/2]       2.0     245665.70000000     4.1047   7.303E+02     9     0
2s2s3p2Po[3/2]       4.0     245701.70000000     4.1037   7.305E+02     9     0
2s2s3d2De[3/2]       4.0     267238.50000000     3.4580   8.669E+02    10     0
2s2s3d2De[5/2]       6.0     267244.50000000     3.4578   8.669E+02    10     0
2s2p3s2Po[1/2]       2.0     297150.20000000     2.5613   1.170E+03    11     0
2s2p3s2Po[3/2]       4.0     297263.10000000     2.5579   1.172E+03    11     0
2s2s4s2Se[1/2]       2.0     301072.50000000     2.4437   1.226E+03    12     0
2s2p3p2Pe[1/2]       2.0     309132.60000000     2.2021   1.361E+03    13     0
2s2p3p2Pe[3/2]       4.0     309185.80000000     2.2005   1.362E+03    13     0
2s2s4p2Po[1/2]       2.0     311691.30000000     2.1254   1.410E+03    14     0
2s2s4p2Po[3/2]       4.0     311716.10000000     2.1246   1.411E+03    14     0
2s2s4d2De[3/2]       4.0     317750.80000000     1.9437   1.542E+03    15     0
2s2s4d2De[5/2]       6.0     317781.80000000     1.9428   1.543E+03    15     0
2s2s4f2Fo           14.0     320287.50000000     1.8676   1.605E+03    16     0
2s2p3p2De[3/2]       4.0     320975.80000000     1.8470   1.623E+03    17     0
2s2p3p2De[5/2]       6.0     321061.70000000     1.8444   1.625E+03    17     0
2s2p3p2Se[1/2]       2.0     326942.00000000     1.6681   1.797E+03    18     0
2s2s5s2Se[1/2]       2.0     333596.00000000     1.4687   2.041E+03    19     0
2s2p3d2Do[3/2]       4.0     334441.00000000     1.4433   2.077E+03    20     0
2s2p3d2Do[5/2]       6.0     334441.00000000     1.4433   2.077E+03    20     0
2s2s5p2Po            6.0     338159.33000000     1.3319   2.250E+03    21     0
2s2p3d2Fo           14.0     339808.33000000     1.2824   2.337E+03    22     0
2s2s5d2De           10.0     341948.33000000     1.2183   2.460E+03    23     0
2s2p3d2Po            6.0     342715.33000000     1.1953   2.508E+03    24     0
2s2s5f2Fo           14.0     342749.33000000     1.1943   2.510E+03    25     0
2s2s5g2Ge           18.0     343117.33000000     1.1832   2.533E+03    26     0
2s2p3s'2Po           6.0     353442.33000000     0.8737   3.431E+03    27     0
2s2p4p2Se            2.0     370365.33000000     0.3663   8.182E+03    28     0
2s2p4s2Po            6.0     372537.33000000     0.3012   9.950E+03    29     0
2s2p3p'2De          10.0     373364.00000000     0.2764   1.084E+04    30     0
2s2p4p2Pe            6.0     374785.33000000     0.2338   1.281E+04    31     0
2s2p3p'2Pe           6.0     377599.33000000     0.1495   2.004E+04    32     0
2s2p4p2De           10.0     381473.33000000     0.0333   8.979E+04    33     0
