 Collision strengths (Omega[i,k]) for OSIX. The collisional excitation rate
 is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

 We also use the same definition for the ionization collision strength.
 For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
 T is units of 10^4 K.

 [Reference] Collision strengths for O\,{\sc vi} for $n < 6$ are from \citep{LB11_Li_like}.

**************************************************************************************************************************
**************************************************************************************************************************

196                             !Number of transitions
13                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.01                            !Value for OMEGA if f=0

2p_2Po[3/2]-4p_2Po[1/2]        9.130E-02  6.860E-02  5.690E-02  4.770E-02  3.620E-02  2.880E-02  2.270E-02  1.690E-02  1.410E-02  1.250E-02  1.160E-02  1.130E-02  1.120E-02
2p_2Po[3/2]-4p_2Po[3/2]        2.420E-01  1.980E-01  1.740E-01  1.550E-01  1.330E-01  1.190E-01  1.100E-01  1.030E-01  1.020E-01  1.020E-01  1.040E-01  1.050E-01  1.060E-01
2p_2Po[3/2]-4d_2De[3/2]        1.190E-01  1.050E-01  9.930E-02  9.420E-02  8.500E-02  7.820E-02  7.290E-02  7.020E-02  7.330E-02  8.110E-02  9.670E-02  1.110E-01  1.280E-01
2p_2Po[3/2]-4d_2De[5/2]        3.060E-01  2.850E-01  2.810E-01  2.820E-01  2.900E-01  3.060E-01  3.360E-01  4.060E-01  4.870E-01  5.930E-01  7.600E-01  9.020E-01  1.060E+00
2p_2Po[3/2]-4f_2Fo[5/2]        9.500E-02  8.510E-02  7.880E-02  6.990E-02  5.300E-02  4.120E-02  3.230E-02  2.540E-02  2.330E-02  2.300E-02  2.370E-02  2.430E-02  2.480E-02
2p_2Po[3/2]-5s_2Se[1/2]        6.120E-02  4.370E-02  3.390E-02  2.710E-02  2.070E-02  1.670E-02  1.340E-02  1.040E-02  9.500E-03  9.700E-03  1.130E-02  1.320E-02  1.550E-02
2p_2Po[3/2]-5p_2Po[1/2]        3.030E-02  2.450E-02  2.180E-02  1.950E-02  1.640E-02  1.390E-02  1.130E-02  8.280E-03  6.670E-03  5.640E-03  4.930E-03  4.680E-03  4.560E-03
2p_2Po[3/2]-5p_2Po[3/2]        8.900E-02  7.640E-02  7.040E-02  6.550E-02  5.890E-02  5.370E-02  4.860E-02  4.340E-02  4.100E-02  4.000E-02  3.970E-02  4.000E-02  4.020E-02
2p_2Po[3/2]-5d_2De[3/2]        3.390E-02  3.440E-02  3.480E-02  3.510E-02  3.450E-02  3.300E-02  3.090E-02  2.870E-02  2.870E-02  3.050E-02  3.510E-02  3.970E-02  4.500E-02
2p_2Po[3/2]-5d_2De[5/2]        1.020E-01  1.040E-01  1.070E-01  1.120E-01  1.200E-01  1.270E-01  1.370E-01  1.580E-01  1.830E-01  2.170E-01  2.710E-01  3.170E-01  3.670E-01
2p_2Po[3/2]-5z_2Z              8.836E-02  8.798E-02  8.598E-02  8.238E-02  7.503E-02  6.832E-02  6.237E-02  5.880E-02  5.982E-02  6.310E-02  6.799E-02  7.095E-02  7.316E-02
