2___ -8___      8.036E-03   3.545E+06      972.11      2-  8     35
2___ -9___      5.429E-03   1.946E+06      958.70      2-  9     36
2___ -10___     3.851E-03   1.140E+06      949.33      2- 10     37
2___ -11___     2.835E-03   7.037E+05      942.51      2- 11     38
2___ -12___     2.151E-03   4.536E+05      937.39      2- 12     39
2___ -13___     1.672E-03   3.029E+05      933.45      2- 13     40
2___ -14___     1.326E-03   2.085E+05      930.34      2- 14     41
2___ -15___     1.070E-03   1.474E+05      927.85      2- 15     42
2___ -16___     8.764E-04   1.066E+05      925.82      2- 16     43
2___ -17___     7.270E-04   7.859E+04      924.15      2- 17     44
2___ -18___     6.099E-04   5.899E+04      922.75      2- 18     45
2___ -19___     5.167E-04   4.497E+04      921.57      2- 19     46
2___ -20___     4.416E-04   3.476E+04      920.56      2- 20     47
2___ -21___     3.804E-04   2.721E+04      919.70      2- 21     48
2___ -22___     3.300E-04   2.154E+04      918.95      2- 22     49
2___ -23___     2.882E-04   1.724E+04      918.30      2- 23     50
2___ -24___     2.532E-04   1.393E+04      917.73      2- 24     51
2___ -25___     2.237E-04   1.135E+04      917.23      2- 25     52
2___ -26___     1.985E-04   9.323E+03      916.78      2- 26     53
2___ -27___     1.771E-04   7.717E+03      916.38      2- 27     54
2___ -28___     1.586E-04   6.431E+03      916.03      2- 28     55
2___ -29___     1.426E-04   5.394E+03      915.71      2- 29     56
2___ -30___     1.287E-04   4.552E+03      915.42      2- 30     57
3___ -4___      8.421E-01   1.438E+08     4685.70      3-  4     58
3___ -5___      1.506E-01   3.523E+07     3203.09      3-  5     59
3___ -6___      5.584E-02   1.246E+07     2733.29      3-  6     60
3___ -7___      2.768E-02   5.374E+06     2511.20      3-  7     61
3___ -8___      1.604E-02   2.643E+06     2385.40      3-  8     62
3___ -9___      1.023E-02   1.425E+06     2306.20      3-  9     63
3___ -10___     6.980E-03   8.252E+05     2252.69      3- 10     64
3___ -11___     4.996E-03   5.050E+05     2214.67      3- 11     65
3___ -12___     3.711E-03   3.234E+05     2186.61      3- 12     66
3___ -13___     2.839E-03   2.150E+05     2165.25      3- 13     67
3___ -14___     2.224E-03   1.475E+05     2148.60      3- 14     68
3___ -15___     1.776E-03   1.039E+05     2135.35      3- 15     69
3___ -16___     1.443E-03   7.491E+04     2124.63      3- 16     70
3___ -17___     1.188E-03   5.509E+04     2115.83      3- 17     71
3___ -18___     9.916E-04   4.130E+04     2108.51      3- 18     72
3___ -19___     8.361E-04   3.144E+04     2102.35      3- 19     73
3___ -20___     7.118E-04   2.428E+04     2097.12      3- 20     74
3___ -21___     6.109E-04   1.898E+04     2092.64      3- 21     75
3___ -22___     5.284E-04   1.501E+04     2088.78      3- 22     76
3___ -23___     4.602E-04   1.200E+04     2085.41      3- 23     77
3___ -24___     4.034E-04   9.687E+03     2082.47      3- 24     78
3___ -25___     3.555E-04   7.889E+03     2079.88      3- 25     79
3___ -26___     3.150E-04   6.477E+03     2077.59      3- 26     80
3___ -27___     2.805E-04   5.358E+03     2075.56      3- 27     81
3___ -28___     2.508E-04   4.463E+03     2073.74      3- 28     82
3___ -29___     2.252E-04   3.742E+03     2072.11      3- 29     83
3___ -30___     2.030E-04   3.156E+03     2070.64      3- 30     84
4___ -5___      1.038E+00   4.321E+07    10123.59      4-  5     85
4___ -6___      1.793E-01   1.234E+07     6560.09      4-  6     86
4___ -7___      6.549E-02   4.868E+06     5411.52      4-  7     87
4___ -8___      3.230E-02   2.280E+06     4859.32      4-  8     88
4___ -9___      1.870E-02   1.194E+06     4541.59      4-  9     89
4___ -10___     1.196E-02   6.777E+05     4338.68      4- 10     90
4___ -11___     8.187E-03   4.092E+05     4199.84      4- 11     91
4___ -12___     5.886E-03   2.594E+05     4100.05      4- 12     92
4___ -13___     4.393E-03   1.711E+05     4025.61      4- 13     93
4___ -14___     3.375E-03   1.166E+05     3968.44      4- 14     94
4___ -15___     2.656E-03   8.179E+04     3923.49      4- 15     95
4___ -16___     2.131E-03   5.875E+04     3887.45      4- 16     96
4___ -17___     1.739E-03   4.312E+04     3858.08      4- 17     97
4___ -18___     1.439E-03   3.223E+04     3833.81      4- 18     98
4___ -19___     1.204E-03   2.446E+04     3813.50      4- 19     99
4___ -20___     1.019E-03   1.885E+04     3796.34      4- 20    100
4___ -21___     8.701E-04   1.472E+04     3781.69      4- 21    101
4___ -22___     7.492E-04   1.162E+04     3769.08      4- 22    102
4___ -23___     6.500E-04   9.279E+03     3758.15      4- 23    103
4___ -24___     5.677E-04   7.482E+03     3748.61      4- 24    104
4___ -25___     4.989E-04   6.087E+03     3740.23      4- 25    105
4___ -26___     4.409E-04   4.993E+03     3732.83      4- 26    106
4___ -27___     3.917E-04   4.127E+03     3726.27      4- 27    107
4___ -28___     3.495E-04   3.435E+03     3720.41      4- 28    108
4___ -29___     3.133E-04   2.879E+03     3715.16      4- 29    109
4___ -30___     2.819E-04   2.427E+03     3710.45      4- 30    110
5___ -6___      1.231E+00   1.641E+07    18636.75      5-  6    111
5___ -7___      2.069E-01   5.206E+06    11626.41      5-  7    112
5___ -8___      7.448E-02   2.221E+06     9344.93      5-  8    113
5___ -9___      3.645E-02   1.105E+06     8236.79      5-  9    114
5___ -10___     2.104E-02   6.083E+05     7592.76      5- 10    115
5___ -11___     1.344E-02   3.593E+05     7177.53      5- 11    116
5___ -12___     9.209E-03   2.245E+05     6890.91      5- 12    117
5___ -13___     6.631E-03   1.464E+05     6683.21      5- 13    118
5___ -14___     4.959E-03   9.898E+04     6527.11      5- 14    119
5___ -15___     3.821E-03   6.896E+04     6406.39      5- 15    120
5___ -16___     3.014E-03   4.927E+04     6310.86      5- 16    121
5___ -17___     2.425E-03   3.599E+04     6233.83      5- 17    122
5___ -18___     1.984E-03   2.680E+04     6170.70      5- 18    123
5___ -19___     1.646E-03   2.030E+04     6118.27      5- 19    124
5___ -20___     1.382E-03   1.561E+04     6074.21      5- 20    125
5___ -21___     1.172E-03   1.215E+04     6036.79      5- 21    126
5___ -22___     1.003E-03   9.583E+03     6004.73      5- 22    127
5___ -23___     8.665E-04   7.642E+03     5977.04      5- 23    128
5___ -24___     7.538E-04   6.155E+03     5952.94      5- 24    129
5___ -25___     6.601E-04   5.003E+03     5931.84      5- 25    130
5___ -26___     5.815E-04   4.100E+03     5913.25      5- 26    131
5___ -27___     5.151E-04   3.387E+03     5896.79      5- 27    132
5___ -28___     4.586E-04   2.817E+03     5882.14      5- 28    133
5___ -29___     4.101E-04   2.359E+03     5869.04      5- 29    134
5___ -30___     3.683E-04   1.988E+03     5857.27      5- 30    135
6___ -7___      1.424E+00   7.301E+06    30908.46      6-  7    136
6___ -8___      2.340E-01   2.498E+06    18743.33      6-  8    137
6___ -9___      8.315E-02   1.131E+06    14760.38      6-  9    138
6___ -10___     4.038E-02   5.903E+05    12812.83      6- 10    139
6___ -11___     2.320E-02   3.377E+05    11673.25      6- 11    140
6___ -12___     1.479E-02   2.062E+05    10933.62      6- 12    141
6___ -13___     1.012E-02   1.324E+05    10419.83      6- 13    142
6___ -14___     7.289E-03   8.845E+04    10045.27      6- 14    143
6___ -15___     5.455E-03   6.106E+04     9762.17      6- 15    144
6___ -16___     4.207E-03   4.332E+04     9542.07      6- 16    145
6___ -17___     3.324E-03   3.146E+04     9367.05      6- 17    146
6___ -18___     2.679E-03   2.332E+04     9225.25      6- 18    147
6___ -19___     2.196E-03   1.760E+04     9108.55      6- 19    148
6___ -20___     1.825E-03   1.348E+04     9011.23      6- 20    149
6___ -21___     1.534E-03   1.047E+04     8929.13      6- 21    150
6___ -22___     1.304E-03   8.239E+03     8859.17      6- 22    151
6___ -23___     1.119E-03   6.556E+03     8799.02      6- 23    152
6___ -24___     9.679E-04   5.271E+03     8746.90      6- 24    153
6___ -25___     8.435E-04   4.278E+03     8701.42      6- 25    154
6___ -26___     7.399E-04   3.501E+03     8661.48      6- 26    155
6___ -27___     6.529E-04   2.889E+03     8626.21      6- 27    156
6___ -28___     5.793E-04   2.400E+03     8594.88      6- 28    157
6___ -29___     5.165E-04   2.008E+03     8566.94      6- 29    158
6___ -30___     4.626E-04   1.691E+03     8541.90      6- 30    159
7___ -8___      1.616E+00   3.637E+06    47622.04      7-  8    160
7___ -9___      2.609E-01   1.318E+06    28252.35      7-  9    161
7___ -10___     9.163E-02   6.249E+05    21885.15      7- 10    162
7___ -11___     4.416E-02   3.388E+05    18757.40      7- 11    163
7___ -12___     2.525E-02   2.001E+05    16918.38      7- 12    164
7___ -13___     1.605E-02   1.256E+05    15719.02      7- 13    165
7___ -14___     1.097E-02   8.255E+04    14881.91      7- 14    166
7___ -15___     7.891E-03   5.627E+04    14268.88      7- 15    167
7___ -16___     5.905E-03   3.955E+04    13803.52      7- 16    168
7___ -17___     4.556E-03   2.851E+04    13440.23      7- 17    169
7___ -18___     3.602E-03   2.100E+04    13150.20      7- 18    170
7___ -19___     2.905E-03   1.576E+04    12914.36      7- 19    171
7___ -20___     2.383E-03   1.203E+04    12719.59      7- 20    172
7___ -21___     1.982E-03   9.312E+03    12556.62      7- 21    173
7___ -22___     1.669E-03   7.305E+03    12418.70      7- 22    174
7___ -23___     1.421E-03   5.799E+03    12300.84      7- 23    175
7___ -24___     1.221E-03   4.652E+03    12199.22      7- 24    176
7___ -25___     1.057E-03   3.768E+03    12110.94      7- 25    177
7___ -26___     9.227E-04   3.079E+03    12033.71      7- 26    178
7___ -27___     8.104E-04   2.536E+03    11965.72      7- 27    179
7___ -28___     7.161E-04   2.105E+03    11905.54      7- 28    180
7___ -29___     6.361E-04   1.759E+03    11851.98      7- 29    181
7___ -30___     5.679E-04   1.479E+03    11804.11      7- 30    182
8___ -9___      1.807E+00   1.973E+06    69460.85      8-  9    183
8___ -10___     2.876E-01   7.483E+05    40495.02      8- 10    184
8___ -11___     1.000E-01   3.682E+05    30946.73      8- 11    185
8___ -12___     4.787E-02   2.060E+05    26240.79      8- 12    186
8___ -13___     2.724E-02   1.249E+05    23463.99      8- 13    187
8___ -14___     1.726E-02   8.019E+04    21646.45      8- 14    188
8___ -15___     1.177E-02   5.377E+04    20373.29      8- 15    189
8___ -16___     8.456E-03   3.730E+04    19437.63      8- 16    190
8___ -17___     6.323E-03   2.662E+04    18724.92      8- 17    191
8___ -18___     4.877E-03   1.946E+04    18166.71      8- 18    192
8___ -19___     3.856E-03   1.451E+04    17719.66      8- 19    193
8___ -20___     3.112E-03   1.102E+04    17355.03      8- 20    194
8___ -21___     2.553E-03   8.494E+03    17053.05      8- 21    195
8___ -22___     2.126E-03   6.639E+03    16799.67      8- 22    196
8___ -23___     1.792E-03   5.254E+03    16584.69      8- 23    197
8___ -24___     1.526E-03   4.203E+03    16400.51      8- 24    198
8___ -25___     1.312E-03   3.397E+03    16241.34      8- 25    199
8___ -26___     1.138E-03   2.770E+03    16102.75      8- 26    200
8___ -27___     9.939E-04   2.278E+03    15981.25      8- 27    201
8___ -28___     8.738E-04   1.887E+03    15874.07      8- 28    202
8___ -29___     7.728E-04   1.575E+03    15779.01      8- 29    203
8___ -30___     6.872E-04   1.323E+03    15694.27      8- 30    204
9___ -10___     1.999E+00   1.145E+06    97108.21      9- 10    205
9___ -11___     3.143E-01   4.503E+05    55812.97      9- 11    206
9___ -12___     1.083E-01   2.283E+05    42172.74      9- 12    207
9___ -13___     5.152E-02   1.311E+05    35433.49      9- 13    208
9___ -14___     2.918E-02   8.130E+04    31446.20      9- 14    209
9___ -15___     1.843E-02   5.322E+04    28829.03      9- 15    210
9___ -16___     1.254E-02   3.631E+04    26990.57      9- 16    211
9___ -17___     8.995E-03   2.557E+04    25635.67      9- 17    212
9___ -18___     6.719E-03   1.850E+04    24600.78      9- 18    213
9___ -19___     5.180E-03   1.369E+04    23788.08      9- 19    214
9___ -20___     4.094E-03   1.033E+04    23135.53      9- 20    215
9___ -21___     3.303E-03   7.917E+03    22601.97      9- 21    216
9___ -22___     2.711E-03   6.160E+03    22159.02      9- 22    217
9___ -23___     2.258E-03   4.856E+03    21786.52      9- 23    218
9___ -24___     1.904E-03   3.873E+03    21469.78      9- 24    219
9___ -25___     1.623E-03   3.121E+03    21197.83      9- 25    220
9___ -26___     1.396E-03   2.539E+03    20962.35      9- 26    221
9___ -27___     1.212E-03   2.083E+03    20756.91      9- 27    222
9___ -28___     1.059E-03   1.723E+03    20576.48      9- 28    223
9___ -29___     9.317E-04   1.435E+03    20417.04      9- 29    224
9___ -30___     8.246E-04   1.204E+03    20275.38      9- 30    225
10___-11___     2.190E+00   7.005E+05   1.312E+05     10- 11    226
10___-12___     3.408E-01   2.839E+05    74547.81     10- 12    227
10___-13___     1.166E-01   1.478E+05    55790.82     10- 13    228
10___-14___     5.513E-02   8.670E+04    46506.12     10- 14    229
10___-15___     3.109E-02   5.480E+04    41001.32     10- 15    230
10___-16___     1.958E-02   3.649E+04    37380.12     10- 16    231
10___-17___     1.328E-02   2.525E+04    34830.64     10- 17    232
10___-18___     9.515E-02   1.804E+05    32947.50     10- 18    233
10___-19___     7.099E-03   1.321E+04    31505.92     10- 19    234
10___-20___     5.468E-03   9.880E+03    30371.36     10- 20    235
10___-21___     4.319E-03   7.524E+03    29458.44     10- 21    236
10___-22___     3.484E-03   5.822E+03    28710.43     10- 22    237
10___-23___     2.860E-03   4.568E+03    28088.20     10- 23    238
10___-24___     2.382E-03   3.629E+03    27563.92     10- 24    239
10___-25___     2.009E-03   2.914E+03    27117.29     10- 25    240
10___-26___     1.713E-03   2.364E+03    26733.13     10- 26    241
10___-27___     1.474E-03   1.935E+03    26399.91     10- 27    242
10___-28___     1.280E-03   1.596E+03    26108.72     10- 28    243
10___-29___     1.119E-03   1.327E+03    25852.55     10- 29    244
10___-30___     9.851E-04   1.111E+03    25625.84     10- 30    245
11___-12___     2.381E+00   4.479E+05   1.726E+05     11- 12    246
11___-13___     3.673E-01   1.862E+05    97041.21     11- 13    247
11___-14___     1.248E-01   9.900E+04    72028.71     11- 14    248
11___-15___     5.872E-02   5.921E+04    59629.35     11- 15    249
11___-16___     3.298E-02   3.804E+04    52265.74     11- 16    250
11___-17___     2.070E-02   2.570E+04    47413.23     11- 17    251
11___-18___     1.402E-02   1.804E+04    43990.61     11- 18    252
11___-19___     1.002E-02   1.303E+04    41457.87     11- 19    253
11___-20___     7.468E-03   9.645E+03    39515.44     11- 20    254
11___-21___     5.745E-03   7.283E+03    37983.91     11- 21    255
11___-22___     4.536E-03   5.598E+03    36749.36     11- 22    256
11___-23___     3.657E-03   4.367E+03    35736.05     11- 23    257
11___-24___     3.001E-03   3.452E+03    34891.71     11- 24    258
11___-25___     2.500E-03   2.761E+03    34179.10     11- 25    259
11___-26___     2.108E-03   2.232E+03    33571.04     11- 26    260
11___-27___     1.798E-03   1.821E+03    33047.23     11- 27    261
11___-28___     1.548E-03   1.499E+03    32592.20     11- 28    262
11___-29___     1.344E-03   1.243E+03    32193.98     11- 29    263
11___-30___     1.175E-03   1.039E+03    31843.16     11- 30    264
12___-13___     2.572E+00   2.972E+05   2.217E+05     12- 13    265
12___-14___     3.938E-01   1.262E+05   1.236E+05     12- 14    266
12___-15___     1.330E-01   6.835E+04    91114.11     12- 15    267
12___-16___     6.228E-02   4.155E+04    74973.90     12- 16    268
12___-17___     3.486E-02   2.709E+04    65375.96     12- 17    269
12___-18___     2.182E-02   1.855E+04    59041.96     12- 18    270
12___-19___     1.474E-02   1.316E+04    54567.71     12- 19    271
12___-20___     1.052E-02   9.612E+03    51251.71     12- 20    272
12___-21___     7.825E-03   7.181E+03    48704.66     12- 21    273
12___-22___     6.015E-03   5.472E+03    46693.32     12- 22    274
12___-23___     4.746E-03   4.240E+03    45069.56     12- 23    275
12___-24___     3.824E-03   3.332E+03    43734.80     12- 24    276
12___-25___     3.137E-03   2.652E+03    42620.97     12- 25    277
12___-26___     2.612E-03   2.135E+03    41679.59     12- 26    278
12___-27___     2.203E-03   1.736E+03    40875.22     12- 27    279
12___-28___     1.878E-03   1.424E+03    40181.35     12- 28    280
12___-29___     1.617E-03   1.178E+03    39577.80     12- 29    281
12___-30___     1.404E-03   9.822E+02    39048.93     12- 30    282
13___-14___     2.763E+00   2.034E+05   2.795E+05     13- 14    283
13___-15___     4.202E-01   8.795E+04   1.547E+05     13- 15    284
13___-16___     1.412E-01   4.843E+04   1.133E+05     13- 16    285
13___-17___     6.584E-02   2.986E+04    92710.55     13- 17    286
13___-18___     3.672E-02   1.972E+04    80468.50     13- 18    287
13___-19___     2.292E-02   1.365E+04    72380.00     13- 19    288
13___-20___     1.545E-02   9.794E+03    66659.29     13- 20    289
13___-21___     1.100E-02   7.217E+03    62414.05     13- 21    290
13___-22___     8.178E-03   5.441E+03    59149.01     13- 22    291
13___-23___     6.279E-03   4.179E+03    56567.35     13- 23    292
13___-24___     4.950E-03   3.262E+03    54480.46     13- 24    293
13___-25___     3.986E-03   2.581E+03    52762.81     13- 25    294
13___-26___     3.268E-03   2.068E+03    51327.66     13- 26    295
13___-27___     2.720E-03   1.674E+03    50113.21     13- 27    296
13___-28___     2.293E-03   1.369E+03    49074.25     13- 28    297
13___-29___     1.955E-03   1.129E+03    48176.97     13- 29    298
13___-30___     1.683E-03   9.381E+02    47395.59     13- 30    299
14___-15___     2.954E+00   1.430E+05   3.464E+05     14- 15    300
14___-16___     4.467E-01   6.283E+04   1.905E+05     14- 16    301
14___-17___     1.494E-01   3.509E+04   1.387E+05     14- 17    302
14___-18___     6.938E-02   2.191E+04   1.130E+05     14- 18    303
14___-19___     3.858E-02   1.464E+04    97679.93     14- 19    304
14___-20___     2.402E-02   1.024E+04    87541.08     14- 20    305
14___-21___     1.615E-02   7.409E+03    80362.72     14- 21    306
14___-22___     1.149E-02   5.509E+03    75030.01     14- 22    307
14___-23___     8.525E-03   4.186E+03    70924.06     14- 23    308
14___-24___     6.539E-03   3.239E+03    67673.88     14- 24    309
14___-25___     5.149E-03   2.545E+03    65043.65     14- 25    310
14___-26___     4.144E-03   2.026E+03    62876.40     14- 26    311
14___-27___     3.396E-03   1.632E+03    61063.62     14- 27    312
14___-28___     2.825E-03   1.329E+03    59527.95     14- 28    313
14___-29___     2.381E-03   1.092E+03    58212.80     14- 29    314
14___-30___     2.030E-03   9.046E+02    57075.81     14- 30    315
15___-16___     3.145E+00   1.029E+05   4.232E+05     15- 16    316
15___-17___     4.731E-01   4.584E+04   2.314E+05     15- 17    317
15___-18___     1.575E-01   2.592E+04   1.677E+05     15- 18    318
15___-19___     7.292E-02   1.637E+04   1.360E+05     15- 19    319
15___-20___     4.043E-02   1.105E+04   1.171E+05     15- 20    320
15___-21___     2.510E-02   7.797E+03   1.046E+05     15- 21    321
15___-22___     1.685E-02   5.693E+03    95775.46     15- 22    322
15___-23___     1.197E-02   4.266E+03    89184.78     15- 23    323
15___-24___     8.868E-03   3.265E+03    84105.44     15- 24    324
15___-25___     6.794E-03   2.543E+03    80080.86     15- 25    325
15___-26___     5.346E-03   2.010E+03    76820.81     15- 26    326
15___-27___     4.299E-03   1.610E+03    74132.00     15- 27    327
15___-28___     3.521E-03   1.304E+03    71880.82     15- 28    328
15___-29___     2.928E-03   1.066E+03    69971.96     15- 29    329
15___-30___     2.467E-03   8.804E+02    68335.68     15- 30    330
16___-17___     3.336E+00   7.554E+04   5.107E+05     16- 17    331
16___-18___     4.995E-01   3.408E+04   2.778E+05     16- 18    332
16___-19___     1.657E-01   1.949E+04   2.005E+05     16- 19    333
16___-20___     7.644E-02   1.243E+04   1.620E+05     16- 20    334
16___-21___     4.258E-02   8.528E+03   1.390E+05     16- 21    335
16___-22___     2.619E-02   6.026E+03   1.238E+05     16- 22    336
16___-23___     1.755E-02   4.433E+03   1.130E+05     16- 23    337
16___-24___     1.244E-02   3.346E+03   1.050E+05     16- 24    338
16___-25___     9.207E-03   2.577E+03    98768.82     16- 25    339
16___-26___     7.046E-03   2.019E+03    93856.34     16- 26    340
16___-27___     5.539E-03   1.605E+03    89873.70     16- 27    341
16___-28___     4.451E-03   1.292E+03    86586.14     16- 28    342
16___-29___     3.643E-03   1.052E+03    83831.34     16- 29    343
16___-30___     3.028E-03   8.645E+02    81493.49     16- 30    344
17___-18___     3.527E+00   5.648E+04   6.094E+05     17- 18    345
17___-19___     5.259E-01   2.576E+04   3.301E+05     17- 19    346
17___-20___     1.738E-01   1.488E+04   2.372E+05     17- 20    347
17___-21___     8.031E-02   9.618E+03   1.910E+05     17- 21    348
17___-22___     4.439E-02   6.619E+03   1.634E+05     17- 22    349
17___-23___     2.727E-02   4.717E+03   1.451E+05     17- 23    350
17___-24___     1.824E-02   3.495E+03   1.321E+05     17- 24    351
17___-25___     1.291E-02   2.655E+03   1.225E+05     17- 25    352
17___-26___     9.544E-03   2.057E+03   1.150E+05     17- 26    353
17___-27___     7.296E-03   1.621E+03   1.091E+05     17- 27    354
17___-28___     5.730E-03   1.295E+03   1.043E+05     17- 28    355
17___-29___     4.601E-03   1.048E+03   1.003E+05     17- 29    356
17___-30___     3.763E-03   8.568E+02    96967.34     17- 30    357
18___-19___     3.718E+00   4.290E+04   7.201E+05     18- 19    358
18___-20___     5.523E-01   1.977E+04   3.884E+05     18- 20    359
18___-21___     1.824E-01   1.154E+04   2.782E+05     18- 21    360
18___-22___     8.380E-02   7.503E+03   2.233E+05     18- 22    361
18___-23___     4.620E-02   5.201E+03   1.904E+05     18- 23    362
18___-24___     2.835E-02   3.735E+03   1.687E+05     18- 24    363
18___-25___     1.893E-02   2.785E+03   1.532E+05     18- 25    364
18___-26___     1.338E-02   2.128E+03   1.417E+05     18- 26    365
18___-27___     9.878E-03   1.658E+03   1.328E+05     18- 27    366
18___-28___     7.543E-03   1.314E+03   1.258E+05     18- 28    367
18___-29___     5.919E-03   1.055E+03   1.201E+05     18- 29    368
18___-30___     4.749E-03   8.572E+02   1.153E+05     18- 30    369
19___-20___     3.909E+00   3.306E+04   8.434E+05     19- 20    370
19___-21___     5.793E-01   1.539E+04   4.533E+05     19- 21    371
19___-22___     1.905E-01   9.046E+03   3.236E+05     19- 22    372
19___-23___     8.729E-02   5.923E+03   2.589E+05     19- 23    373
19___-24___     4.801E-02   4.134E+03   2.203E+05     19- 24    374
19___-25___     2.964E-02   3.011E+03   1.947E+05     19- 25    375
19___-26___     1.961E-02   2.242E+03   1.765E+05     19- 26    376
19___-27___     1.385E-02   1.723E+03   1.629E+05     19- 27    377
19___-28___     1.021E-02   1.349E+03   1.524E+05     19- 28    378
19___-29___     7.789E-03   1.074E+03   1.441E+05     19- 29    379
19___-30___     6.107E-03   8.662E+02   1.373E+05     19- 30    380
20___-21___     4.102E+00   2.582E+04   9.800E+05     20- 21    381
20___-22___     6.056E-01   1.211E+04   5.250E+05     20- 22    382
20___-23___     1.986E-01   7.171E+03   3.736E+05     20- 23    383
20___-24___     9.078E-02   4.727E+03   2.982E+05     20- 24    384
20___-25___     4.983E-02   3.319E+03   2.531E+05     20- 25    385
20___-26___     3.070E-02   2.431E+03   2.232E+05     20- 26    386
20___-27___     2.030E-02   1.822E+03   2.019E+05     20- 27    387
20___-28___     1.431E-02   1.407E+03   1.860E+05     20- 28    388
20___-29___     1.054E-02   1.107E+03   1.738E+05     20- 29    389
20___-30___     8.034E-03   8.849E+02   1.640E+05     20- 30    390
21___-22___     4.292E+00   2.039E+04   1.131E+06     21- 22    391
21___-23___     6.320E-01   9.632E+03   6.039E+05     21- 23    392
