  Transition                  f           A          Lam(A)      i-j    Trans. #

2s2p3s2Po -2s2s7d2De      1.694E-02   6.323E+05    10351.73     19- 34    212
2s2p3s2Po -2s2s8s2Se      1.859E-03   4.315E+05     9282.76     19- 37    213
2s2p3s2Po -2s2p3p2De      7.118E-02   3.332E+06     9244.44     19- 38    214
2s2p3s2Po -2s2s8d2De      7.852E-02   4.596E+06     8266.28     19- 42    215
2s2p3s2Po -2s2s9s2Se      1.059E-03   3.365E+05     7933.70     19- 43    216
2s2p3s2Po -2s2s9d2De      2.436E-02   1.763E+06     7433.75     19- 45    217
2s2p3s2Po -2s2s10s2Se     8.343E-04   3.214E+05     7205.25     19- 48    218
2s2p3s2Po -2s2s10d2De     1.261E-02   1.058E+06     6903.22     19- 50    219
2s2s5d2De -2s2s5f2Fo      1.900E-01   1.919E+04   2.171E+05     20- 21    220
2s2s5d2De -2s2s6p2Po      2.314E-01   5.204E+06    22227.32     20- 26    221
2s2s5d2De -2s2s6f2Fo      6.556E-01   1.080E+07    17000.31     20- 28    222
2s2s5d2De -2s2s7p2Po      3.625E-02   2.743E+06    12117.25     20- 33    223
2s2s5d2De -2s2s7f2Fo      1.769E-01   7.050E+06    10930.58     20- 35    224
2s2s5d2De -2s2s8p2Po      1.306E-02   1.668E+06     9326.64     20- 39    225
2s2s5d2De -2s2s8f2Fo      7.719E-02   4.708E+06     8835.84     20- 41    226
2s2s5d2De -2s2s9p2Po      6.414E-03   1.087E+06     8097.02     20- 44    227
2s2s5d2De -2s2s9f2Fo      4.168E-02   3.236E+06     7831.94     20- 46    228
2s2s5d2De -2s2s10p2Po     3.715E-03   7.524E+05     7406.70     20- 49    229
2s2s5d2De -2s2s10f2Fo     2.552E-02   2.316E+06     7243.59     20- 51    230
2s2s5f2Fo -2s2s5g2Ge      2.606E-02   1.854E+02   8.537E+05     21- 22    231
2s2s5f2Fo -2s2s6d2De      4.648E-02   1.137E+06    19529.28     21- 27    232
2s2s5f2Fo -2s2s6g2Ge      1.144E+00   1.791E+07    18198.69     21- 29    233
2s2s5f2Fo -2s2s7d2De      9.596E-03   6.457E+05    11776.91     21- 34    234
2s2s5f2Fo -2s2s7g2Ge      2.302E-01   9.113E+06    11444.41     21- 36    235
2s2s5f2Fo -2s2p3p2De      2.326E-03   2.021E+05    10364.54     21- 38    236
2s2s5f2Fo -2s2s8g2Ge      8.639E-02   5.265E+06     9224.01     21- 40    237
2s2s5f2Fo -2s2s8d2De      7.936E-04   8.846E+04     9150.54     21- 42    238
2s2s5f2Fo -2s2s9d2De      9.812E-04   1.382E+05     8141.24     21- 45    239
2s2s5f2Fo -2s2s9g2Ge      4.292E-02   3.383E+06     8110.62     21- 47    240
2s2s5f2Fo -2s2s10d2De     6.363E-04   1.053E+05     7509.22     21- 50    241
2s2s5f2Fo -2s2s10g2Ge     2.480E-02   2.296E+06     7484.53     21- 52    242
2s2s5g2Ge -2s2s6f2Fo      9.579E-03   2.310E+05    18851.75     22- 28    243
2s2s5g2Ge -2s2s7f2Fo      1.500E-03   9.445E+04    11667.32     22- 35    244
2s2s5g2Ge -2s2s8f2Fo      4.996E-04   4.939E+04     9311.12     22- 41    245
2s2s5g2Ge -2s2s9f2Fo      2.294E-04   2.922E+04     8203.09     22- 46    246
2s2s5g2Ge -2s2s10f2Fo     1.262E-04   1.893E+04     7559.94     22- 51    247
2s2s6s2Se -2s2s6p2Po      2.147E+00   1.427E+06    57821.14     23- 26    248
2s2s6s2Se -2s2s7p2Po      1.609E-05   1.075E+02    18237.54     23- 33    249
2s2s6s2Se -2s2s8p2Po      2.233E-03   3.138E+04    12574.72     23- 39    250
2s2s6s2Se -2s2s9p2Po      2.167E-03   4.420E+04    10437.64     23- 44    251
2s2s6s2Se -2s2s10p2Po     1.705E-03   4.364E+04     9318.13     23- 49    252
2s2p3p4De -2s2p3d4Fo      4.457E-01   4.189E+07     7117.97     24- 53    253
2s2p3p4De -2s2p3d4Do      8.585E-02   1.260E+07     6740.69     24- 54    254
2s2p3p2Pe -2s2s6p2Po      7.474E-04   4.559E+02   1.045E+05     25- 26    255
2s2p3p2Pe -2s2s7p2Po      1.012E-03   1.497E+04    21230.14     25- 33    256
