**************************************************************************************************************************
**************************************************************************************************************************
Collision strengths (Omega[i,k]) for HYD. The collisional excitation rate
is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

We also use the same definition for the ionization collision strength.
For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
**************************************************************************************************************************
**************************************************************************************************************************

450                                                         !Number of transitions
9                                                           !Number of T values OMEGA tabulated at.
1.0                                                         !Scaling factor for OMEGA (non-file values)
0.1                                                         !Value for OMEGA if f=0

Transition\T          0.2         0.5         1.0         2.0         5.0        10.0        20.0        50.0       100.0

 6___-19___        10.7371     18.8154     27.8967     39.4097     57.6841     73.2003     89.6893    112.4221    130.0383
 6___-20___         8.7705     15.3706     22.8044     32.2412     47.2369     59.9789     73.5258     92.2082    106.6885
 6___-21___         7.2643     12.7316     18.8999     26.7389     39.2075     49.8091     61.0846     76.6388     88.6965
 6___-22___         6.0980     10.6880     15.8739     22.4707     32.9723     41.9065     51.4115     64.5267     74.6950
 6___-23___         5.1754      9.0711     13.4781     19.0888     28.0270     35.6349     43.7311     54.9047     63.5687
 6___-24___         4.4347      7.7731     11.5535     16.3702     24.0483     30.5864     37.5459     47.1524     54.6021
 6___-25___         3.8324      6.7175      9.9878     14.1571     20.8069     26.4716     32.5026     40.8289     47.2864
 6___-26___         3.3371      5.8494      8.6994     12.3351     18.1366     23.0802     28.3446     35.6135     41.2515
 6___-27___         2.9255      5.1280      7.6285     10.8199     15.9146     20.2572     24.8824     31.2695     36.2239
 6___-28___         2.5805      4.5233      6.7303      9.5485     14.0491     17.8864     21.9740     27.6193     31.9986
 6___-29___         2.2888      4.0120      5.9707      8.4728     12.4701     15.8791     19.5109     24.5272     28.4189
 6___-30___         2.0404      3.5765      5.3236      7.5561     11.1239     14.1671     17.4098     21.8890     25.3641

 7___-    I       2.65E+03    6.63E+03    9.90E+03    1.40E+04    1.90E+04    1.90E+04    3.81E+04    9.52E+04    1.90E+05
 7___- 8___       4.38E+04    4.38E+04    9.16E+04    1.73E+05    3.33E+05    4.05E+05    4.05E+05    4.05E+05    4.05E+05
 7___- 9___      7862.4387   7862.4387  14787.4500  26309.5400  47375.3300  56682.0578  56682.0578  56682.0578  56682.0578
 7___-10___      2963.7938   2963.7938   5388.6500   9381.6000  16458.4500  19538.9472  19538.9472  19538.9472  19538.9472
 7___-11___      1497.3225   1497.3225   2679.9800   4616.9400   7993.5000   9452.5822   9452.5822   9452.5822   9452.5822
 7___-12___       884.7625    884.7625   1569.8000   2688.1000   4617.4000   5446.2632   5446.2632   5446.2632   5446.2632
 7___-13___       576.5348    576.5348   1017.3380   1735.4640   2966.3700   3493.5233   3493.5233   3493.5233   3493.5233
 7___-14___       401.0904    401.0904    705.1030   1199.6240   2043.1550   2403.5962   2403.5962   2403.5962   2403.5962
 7___-15___       292.8186    292.8186    513.3990    871.8220   1481.1550   1741.2046   1741.2046   1741.2046   1741.2046
 7___-16___        76.8920    132.8660    191.5257    262.4874    370.7887    460.3413    554.1033    681.9802    780.4374
 7___-17___        56.8203     98.3246    142.0048    194.9923    276.0471    343.1726    413.5129    509.5047    583.4390
 7___-18___        43.3643     75.1248    108.6670    149.4499    211.9537    263.7818    318.1304    392.3361    449.5076
 7___-19___        33.9639     58.8926     85.2967    117.4622    166.8374    207.8228    250.8267    309.5679    354.8362
 7___-20___        27.1842     47.1715     68.3939     94.2889    134.0922    167.1620    201.8778    249.3150    285.8798
 7___-21___        22.1433     38.4477     55.7959     76.9930    109.6127    136.7349    165.2194    204.1538    234.1702
 7___-22___        18.3193     31.8242     46.2196     63.8297     90.9564    113.5263    137.2386    169.6587    194.6569
 7___-23___        15.3545     26.6852     38.7818     53.5952     76.4334     95.4461    115.4276    142.7532    163.8261
 7___-24___        13.0157     22.6288     32.9057     45.5020     64.9366     81.1240     98.1410    121.4173    139.3696
 7___-25___        11.1427     19.3785     28.1935     39.0066     55.7010     69.6121     84.2398    104.2515    119.6875
 7___-26___         9.6229     16.7398     24.3655     33.7261     48.1863     60.2405     72.9184     90.2654    103.6473
