************************************************************************************************************************
 
                 Energy Levels and statistical weights for ArVI
 
                             g        E(cm^-1)    10^15 Hz     eV       Lam(A)       ID      ARAD       GAM2        GAM4
************************************************************************************************************************
 
17-Oct-2000                                      !Format date
16-Feb-2001                                      !Date
205                                              !Number of energy levels
734000.0000                                      !Ionization energy
6.0                                              !Screened nuclear charge
3527                                             !Number of transitions
 
3s2_3p_2Po[1/2]             2.0         0.0000    22.00477   91.004    1.362E+02       1   0.000E+00   0.000E+00   0.000E+00
3s2_3p_2Po[3/2]             4.0      2207.1000    21.93860   90.731    1.367E+02       2   0.000E+00   0.000E+00   0.000E+00
3s_3p2_4Pe[1/2]             2.0    100158.2000    19.00210   78.586    1.578E+02       3   3.560E+05   0.000E+00   0.000E+00
3s_3p2_4Pe[3/2]             4.0    100954.8000    18.97822   78.488    1.580E+02       4   8.056E+04   0.000E+00   0.000E+00
3s_3p2_4Pe[5/2]             6.0    102189.2000    18.94121   78.335    1.583E+02       5   1.580E+05   0.000E+00   0.000E+00
3s_3p2_2De[3/2]             4.0    132461.4000    18.03367   74.581    1.662E+02       6   4.658E+08   0.000E+00   0.000E+00
3s_3p2_2De[5/2]             6.0    132574.1000    18.03029   74.567    1.663E+02       7   4.477E+08   0.000E+00   0.000E+00
3s_3p2_2Se[1/2]             2.0    169803.7000    16.91418   69.951    1.772E+02       8   4.910E+09   0.000E+00   0.000E+00
3s_3p2_2Pe[1/2]             2.0    182181.1000    16.54311   68.417    1.812E+02       9   1.422E+10   0.000E+00   0.000E+00
3s_3p2_2Pe[3/2]             4.0    183576.1000    16.50129   68.244    1.817E+02      10   1.428E+10   0.000E+00   0.000E+00
3s2_3d_2De[3/2]             4.0    218593.0000    15.45151   63.902    1.940E+02      11   1.793E+10   0.000E+00   0.000E+00
3s2_3d_2De[5/2]             6.0    218652.8000    15.44972   63.895    1.940E+02      12   1.749E+10   0.000E+00   0.000E+00
3p3_2Do[3/2]                4.0    260066.9000    14.20816   58.760    2.110E+02      13   8.296E+08   0.000E+00   0.000E+00
3p3_2Do[5/2]                6.0    260271.4000    14.20203   58.735    2.111E+02      14   8.271E+08   0.000E+00   0.000E+00
3p3_4So[3/2]                4.0    270510.4000    13.89507   57.465    2.158E+02      15   1.260E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_4Fo           28.0    289358.6410    13.33001   55.129    2.249E+02     -16   0.000E+00   0.000E+00   0.000E+00
3p3_2Po[3/2]                4.0    294084.8000    13.18833   54.543    2.273E+02      17   4.834E+09   0.000E+00   0.000E+00
3p3_2Po[1/2]                2.0    294099.5000    13.18789   54.541    2.273E+02      18   4.856E+09   0.000E+00   0.000E+00
3s_3p(3Po)3d_4Po[5/2]       6.0    316352.0000    12.52077   51.782    2.394E+02      19   1.033E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_4Po[3/2]       4.0    316970.0000    12.50224   51.705    2.398E+02      20   1.052E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_4Po[1/2]       2.0    317459.0000    12.48759   51.645    2.401E+02      21   1.064E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_4Do[1/2]       2.0    319272.0000    12.43323   51.420    2.411E+02      22   1.834E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_4Do[3/2]       4.0    319536.0000    12.42532   51.387    2.413E+02      23   1.830E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_4Do[5/2]       6.0    319767.0000    12.41839   51.358    2.414E+02      24   1.820E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_4Do[7/2]       8.0    319904.0000    12.41429   51.341    2.415E+02      25   1.802E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_2Do[5/2]       6.0    328959.0000    12.14282   50.219    2.469E+02      26   1.430E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_2Do[3/2]       4.0    328990.0000    12.14189   50.215    2.469E+02      27   1.433E+10   0.000E+00   0.000E+00
3s2_4s_2Se[1/2]             2.0    342303.0000    11.74278   48.564    2.553E+02      28   1.915E+10   0.000E+00   0.000E+00
3s_3p(3Po)3d_2Fo[5/2]       6.0    344307.9000    11.68268   48.316    2.566E+02      29   7.114E+09   0.000E+00   0.000E+00
3s_3p(3Po)3d_2Fo[7/2]       8.0    346073.4000    11.62975   48.097    2.578E+02      30   7.289E+09   0.000E+00   0.000E+00
3s_3p(3Po)3d_2Po[3/2]       4.0    375658.0000    10.74282   44.429    2.791E+02      31   1.908E+10   0.000E+00   0.000E+00
3s_3p(1Po)3d_2Fo[7/2]       8.0    376417.0000    10.72007   44.335    2.797E+02      32   2.028E+10   0.000E+00   0.000E+00
3s_3p(1Po)3d_2Fo[5/2]       6.0    376902.0000    10.70553   44.275    2.800E+02      33   2.045E+10   0.000E+00   0.000E+00
3s2_4p_2Po                  6.0    391068.0610    10.28084   42.518    2.916E+02     -34   1.857E+10   0.000E+00   0.000E+00
3s_3p(1Po)3d_2Do[3/2]       4.0    395492.0000    10.14821   41.970    2.954E+02      35   3.287E+10   0.000E+00   0.000E+00
3s_3p(1Po)3d_2Do[5/2]       6.0    395804.0000    10.13886   41.931    2.957E+02      36   3.259E+10   0.000E+00   0.000E+00
3s_3p(1Po)3d_2Po            6.0    397867.9430    10.07699   41.675    2.975E+02     -37   1.247E+10   0.000E+00   0.000E+00
3p2(1De)3d_2Fe             14.0    434826.1170     8.96901   37.093    3.343E+02     -38   1.497E+09   0.000E+00   0.000E+00
3p2(3Pe)3d_4Fe             28.0    443954.3710     8.69535   35.961    3.448E+02     -39   4.708E+09   0.000E+00   0.000E+00
3p2(1De)3d_2Pe              6.0    451503.1560     8.46904   35.025    3.540E+02     -40   8.598E+09   0.000E+00   0.000E+00
3s_3p(3Po)4s_4Po[1/2]       2.0    454110.0000     8.39089   34.702    3.573E+02      41   1.474E+10   0.000E+00   0.000E+00
3p2(3Pe)3d_4De             20.0    454743.7550     8.37189   34.623    3.581E+02     -42   6.150E+09   0.000E+00   0.000E+00
3s2_4d_2De[3/2]             4.0    454745.6000     8.37184   34.623    3.581E+02      43   4.974E+09   0.000E+00   0.000E+00
3s2_4d_2De[5/2]             6.0    454798.8000     8.37024   34.617    3.582E+02      44   5.151E+09   0.000E+00   0.000E+00
3s_3p(3Po)4s_4Po[3/2]       4.0    454872.0000     8.36805   34.607    3.583E+02      45   1.479E+10   0.000E+00   0.000E+00
3s_3p(3Po)4s_4Po[5/2]       6.0    456272.0000     8.32608   34.434    3.601E+02      46   1.489E+10   0.000E+00   0.000E+00
3p2(1De)3d_2Ge             18.0    459233.1910     8.23730   34.067    3.639E+02     -47   9.789E+08   0.000E+00   0.000E+00
3s_3p(3Po)4s_2Po            6.0    469181.0560     7.93907   32.833    3.776E+02     -48   1.742E+10   0.000E+00   0.000E+00
3p2(1De)3d_2De             10.0    476910.0950     7.70736   31.875    3.890E+02     -49   1.655E+10   0.000E+00   0.000E+00
3s2_4f_2Fo                 14.0    484514.6490     7.47938   30.932    4.008E+02     -50   3.199E+10   0.000E+00   0.000E+00
3p2(3Pe)3d_4Pe             12.0    484985.7020     7.46526   30.874    4.016E+02     -51   2.841E+10   0.000E+00   0.000E+00
3s_3p(3Po)4p_2Pe            6.0    497222.1030     7.09842   29.357    4.223E+02     -52   1.184E+10   0.000E+00   0.000E+00
3p2(1De)3d_2Se              2.0    501675.6870     6.96491   28.805    4.304E+02     -53   1.705E+10   0.000E+00   0.000E+00
3s_3p(3Po)4p_4De           20.0    502532.1450     6.93923   28.698    4.320E+02     -54   5.215E+09   0.000E+00   0.000E+00
3p2_3d_2De                 10.0    505080.6070     6.86283   28.382    4.368E+02     -55   1.133E+10   0.000E+00   0.000E+00
3p2(3Pe)3d_2Pe              6.0    506587.3760     6.81766   28.196    4.397E+02     -56   1.638E+10   0.000E+00   0.000E+00
3s_3p(3Po)4p_4Pe           12.0    507797.3730     6.78138   28.046    4.421E+02     -57   5.946E+09   0.000E+00   0.000E+00
3s2_5s_2Se                  2.0    509932.5440     6.71737   27.781    4.463E+02     -58   1.268E+10   0.000E+00   0.000E+00
3p2(3Pe)3d_2Fe             14.0    510025.1610     6.71460   27.769    4.465E+02     -59   2.872E+10   0.000E+00   0.000E+00
3s_3p(3Po)4p_4Se            4.0    510716.3030     6.69388   27.684    4.479E+02     -60   4.572E+09   0.000E+00   0.000E+00
3s_3d2_4Fe                 28.0    516133.9000     6.53146   27.012    4.590E+02     -61   1.907E+10   0.000E+00   0.000E+00
3s_3p(3Po)4p_2De           10.0    518767.0120     6.45252   26.685    4.646E+02     -62   6.463E+09   0.000E+00   0.000E+00
3s_3p(1Po)4s_2Po[1/2]       2.0    525043.6000     6.26436   25.907    4.786E+02      63   2.740E+10   0.000E+00   0.000E+00
3s_3p(1Po)4s_2Po[3/2]       4.0    525191.3000     6.25993   25.889    4.789E+02      64   2.739E+10   0.000E+00   0.000E+00
3s_3p(3Po)4p_2Se            2.0    529248.6690     6.13829   25.386    4.884E+02     -65   8.358E+09   0.000E+00   0.000E+00
3s2_5p_2Po                  6.0    533436.3530     6.01275   24.867    4.986E+02     -66   3.865E+09   0.000E+00   0.000E+00
3s_3d2_4Pe                 12.0    535386.2900     5.95429   24.625    5.035E+02     -67   2.347E+10   0.000E+00   0.000E+00
3p2(3Pe)3d_2De             10.0    539734.3100     5.82394   24.086    5.148E+02     -68   2.891E+10   0.000E+00   0.000E+00
3p3d2(3Pe)_2Ge             18.0    550986.7800     5.48660   22.691    5.464E+02     -69   7.689E+09   0.000E+00   0.000E+00
3s2_5d_2De                 10.0    554751.2130     5.37374   22.224    5.579E+02     -70   1.525E+10   0.000E+00   0.000E+00
3s_3d2_2De                 10.0    560190.7210     5.21067   21.550    5.753E+02     -71   2.539E+10   0.000E+00   0.000E+00
3s_3p(1Po)4p_2Pe            6.0    562827.8160     5.13161   21.223    5.842E+02     -72   1.666E+10   0.000E+00   0.000E+00
3s_3p(3Po)4d_4Do           20.0    565128.3030     5.06265   20.937    5.922E+02     -73   8.418E+09   0.000E+00   0.000E+00
3s_3p(3Po)4d_2Do           10.0    565323.4960     5.05679   20.913    5.929E+02     -74   2.951E+09   0.000E+00   0.000E+00
3s_3p(1Po)4p_2Se            2.0    567607.0530     4.98834   20.630    6.010E+02     -75   1.428E+10   0.000E+00   0.000E+00
3s_3p(3Po)4d_4Fo           28.0    569436.4880     4.93349   20.403    6.077E+02     -76   1.739E+09   0.000E+00   0.000E+00
3s_3p(1Po)4p_2De           10.0    569715.3350     4.92513   20.369    6.087E+02     -77   7.225E+09   0.000E+00   0.000E+00
3s_3p(3Po)4d_2Fo           14.0    572507.7880     4.84141   20.022    6.192E+02     -78   1.051E+10   0.000E+00   0.000E+00
3s_3p(3Po)4d_4Po           12.0    573433.9580     4.81365   19.908    6.228E+02     -79   4.764E+09   0.000E+00   0.000E+00
3s2_5g_2Ge                 18.0    574941.7240     4.76845   19.721    6.287E+02     -80   5.902E+09   0.000E+00   0.000E+00
3s2_5f_2Fo                 14.0    575240.4880     4.75949   19.684    6.299E+02     -81   1.138E+10   0.000E+00   0.000E+00
3s_3p(3Po)4d_2Po            6.0    578123.5660     4.67306   19.326    6.415E+02     -82   3.955E+09   0.000E+00   0.000E+00
3s_3d2_2Fe                 14.0    585177.3980     4.46159   18.452    6.719E+02     -83   2.702E+10   0.000E+00   0.000E+00
3s2_6s_2Se                  2.0    589164.9090     4.34205   17.957    6.904E+02     -84   6.395E+09   0.000E+00   0.000E+00
