************************************************************************************************************************
 
                 Energy Levels and statistical weights for ClIV
 
                           g        E(cm^-1)    10^15 Hz     eV       Lam(A)       ID      ARAD       GAM2        GAM4
************************************************************************************************************************
 
17-Oct-2000                                      !Format date
14-Feb-2001                                      !Date
379                                              !Number of energy levels
431226.0000                                      !Ionization energy
4.0                                              !Screened nuclear charge
8612                                             !Number of transitions
 
3p2_3Pe[0]                1.0         0.0000    12.92783   53.465    2.319E+02       1   0.000E+00   0.000E+00   0.000E+00
3p2_3Pe[1]                3.0       492.0000    12.91308   53.404    2.322E+02       2   0.000E+00   0.000E+00   0.000E+00
3p2_3Pe[2]                5.0      1341.9000    12.88760   53.299    2.326E+02       3   0.000E+00   0.000E+00   0.000E+00
3p2_1De[2]                5.0     13767.6000    12.51509   51.758    2.395E+02       4   2.513E-01   0.000E+00   0.000E+00
3p2_1Se[0]                1.0     32547.8000    11.95207   49.430    2.508E+02       5   5.296E+00   0.000E+00   0.000E+00
3s_3p3_5So[2]             5.0     65000.0000    10.97918   45.406    2.731E+02       6   0.000E+00   0.000E+00   0.000E+00
3s_3p3_3Do[1]             3.0    102752.0000     9.84740   40.726    3.044E+02       7   3.881E+09   0.000E+00   0.000E+00
3s_3p3_3Do[2]             5.0    102787.0000     9.84635   40.721    3.045E+02       8   8.394E+08   0.000E+00   0.000E+00
3s_3p3_3Do[3]             7.0    102869.0000     9.84390   40.711    3.045E+02       9   2.252E+09   0.000E+00   0.000E+00
3s_3p3_3Po[2]             5.0    120256.0000     9.32265   38.555    3.216E+02      10   7.770E+08   0.000E+00   0.000E+00
3s_3p3_3Po[1]             3.0    120274.0000     9.32211   38.553    3.216E+02      11   6.445E+09   0.000E+00   0.000E+00
3s_3p3_3Po[0]             1.0    120300.0000     9.32133   38.550    3.216E+02      12   1.210E+09   0.000E+00   0.000E+00
3s_3p3_1Do[2]             5.0    129340.0000     9.05031   37.429    3.313E+02      13   1.182E+09   0.000E+00   0.000E+00
3s_3p3_3So[1]             3.0    164721.0000     7.98962   33.042    3.752E+02      14   1.571E+10   0.000E+00   0.000E+00
3p_3d_3Fo                21.0    165670.8000     7.96114   32.925    3.766E+02     -15   0.000E+00   0.000E+00   0.000E+00
3s_3p3_1Po[1]             3.0    166742.0000     7.92903   32.792    3.781E+02      16   3.532E+09   0.000E+00   0.000E+00
3p_3d_3Po[2]              5.0    181643.0000     7.48231   30.944    4.007E+02      17   1.162E+10   0.000E+00   0.000E+00
3p_3d_3Po[1]              3.0    182073.0000     7.46942   30.891    4.014E+02      18   1.352E+10   0.000E+00   0.000E+00
3p_3d_3Po[0]              1.0    182300.0000     7.46261   30.863    4.017E+02      19   2.598E+10   0.000E+00   0.000E+00
3p_3d_3Do[1]              3.0    187008.0000     7.32147   30.279    4.095E+02      20   2.545E+10   0.000E+00   0.000E+00
3p_3d_3Do[2]              5.0    187174.0000     7.31649   30.259    4.097E+02      21   3.478E+10   0.000E+00   0.000E+00
3p_3d_3Do[3]              7.0    187346.0000     7.31134   30.237    4.100E+02      22   1.656E+10   0.000E+00   0.000E+00
3p_3d_1Do                 5.0    189961.3600     7.23293   29.913    4.145E+02     -23   3.590E+10   0.000E+00   0.000E+00
3p_3d_1Fo                 7.0    204707.6000     6.79085   28.085    4.415E+02     -24   4.243E+10   0.000E+00   0.000E+00
3p_3d_1Po                 3.0    210938.6400     6.60405   27.312    4.540E+02     -25   3.299E+10   0.000E+00   0.000E+00
3p4_3Pe                   9.0    214776.7200     6.48899   26.836    4.620E+02     -26   1.640E+09   0.000E+00   0.000E+00
3p_4s_3Po[0]              1.0    215026.0000     6.48151   26.805    4.625E+02      27   7.715E+09   0.000E+00   0.000E+00
3p_4s_3Po[1]              3.0    215389.3000     6.47062   26.760    4.633E+02      28   5.656E+09   0.000E+00   0.000E+00
3p_4s_3Po[2]              5.0    216468.1000     6.43828   26.627    4.656E+02      29   5.447E+09   0.000E+00   0.000E+00
3p_4s_1Po[1]              3.0    219454.0000     6.34876   26.256    4.722E+02      30   8.618E+09   0.000E+00   0.000E+00
3p4_1De                   5.0    219686.1600     6.34180   26.228    4.727E+02     -31   9.182E+08   0.000E+00   0.000E+00
3s_3p2(4P)3d_5Fe         35.0    220365.2000     6.32145   26.143    4.742E+02     -32   0.000E+00   0.000E+00   0.000E+00
3s_3p2(4P)3d_5De         25.0    225579.2800     6.16513   25.497    4.863E+02     -33   0.000E+00   0.000E+00   0.000E+00
3s_3p2(4P)3d_3Fe         21.0    234154.6400     5.90805   24.434    5.074E+02     -34   4.946E+07   0.000E+00   0.000E+00
3s_3p2(4P)3d_5Pe         15.0    243063.4400     5.64097   23.329    5.315E+02     -35   2.956E+10   0.000E+00   0.000E+00
3p_4p_3De[1]              3.0    247575.4000     5.50571   22.770    5.445E+02      36   1.846E+09   0.000E+00   0.000E+00
3p_4p_3De[2]              5.0    248026.2000     5.49219   22.714    5.459E+02      37   1.928E+09   0.000E+00   0.000E+00
3p4_1Se                   1.0    248073.3600     5.49078   22.708    5.460E+02     -38   1.012E+09   0.000E+00   0.000E+00
3p_4p_3De[3]              7.0    248961.2000     5.46416   22.598    5.487E+02      39   1.912E+09   0.000E+00   0.000E+00
3p_4p_3Pe[0]              1.0    251471.4000     5.38891   22.287    5.563E+02      40   1.202E+09   0.000E+00   0.000E+00
3p_4p_3Pe[1]              3.0    251725.8000     5.38128   22.255    5.571E+02      41   1.257E+09   0.000E+00   0.000E+00
3s_3p2(4P)3d_3Pe          9.0    251887.7600     5.37643   22.235    5.576E+02     -42   1.555E+10   0.000E+00   0.000E+00
3p_4p_3Pe[2]              5.0    252396.7000     5.36117   22.172    5.592E+02      43   1.265E+09   0.000E+00   0.000E+00
3s_3p2(2D)3d_3Ge         27.0    257226.0000     5.21639   21.573    5.747E+02     -44   8.121E+08   0.000E+00   0.000E+00
3p_4p_1Pe                 3.0    258342.8000     5.18291   21.435    5.784E+02     -45   2.803E+09   0.000E+00   0.000E+00
3s_3p2(2D)3d_1Ge          9.0    262045.2000     5.07191   20.976    5.911E+02     -46   1.279E+07   0.000E+00   0.000E+00
3s_3p2(4P)3d_3De         15.0    263389.2000     5.03162   20.809    5.958E+02     -47   1.741E+10   0.000E+00   0.000E+00
3p_4p_3Se                 3.0    264701.8400     4.99227   20.646    6.005E+02     -48   4.796E+09   0.000E+00   0.000E+00
3s_3p2(2D)3d_1Fe          7.0    266902.1600     4.92630   20.374    6.086E+02     -49   4.262E+09   0.000E+00   0.000E+00
3p_4p_1De                 5.0    268569.3600     4.87632   20.167    6.148E+02     -50   3.254E+09   0.000E+00   0.000E+00
3s_3p2(2D)3d_3Fe         21.0    272103.4400     4.77037   19.729    6.284E+02     -51   2.326E+10   0.000E+00   0.000E+00
3p4_3De                  15.0    274716.5600     4.69203   19.405    6.389E+02     -52   1.052E+10   0.000E+00   0.000E+00
3p_4p_1Se                 1.0    275754.6400     4.66091   19.276    6.432E+02     -53   4.330E+09   0.000E+00   0.000E+00
3s_3p2(2D)3d_3Pe          9.0    276158.4800     4.64881   19.226    6.449E+02     -54   1.920E+10   0.000E+00   0.000E+00
3s_3p2(2P)3d_1Pe          3.0    277012.2400     4.62321   19.120    6.485E+02     -55   1.461E+10   0.000E+00   0.000E+00
3s_3p2(2D)3d_3Se          3.0    282070.8000     4.47156   18.493    6.704E+02     -56   1.522E+10   0.000E+00   0.000E+00
3p3_3d_3Fe               21.0    285628.5600     4.36490   18.052    6.868E+02     -57   1.279E+10   0.000E+00   0.000E+00
3d2_3De                  15.0    285889.6800     4.35707   18.019    6.881E+02     -58   1.219E+10   0.000E+00   0.000E+00
3s_3p2(2D)3d_1De          5.0    286654.4800     4.33415   17.925    6.917E+02     -59   1.495E+10   0.000E+00   0.000E+00
3s_3p2(4P)4s_5Pe[1]       3.0    292150.0000     4.16939   17.243    7.190E+02      60   4.549E+09   0.000E+00   0.000E+00
3s_3p2(4P)4s_5Pe[2]       5.0    292660.0000     4.15410   17.180    7.217E+02      61   4.580E+09   0.000E+00   0.000E+00
3s_3p2(4P)4s_5Pe[3]       7.0    293400.0000     4.13192   17.088    7.256E+02      62   4.625E+09   0.000E+00   0.000E+00
3p3_3d_3De               15.0    294991.1200     4.08422   16.891    7.340E+02     -63   1.792E+10   0.000E+00   0.000E+00
3p_4d_1Do                 5.0    298854.8000     3.96839   16.412    7.555E+02     -64   1.240E+09   0.000E+00   0.000E+00
3p_4d_3Do                15.0    300052.8800     3.93247   16.263    7.624E+02     -65   2.676E+09   0.000E+00   0.000E+00
3p_4d_3Fo                21.0    300648.7200     3.91461   16.190    7.658E+02     -66   2.037E+09   0.000E+00   0.000E+00
3s_3p2(2S)3d_1De          5.0    300987.9200     3.90444   16.147    7.678E+02     -67   9.157E+09   0.000E+00   0.000E+00
3p_4d_3Po                 9.0    302842.0000     3.84886   15.918    7.789E+02     -68   1.818E+09   0.000E+00   0.000E+00
3s_3p2(2D)3d_1Se          1.0    303380.2400     3.83272   15.851    7.822E+02     -69   2.008E+10   0.000E+00   0.000E+00
3p_4d_1Fo                 7.0    304313.3600     3.80475   15.735    7.879E+02     -70   1.414E+09   0.000E+00   0.000E+00
3p_4d_1Po                 3.0    305654.8000     3.76453   15.569    7.964E+02     -71   1.137E+09   0.000E+00   0.000E+00
3s_3p2(4P)4s_3Pe          9.0    306224.4000     3.74745   15.498    8.000E+02     -72   1.186E+10   0.000E+00   0.000E+00
3s_3p2(2P)3d_1Fe          7.0    308694.8000     3.67339   15.192    8.161E+02     -73   2.375E+10   0.000E+00   0.000E+00
