
********************************************************************************

                 Energy Levels and statistical weights for CII       

********************************************************************************

08-Jun-1999                                      !Date
88                                               !Number of energy levels
196622.4200                                      !Ionization energy
2.0                                              !Screened nuclear charge
363                                              !Number of transitions

2s2_2p_2Po             6.0          0.00000000     5.894592     5.08589E+02       1
2s_2p2_4Pe            12.0      42993.50300000     4.605679     6.50919E+02       2
2s_2p2_2De            10.0      74888.82800000     3.649481     8.21466E+02       3
2s_2p2_2Se             2.0      96451.46000000     3.003050     9.98293E+02       4
2s_2p2_2Pe             6.0     110609.48300000     2.578603     1.16262E+03       5
2s2_3s_2Se             2.0     116495.37000000     2.402149     1.24802E+03       6
2s2_3p_2Po             6.0     131689.52300000     1.946639     1.54005E+03       7
2p3_4So                4.0     141984.82000000     1.637994     1.83024E+03       8
2s2_3d_2De            10.0     145507.84800000     1.532376     1.95639E+03       9
2p3_2Do               10.0     150421.34400000     1.385073     2.16445E+03      10
2s2_4s_2Se             2.0     157191.79000000     1.182101     2.53610E+03      11
2s2_4p_2Po             6.0     162480.06300000     1.023562     2.92891E+03      12
2s_2p(3Po)3s_4Po      12.0     166967.00700000     0.889047     3.37207E+03      13
2s2_4d_2De            10.0     168081.88600000     0.855624     3.50379E+03      14
2p3_2Po                6.0     168699.76300000     0.837100     3.58132E+03      15
2s2_4f_2Fo            14.0     168936.30600000     0.830009     3.61192E+03      16
2s2_5s_2Se             2.0     173305.56000000     0.699022     4.28874E+03      17
2s2_5p_2Po             6.0     175250.01700000     0.640729     4.67893E+03      18
2s_2p(3Po)3s_2Po       6.0     177744.94300000     0.565933     5.29732E+03      19
2s2_5d_2De            10.0     178453.19000000     0.544700     5.50381E+03      20
2s2_5f_2Fo            14.0     178913.66000000     0.530895     5.64692E+03      21
2s2_5g_2Ge            18.0     179030.77000000     0.527384     5.68452E+03      22
2s2_6s_2Se             2.0     181221.96000000     0.461694     6.49331E+03      23
2s_2p(3Po)3p_4De      20.0     181699.37100000     0.447382     6.70104E+03      24
2s_2p(3Po)3p_2Pe       6.0     181994.61300000     0.438531     6.83629E+03      25
2s2_6p_2Po             6.0     182951.23700000     0.409852     7.31466E+03      26
2s2_6d_2De            10.0     184032.72400000     0.377430     7.94300E+03      27
2s2_6f_2Fo            14.0     184333.78000000     0.368404     8.13760E+03      28
2s2_6g_2Ge            18.0     184406.99000000     0.366209     8.18637E+03      29
6z2Z                  22.0     184429.94267415     0.365521     8.20178E+03      30
2s_2p(3Po)3p_4Se       4.0     184648.70000000     0.358963     8.35162E+03      31
2s2_7s_2Se             2.0     185690.65000000     0.327726     9.14765E+03      32
2s_2p(3Po)3p_4Pe      12.0     186409.85200000     0.306165     9.79186E+03      33
2s2_7p_2Po             6.0     186703.88700000     0.297350     1.00821E+04      34
2s2_7d_2De            10.0     187310.72000000     0.279158     1.07392E+04      35
2s2_7f_2Fo            14.0     187599.32000000     0.270506     1.10827E+04      36
2s2_7g_2Ge            18.0     187649.12000000     0.269013     1.11442E+04      37
7z2Z                  48.0     187664.68155652     0.268546     1.11635E+04      38
2s2_8s_2Se             2.0     188383.15800000     0.247007     1.21370E+04      39
2s_2p(3Po)3p_2De      10.0     188559.26200000     0.241727     1.24021E+04      40
2s2_8p_2Po             6.0     189047.68000000     0.227085     1.32018E+04      41
2s2_8f_2Fo            14.0     189649.49200000     0.209043     1.43412E+04      42
2s2_8d_2De            10.0     189721.30500000     0.206890     1.44904E+04      43
2s2_8g_2Ge            18.0     189751.92000000     0.205972     1.45550E+04      44
8z2Z                  78.0     189764.15150421     0.205606     1.45809E+04      45
2s2_9s_2Se             2.0     190234.10900000     0.191517     1.56536E+04      46
2s2_9p_2Po             6.0     190693.30700000     0.177750     1.68659E+04      47
2s2_9d_2De            10.0     191090.80600000     0.165834     1.80779E+04      48
2s2_9f_2Fo            14.0     191115.08100000     0.165106     1.81576E+04      49
2s2_9g_2Ge            18.0     191137.33300000     0.164439     1.82313E+04      50
9z2Z                 112.0     191203.54118851     0.162454     1.84540E+04      51
2s2_10s_2Se            2.0     191521.68400000     0.152916     1.96050E+04      52
2s2_10p_2Po            6.0     191856.47300000     0.142879     2.09822E+04      53
2s2_10d_2De           10.0     192135.63300000     0.134510     2.22877E+04      54
2s2_10f_2Fo           14.0     192163.95400000     0.133661     2.24292E+04      55
2s2_10g_2Ge           18.0     192180.13700000     0.133176     2.25109E+04      56
10z2Z                150.0     192233.12816269     0.131588     2.27827E+04      57
11s2Se                 2.0     192509.08752510     0.123315     2.43112E+04      58
11p2Po                 6.0     192715.96589061     0.117113     2.55987E+04      59
