************************************************************************************************************************
 
                 Energy Levels and statistical weights for AlIII
 
 [Reference] Al\,{\sc iiii} oscillator strengths are from the opacity project
16w_2W           512.0     225587.826046     0.11566     0.478    2.592E+04      66   3.207E+06   0.000E+00   0.000E+00
17w_2W           578.0     226028.344525     0.10245     0.424    2.926E+04      67   2.448E+06   0.000E+00   0.000E+00
18w_2W           648.0     226397.503295     0.09138     0.378    3.281E+04      68   1.896E+06   0.000E+00   0.000E+00
19w_2W           722.0     226709.922348     0.08202     0.339    3.655E+04      69   1.488E+06   0.000E+00   0.000E+00
20w_2W           800.0     226976.660669     0.07402     0.306    4.050E+04      70   1.182E+06   0.000E+00   0.000E+00
21w_2W           882.0     227206.208543     0.06714     0.278    4.465E+04      71   9.486E+05   0.000E+00   0.000E+00
22w_2W           968.0     227405.171627     0.06117     0.253    4.901E+04      72   7.688E+05   0.000E+00   0.000E+00
23w_2W          1058.0     227578.751546     0.05597     0.231    5.356E+04      73   6.287E+05   0.000E+00   0.000E+00
24w_2W          1152.0     227731.089354     0.05140     0.213    5.832E+04      74   5.184E+05   0.000E+00   0.000E+00
25w_2W          1250.0     227865.514828     0.04737     0.196    6.328E+04      75   4.306E+05   0.000E+00   0.000E+00
26w_2W          1352.0     227984.729982     0.04380     0.181    6.845E+04      76   3.602E+05   0.000E+00   0.000E+00
27w_2W          1458.0     228090.945909     0.04061     0.168    7.381E+04      77   3.033E+05   0.000E+00   0.000E+00
28w_2W          1568.0     228185.986056     0.03777     0.156    7.938E+04      78   2.569E+05   0.000E+00   0.000E+00
29w_2W          1682.0     228271.365003     0.03521     0.146    8.515E+04      79   2.188E+05   0.000E+00   0.000E+00
30w_2W          1800.0     228348.349186     0.03290     0.136    9.113E+04      80   1.873E+05   0.000E+00   0.000E+00


********************************************************************************

                        Oscillator strengths for AlIII     
             Wavelengths in air for lambda > 2000 Ang, else vacuum

********************************************************************************

  Transition                      f           A          Lam(A)      i-j    Trans. #

3s_2Se[1/2] -3p_2Po[1/2]     2.8438E-01  5.4666E+08    1862.790       1-   2        1
3s_2Se[1/2] -3p_2Po[3/2]     5.7124E-01  5.5383E+08    1854.716       1-   3        2
3s_2Se[1/2] -3d_2De[5/2]     6.9910E-06  2.0900E+04     862.395       1-   4        3
3s_2Se[1/2] -3d_2De[3/2]     4.6605E-06  2.0900E+04     862.377       1-   5        4
3s_2Se[1/2] -4s_2Se[1/2]     1.1397E-14  1.2100E-04     792.619       1-   6        5
3s_2Se[1/2] -4p_2Po[1/2]     4.5821E-03  6.3054E+07     696.217       1-   7        6
3s_2Se[1/2] -4p_2Po[3/2]     9.1692E-03  6.3160E+07     695.829       1-   8        7
3s_2Se[1/2] -4d_2De[5/2]     1.4138E-08  8.6400E+01     603.186       1-   9        8
3s_2Se[1/2] -4d_2De[3/2]     9.3926E-09  8.6100E+01     603.182       1-  10        9
3s_2Se[1/2] -4f_2Fo[5/2]     1.0406E-10  6.5000E-01     596.613       1-  11       10
3s_2Se[1/2] -4f_2Fo[7/2]     1.3874E-10  6.5000E-01     596.611       1-  12       11
3s_2Se[1/2] -5s_2Se[1/2]     5.8182E-15  1.1300E-04     586.038       1-  13       12
3s_2Se[1/2] -5p_2Po[1/2]     2.6497E-03  5.6272E+07     560.433       1-  14       13
3s_2Se[1/2] -5p_2Po[3/2]     5.3005E-03  5.6307E+07     560.317       1-  15       14
3s_2Se[1/2] -5d_2De[5/2]     1.9163E-08  1.5200E+02     529.443       1-  16       15
3s_2Se[1/2] -5d_2De[3/2]     1.2775E-08  1.5200E+02     529.442       1-  17       16
3s_2Se[1/2] -5f_2Fo[5/2]     3.7799E-11  3.0300E-01     526.659       1-  18       17
3s_2Se[1/2] -5f_2Fo[7/2]     5.0399E-11  3.0300E-01     526.658       1-  19       18
3s_2Se[1/2] -6p_2Po[1/2]     1.4666E-03  3.7436E+07     511.191       1-  22       19
3s_2Se[1/2] -6p_2Po[3/2]     2.9335E-03  3.7447E+07     511.138       1-  23       20
3s_2Se[1/2] -6d_2De[5/2]     1.1313E-07  1.0200E+03     496.585       1-  24       21
3s_2Se[1/2] -6d_2De[3/2]     7.5418E-08  1.0200E+03     496.585       1-  25       22
3s_2Se[1/2] -6f_2Fo[5/2]     4.3661E-11  3.9600E-01     495.120       1-  26       23
3s_2Se[1/2] -6f_2Fo[7/2]     5.8215E-11  3.9600E-01     495.120       1-  27       24
3s_2Se[1/2] -7p_2Po[1/2]     8.8164E-04  2.4805E+07     486.912       1-  30       25
3s_2Se[1/2] -7p_2Po[3/2]     1.7634E-03  2.4809E+07     486.884       1-  31       26
3s_2Se[1/2] -8p_2Po[1/2]     5.6830E-04  1.6947E+07     472.953       1-  38       27
3s_2Se[1/2] -8p_2Po[3/2]     1.1366E-03  1.6948E+07     472.936       1-  39       28
3s_2Se[1/2] -9p_2Po[1/2]     3.8830E-04  1.2025E+07     464.107       1-  46       29
3s_2Se[1/2] -9p_2Po[3/2]     7.7663E-04  1.2026E+07     464.096       1-  47       30
3s_2Se[1/2] -10p_2Po[1/2]    2.7665E-04  8.7923E+06     458.124       1-  54       31
3s_2Se[1/2] -10p_2Po[3/2]    5.5330E-04  8.7927E+06     458.116       1-  55       32
3s_2Se[1/2] -11w_2W          5.8005E-04  1.5657E+05     451.909       1-  61       33
3s_2Se[1/2] -12w_2W          4.3245E-04  9.9247E+04     449.262       1-  62       34
3s_2Se[1/2] -13w_2W          3.3171E-04  6.5458E+04     447.224       1-  63       35
3s_2Se[1/2] -14w_2W          2.6040E-04  4.4627E+04     445.619       1-  64       36
3s_2Se[1/2] -15w_2W          2.0840E-04  3.1292E+04     444.333       1-  65       37
3s_2Se[1/2] -16w_2W          1.6952E-04  2.2478E+04     443.286       1-  66       38
3s_2Se[1/2] -17w_2W          1.3984E-04  1.6489E+04     442.422       1-  67       39
3s_2Se[1/2] -18w_2W          1.1676E-04  1.2321E+04     441.701       1-  68       40
3s_2Se[1/2] -19w_2W          9.8542E-05  9.3583E+03     441.092       1-  69       41
3s_2Se[1/2] -20w_2W          8.3952E-05  7.2123E+03     440.574       1-  70       42
3s_2Se[1/2] -21w_2W          7.2126E-05  5.6316E+03     440.129       1-  71       43
3s_2Se[1/2] -22w_2W          6.2435E-05  4.4496E+03     439.744       1-  72       44
3s_2Se[1/2] -23w_2W          5.4416E-05  3.5537E+03     439.408       1-  73       45
3s_2Se[1/2] -24w_2W          4.7721E-05  2.8660E+03     439.114       1-  74       46
3s_2Se[1/2] -25w_2W          4.2087E-05  2.3322E+03     438.855       1-  75       47
3s_2Se[1/2] -26w_2W          3.7310E-05  1.9135E+03     438.626       1-  76       48
3s_2Se[1/2] -27w_2W          3.3233E-05  1.5820E+03     438.422       1-  77       49
3s_2Se[1/2] -28w_2W          2.9731E-05  1.3171E+03     438.239       1-  78       50
3s_2Se[1/2] -29w_2W          2.6707E-05  1.1038E+03     438.075       1-  79       51
3s_2Se[1/2] -30w_2W          2.4080E-05  9.3057E+02     437.927       1-  80       52
3p_2Po[1/2] -3d_2De[3/2]     8.8835E-01  1.1490E+09    1605.766       2-   5       53
3p_2Po[1/2] -4s_2Se[1/2]     1.3339E-01  4.6741E+08    1379.670       2-   6       54
3p_2Po[1/2] -4p_2Po[3/2]     1.3021E-06  3.5200E+03    1110.734       2-   8       55
3p_2Po[1/2] -4d_2De[3/2]     9.0928E-04  3.8112E+06     892.024       2-  10       56
3p_2Po[1/2] -4f_2Fo[5/2]     8.8011E-06  2.5400E+04     877.733       2-  11       57
3p_2Po[1/2] -5s_2Se[1/2]     1.8686E-02  1.7048E+08     855.034       2-  13       58
3p_2Po[1/2] -5p_2Po[3/2]     3.3889E-07  1.7600E+03     801.363       2-  15       59
3p_2Po[1/2] -5d_2De[3/2]     6.7225E-04  4.0980E+06     739.671       2-  17       60
3p_2Po[1/2] -5f_2Fo[5/2]     3.0552E-06  1.2600E+04     734.251       2-  18       61
3p_2Po[1/2] -6s_2Se[1/2]     6.6890E-03  8.4724E+07     725.683       2-  21       62
3p_2Po[1/2] -6p_2Po[3/2]     1.4031E-07  9.4300E+02     704.430       2-  23       63
3p_2Po[1/2] -6d_2De[3/2]     9.5743E-04  6.9652E+06     677.082       2-  25       64
3p_2Po[1/2] -6f_2Fo[5/2]     1.3622E-06  6.6600E+03     674.362       2-  26       65
3p_2Po[1/2] -7s_2Se[1/2]     3.2693E-03  4.8568E+07     670.068       2-  29       66
3p_2Po[1/2] -7d_2De[3/2]     8.1561E-04  6.5520E+06     644.334       2-  33       67
3p_2Po[1/2] -8s_2Se[1/2]     1.8681E-03  3.0397E+07     640.258       2-  37       68
3p_2Po[1/2] -8d_2De[3/2]     6.3213E-04  5.4008E+06     624.787       2-  40       69
3p_2Po[1/2] -9s_2Se[1/2]     1.1825E-03  2.0375E+07     622.198       2-  45       70
3p_2Po[1/2] -9d_2De[3/2]     4.8201E-04  4.2908E+06     612.085       2-  48       71
3p_2Po[1/2] -10s_2Se[1/2]    7.9887E-04  1.4305E+07     610.337       2-  53       72
3p_2Po[1/2] -10d_2De[3/2]    3.7026E-04  3.3923E+06     603.335       2-  56       73
3p_2Po[1/2] -11w_2W          8.2619E-04  1.2793E+05     596.656       2-  61       74
3p_2Po[1/2] -12w_2W          6.1461E-04  8.1219E+04     592.051       2-  62       75
3p_2Po[1/2] -13w_2W          4.7062E-04  5.3630E+04     588.516       2-  63       76
3p_2Po[1/2] -14w_2W          3.6894E-04  3.6595E+04     585.741       2-  64       77
3p_2Po[1/2] -15w_2W          2.9493E-04  2.5678E+04     583.521       2-  65       78
3p_2Po[1/2] -16w_2W          2.3970E-04  1.8456E+04     581.717       2-  66       79
3p_2Po[1/2] -17w_2W          1.9758E-04  1.3545E+04     580.230       2-  67       80
3p_2Po[1/2] -18w_2W          1.6487E-04  1.0125E+04     578.990       2-  68       81
3p_2Po[1/2] -19w_2W          1.3907E-04  7.6929E+03     577.945       2-  69       82
3p_2Po[1/2] -20w_2W          1.1842E-04  5.9304E+03     577.055       2-  70       83
3p_2Po[1/2] -21w_2W          1.0171E-04  4.6320E+03     576.292       2-  71       84
3p_2Po[1/2] -22w_2W          8.8009E-05  3.6605E+03     575.632       2-  72       85
3p_2Po[1/2] -23w_2W          7.6683E-05  2.9239E+03     575.057       2-  73       86
3p_2Po[1/2] -24w_2W          6.7231E-05  2.3585E+03     574.554       2-  74       87
3p_2Po[1/2] -25w_2W          5.9280E-05  1.9195E+03     574.110       2-  75       88
3p_2Po[1/2] -26w_2W          5.2540E-05  1.5750E+03     573.718       2-  76       89
3p_2Po[1/2] -27w_2W          4.6791E-05  1.3023E+03     573.368       2-  77       90
3p_2Po[1/2] -28w_2W          4.1854E-05  1.0843E+03     573.056       2-  78       91
3p_2Po[1/2] -29w_2W          3.7591E-05  9.0877E+02     572.776       2-  79       92
3p_2Po[1/2] -30w_2W          3.3889E-05  7.6626E+02     572.523       2-  80       93
3p_2Po[3/2] -3d_2De[5/2]     7.9649E-01  1.3632E+09    1611.873       3-   4       94
3p_2Po[3/2] -3d_2De[3/2]     8.8502E-02  2.2723E+08    1611.814       3-   5       95
3p_2Po[3/2] -4s_2Se[1/2]     1.3295E-01  9.2581E+08    1384.132       3-   6       96
3p_2Po[3/2] -4p_2Po[1/2]     6.5655E-07  7.0500E+03    1114.619       3-   7       97
3p_2Po[3/2] -4p_2Po[3/2]     6.5445E-07  3.5200E+03    1113.624       3-   8       98
3p_2Po[3/2] -4d_2De[5/2]     8.1664E-04  4.5447E+06     893.897       3-   9       99
3p_2Po[3/2] -4d_2De[3/2]     9.0739E-05  7.5748E+05     893.887       3-  10      100
3p_2Po[3/2] -4f_2Fo[5/2]     1.2612E-06  7.2500E+03     879.537       3-  11      101
3p_2Po[3/2] -4f_2Fo[7/2]     7.5615E-06  3.2600E+04     879.532       3-  12      102
3p_2Po[3/2] -5s_2Se[1/2]     1.8648E-02  3.3893E+08     856.746       3-  13      103
3p_2Po[3/2] -5p_2Po[1/2]     1.7163E-07  3.5500E+03     803.104       3-  14      104
3p_2Po[3/2] -5p_2Po[3/2]     1.7201E-07  1.7800E+03     802.866       3-  15      105
3p_2Po[3/2] -5d_2De[5/2]     6.0398E-04  4.8920E+06     740.955       3-  16      106
3p_2Po[3/2] -5d_2De[3/2]     6.7109E-05  8.1535E+05     740.951       3-  17      107
3p_2Po[3/2] -5f_2Fo[5/2]     4.3553E-07  3.5800E+03     735.513       3-  18      108
3p_2Po[3/2] -5f_2Fo[7/2]     2.6115E-06  1.6100E+04     735.511       3-  19      109
3p_2Po[3/2] -6s_2Se[1/2]     6.6776E-03  1.6859E+08     726.915       3-  21      110
3p_2Po[3/2] -6p_2Po[1/2]     7.7646E-08  2.0800E+03     705.691       3-  22      111
3p_2Po[3/2] -6p_2Po[3/2]     7.8371E-08  1.0500E+03     705.591       3-  23      112
3p_2Po[3/2] -6d_2De[5/2]     8.6032E-04  8.3186E+06     678.156       3-  24      113
3p_2Po[3/2] -6d_2De[3/2]     9.5591E-05  1.3864E+06     678.155       3-  25      114
3p_2Po[3/2] -6f_2Fo[5/2]     2.0621E-07  2.0100E+03     675.427       3-  26      115
3p_2Po[3/2] -6f_2Fo[7/2]     1.2407E-06  9.0700E+03     675.427       3-  27      116
3p_2Po[3/2] -7s_2Se[1/2]     3.2641E-03  9.6681E+07     671.118       3-  29      117
3p_2Po[3/2] -7d_2De[5/2]     7.3295E-04  7.8269E+06     645.306       3-  32      118
3p_2Po[3/2] -7d_2De[3/2]     8.1439E-05  1.3045E+06     645.306       3-  33      119
3p_2Po[3/2] -8s_2Se[1/2]     1.8653E-03  6.0522E+07     641.218       3-  37      120
3p_2Po[3/2] -8d_2De[3/2]     6.3121E-05  1.0754E+06     625.701       3-  40      121
3p_2Po[3/2] -8d_2De[5/2]     5.6809E-04  6.4526E+06     625.701       3-  41      122
3p_2Po[3/2] -9s_2Se[1/2]     1.1808E-03  4.0572E+07     623.104       3-  45      123
3p_2Po[3/2] -9d_2De[3/2]     4.8132E-05  8.5449E+05     612.962       3-  48      124
3p_2Po[3/2] -9d_2De[5/2]     4.3319E-04  5.1269E+06     612.962       3-  49      125
3p_2Po[3/2] -10s_2Se[1/2]    7.9773E-04  2.8487E+07     611.208       3-  53      126
3p_2Po[3/2] -10d_2De[3/2]    3.6974E-05  6.7560E+05     604.187       3-  56      127
3p_2Po[3/2] -10d_2De[5/2]    3.3276E-04  4.0536E+06     604.187       3-  57      128
3p_2Po[3/2] -11w_2W          8.2619E-04  2.5516E+05     597.489       3-  61      129
3p_2Po[3/2] -12w_2W          6.1461E-04  1.6199E+05     592.871       3-  62      130
3p_2Po[3/2] -13w_2W          4.7062E-04  1.0697E+05     589.327       3-  63      131
3p_2Po[3/2] -14w_2W          3.6894E-04  7.2990E+04     586.544       3-  64      132
3p_2Po[3/2] -15w_2W          2.9493E-04  5.1217E+04     584.318       3-  65      133
3p_2Po[3/2] -16w_2W          2.3970E-04  3.6812E+04     582.509       3-  66      134
3p_2Po[3/2] -17w_2W          1.9758E-04  2.7016E+04     581.018       3-  67      135
3p_2Po[3/2] -18w_2W          1.6487E-04  2.0196E+04     579.774       3-  68      136
3p_2Po[3/2] -19w_2W          1.3907E-04  1.5344E+04     578.726       3-  69      137
3p_2Po[3/2] -20w_2W          1.1842E-04  1.1829E+04     577.834       3-  70      138
3p_2Po[3/2] -21w_2W          1.0171E-04  9.2391E+03     577.069       3-  71      139
3p_2Po[3/2] -22w_2W          8.8009E-05  7.3012E+03     576.407       3-  72      140
3p_2Po[3/2] -23w_2W          7.6683E-05  5.8321E+03     575.831       3-  73      141
3p_2Po[3/2] -24w_2W          6.7231E-05  4.7042E+03     575.326       3-  74      142
3p_2Po[3/2] -25w_2W          5.9280E-05  3.8286E+03     574.881       3-  75      143
3p_2Po[3/2] -26w_2W          5.2540E-05  3.1416E+03     574.488       3-  76      144
3p_2Po[3/2] -27w_2W          4.6791E-05  2.5976E+03     574.137       3-  77      145
3p_2Po[3/2] -28w_2W          4.1854E-05  2.1629E+03     573.824       3-  78      146
3p_2Po[3/2] -29w_2W          3.7591E-05  1.8127E+03     573.543       3-  79      147
3p_2Po[3/2] -30w_2W          3.3889E-05  1.5284E+03     573.290       3-  80      148
3d_2De[5/2] -4p_2Po[3/2]     1.6625E-01  1.2816E+08    3601.630       4-   8      149
3d_2De[5/2] -4f_2Fo[5/2]     4.4048E-02  7.8401E+07    1935.863       4-  11      150
3d_2De[5/2] -4f_2Fo[7/2]     8.8098E-01  1.1761E+09    1935.840       4-  12      151
3d_2De[5/2] -5p_2Po[3/2]     1.0603E-02  4.1460E+07    1599.639       4-  15      152
3d_2De[5/2] -5f_2Fo[5/2]     7.9049E-03  2.8811E+07    1352.816       4-  18      153
3d_2De[5/2] -5f_2Fo[7/2]     1.5810E-01  4.3217E+08    1352.810       4-  19      154
3d_2De[5/2] -6p_2Po[3/2]     3.2705E-03  2.0778E+07    1254.933       4-  23      155
3d_2De[5/2] -6f_2Fo[5/2]     2.9000E-03  1.4312E+07    1162.589       4-  26      156
3d_2De[5/2] -6f_2Fo[7/2]     5.8001E-02  2.1468E+08    1162.589       4-  27      157
3d_2De[5/2] -7p_2Po[3/2]     1.5101E-03  1.2084E+07    1118.173       4-  31      158
3d_2De[5/2] -7f_2Fo[7/2]     2.8477E-02  1.2403E+08    1071.730       4-  34      159
3d_2De[5/2] -7f_2Fo[5/2]     1.4238E-03  8.2685E+06    1071.730       4-  35      160
3d_2De[5/2] -8p_2Po[3/2]     8.3696E-04  7.6356E+06    1047.242       4-  39      161
3d_2De[5/2] -8f_2Fo[7/2]     1.6381E-02  7.8768E+07    1019.999       4-  42      162
3d_2De[5/2] -8f_2Fo[5/2]     8.1906E-04  5.2512E+06    1019.999       4-  43      163
3d_2De[5/2] -9p_2Po[3/2]     5.1995E-04  5.1521E+06    1004.859       4-  47      164
3d_2De[5/2] -9f_2Fo[5/2]     5.1905E-04  3.5516E+06     987.332       4-  50      165
3d_2De[5/2] -9f_2Fo[7/2]     1.0381E-02  5.3274E+07     987.332       4-  51      166
3d_2De[5/2] -10p_2Po[3/2]    3.4796E-04  3.6456E+06     977.237       4-  55      167
3d_2De[5/2] -10f_2Fo[5/2]    3.5191E-04  2.5195E+06     965.219       4-  58      168
3d_2De[5/2] -10f_2Fo[7/2]    7.0382E-03  3.7793E+07     965.219       4-  59      169
3d_2De[5/2] -11w_2W          4.5500E-03  8.3478E+05     949.421       4-  61      170
3d_2De[5/2] -12w_2W          3.3543E-03  5.2999E+05     937.813       4-  62      171
3d_2De[5/2] -13w_2W          2.5506E-03  3.4995E+05     928.974       4-  63      172
3d_2De[5/2] -14w_2W          1.9886E-03  2.3879E+05     922.079       4-  64      173
3d_2De[5/2] -15w_2W          1.5827E-03  1.6754E+05     916.590       4-  65      174
3d_2De[5/2] -16w_2W          1.2816E-03  1.2041E+05     912.146       4-  66      175
3d_2De[5/2] -17w_2W          1.0533E-03  8.8363E+04     908.495       4-  67      176
3d_2De[5/2] -18w_2W          8.7674E-04  6.6047E+04     905.458       4-  68      177
3d_2De[5/2] -19w_2W          7.3797E-04  5.0178E+04     902.904       4-  69      178
3d_2De[5/2] -20w_2W          6.2729E-04  3.8679E+04     900.735       4-  70      179
